"","Fiscal.Year","NAICS_Code","Action.Obligation","Obligation.2016","vendor_count","hh_index","pct_sum_check","top4","top8","top12","top20","top50"
"6694",2008-01-01,327213,428353.3,0.000474945448497616,20,1065.05697172176,1,0.522489262951867,0.810524863471345,0.936217837005108,1,1
"6695",2008-01-01,327215,13312761.4507,0.0147607954880807,89,3238.09171583444,NA,0.853936531603902,0.916896118318444,0.946056941098239,0.965335144921336,0.991369989994165
"6696",2008-01-01,327310,1072872.2389,0.00118956895320989,16,3013.84413292399,NA,0.897020749820801,0.975560314779993,0.999795306475424,1,1
"6697",2008-01-01,327320,2293367.7225,0.00254281818660605,87,720.520064100975,NA,0.455950854871846,0.677574547691086,0.791074479890485,0.885102799804541,0.995744048393124
"6698",2008-01-01,327331,1565767.5749,0.00173607669907972,38,821.698784138236,NA,0.494233988377482,0.679373111450016,0.807316221631752,0.933553519753614,1
"6699",2008-01-01,327332,694850.0096,0.0007704291047788,15,1061.55342617441,1,0.52330718137188,0.870120186006831,0.987577707734409,1,1
"6700",2008-01-01,327390,25046623.722,0.0277709543430536,85,2795.61781332977,NA,0.774157783181313,0.837830756341332,0.874619452304,0.927528491143274,0.989286314479812
"6701",2008-01-01,327410,534056.4899,0.00059214601385963,4,3770.26053966621,NA,1,1,1,1,1
"6702",2008-01-01,327420,26235,2.90885907528551e-05,3,7281.3100747597,NA,1,1,1,1,1
"6703",2008-01-01,327910,48869361.7645,0.0541849005039361,105,4088.38903098877,NA,0.791561110901733,0.884380192455468,0.919529517854061,0.960022296267239,0.994474056640743
"6704",2008-01-01,327991,356389.209,0.000395153796429759,14,2602.93885449934,NA,0.801143445675988,0.949991947988526,1,1,1
"6705",2008-01-01,327992,661737.9375,0.000733715420223972,16,2088.94739050143,NA,0.850864893290141,0.993533445570472,1,1,1
"6706",2008-01-01,327993,522973.2782,0.000579857277081716,23,889.585604760588,NA,0.494386364041191,0.771712790544639,0.916628149434194,0.999380465477863,1
"6707",2008-01-01,327999,14213393.2352,0.0157593893283069,215,1249.68418446934,NA,0.531562066979632,0.622320516130612,0.673702769928669,0.736536248470801,0.868571305953248
"6708",2008-01-01,331210,42415110.8819,0.0470286183411686,423,293.81196517926,NA,0.271105113808333,0.393775359242107,0.483460318224515,0.577541545999578,0.74755763521165
"6709",2008-01-01,331221,42141691.6207,0.0467254591647633,126,5413.38887788679,NA,0.826867914373019,0.867630788311686,0.890522452054963,0.923935292251997,0.98231797392107
"6710",2008-01-01,331222,2563496.5097,0.00284232898292494,61,1284.20196837773,NA,0.684818680704199,0.831487147410673,0.889969417878147,0.946736267917502,0.999945405803608
"6711",2008-01-01,331314,667650.4609,0.000740271051003437,9,4771.70018635479,1,0.932329860239897,0.99525500215228,1,1,1
"6712",2008-01-01,331315,330069919.5579,0.365971748040692,112,4046.89912493491,NA,0.934023151905494,0.962377846441239,0.978419544676834,0.991859348915803,0.998513244690399
"6713",2008-01-01,331491,30319026.7858,0.0336168386581661,128,4038.26701508694,NA,0.734426036149816,0.80271686537131,0.85298618746187,0.908974089831168,0.979197935016163
"6714",2008-01-01,331492,3749442.48,0.00415727073954984,16,7368.29337944666,NA,0.937705477215375,0.982342513492833,0.997012889233602,1,1
"6715",2008-01-01,331511,587462.8523,0.000651361406253465,22,1869.73560997293,NA,0.793798171105284,0.957598423906217,0.988550493634641,1,1
"6716",2008-01-01,331512,189387,0.000209986694755516,7,2164.61192681923,NA,0.850760611868819,1,1,1,1
"6717",2008-01-01,331513,35905217.5391,0.0398106414670141,23,2589.18737828924,NA,0.969132381092555,0.987688838320176,0.997710288538311,1,1
"6718",2008-01-01,331524,524804.5918,0.000581887783346269,20,1877.11322876112,NA,0.81317255759537,0.975766198481327,1,1,1
"6719",2008-01-01,332111,24753327.0614,0.0274457556950881,74,905.260364817394,NA,0.531636004293649,0.728094273516076,0.848094424333888,0.930992605852109,0.996628582293159
"6720",2008-01-01,332112,9533587,0.0105705588202683,56,3840.4626870599,NA,0.72130411447759,0.830932825461449,0.909912805140839,0.961652008676588,0.999167415115517
"6721",2008-01-01,332114,738810.0118,0.000819170652843996,10,3489.84232022405,1,0.957077056491508,0.998132131430328,1,1,1
"6722",2008-01-01,332117,1959326.3808,0.00217244304335292,23,956.272056717251,NA,0.511461535923806,0.769195522945311,0.928596224666318,0.99877595686788,1
"6723",2008-01-01,332311,185189292.2037,0.205332400713715,340,320.848856875831,NA,0.266627149420942,0.421686101024982,0.534470990128302,0.675902711495788,0.883440689372928
"6724",2008-01-01,332312,346440055.8874,0.384122470215545,378,1306.39181280483,NA,0.646730782260255,0.832409787563085,0.890689527213204,0.931048807757839,0.973584670009694
"6725",2008-01-01,332313,58171173.0965,0.0644984733301918,143,4722.06955565964,NA,0.882653721231108,0.922545339093086,0.936933751911145,0.955460557453102,0.985000197095836
"6726",2008-01-01,332321,3944340.7331,0.00437336814846435,158,216.448746653341,NA,0.192373237843649,0.309424880710885,0.403415128351694,0.548021271269259,0.796441562365332
"6727",2008-01-01,332322,30061917.9898,0.033331764042355,214,1520.80828504468,NA,0.685892310037558,0.768996508586807,0.818642009996937,0.862287956369137,0.939297753804328
"6728",2008-01-01,332323,7615238.3477,0.0084435506682559,112,1213.28790522417,NA,0.564719349813728,0.744026308902919,0.852762099096309,0.901764051398264,0.970776588232512
"6729",2008-01-01,332410,669577871.6011,0.742408106886684,119,9366.67392462943,NA,0.988274938226574,0.991177552924272,0.993244690596893,0.995524085302129,0.998799170579632
"6730",2008-01-01,332420,476850597.4225,0.528717815082049,148,4936.39375988906,NA,0.977303873513768,0.982385515263917,0.985895665628443,0.990908413279151,0.997521044622431
"6731",2008-01-01,332431,18663876.7744,0.0206939536250139,34,4431.87607490686,NA,0.919790744377203,0.976999345981919,0.988980338988667,0.998750701993981,1
"6732",2008-01-01,332439,253523754.5523,0.281099628065528,366,1455.56644978237,NA,0.633791707201662,0.745747514521226,0.807692610586392,0.867860271156375,0.942565122821134
"6733",2008-01-01,332510,305830937.9232,0.339096283316554,1896,335.048652396415,NA,0.263379918462163,0.334110814277504,0.390498890155171,0.471778243899751,0.615573703935257
"6734",2008-01-01,332618,40427229.3312,0.0448245141714159,383,462.47788922056,NA,0.364010787698665,0.504306624427294,0.593386564321637,0.717658074357622,0.863116792139698
"6735",2008-01-01,332710,94527547.4274,0.104809344081827,587,872.776658778542,NA,0.509870552366574,0.634633370525022,0.696780911553913,0.763197266747708,0.859640243436068
"6736",2008-01-01,332721,76099070.895,0.0843763952710944,151,7887.52516894597,NA,0.934740739450952,0.952319921160859,0.961332287712193,0.973136116621784,0.991247139298453
"6737",2008-01-01,332722,524278753.5157,0.581304749435303,1209,1156.8077135808,NA,0.575301308116791,0.699608202704268,0.735004782702679,0.787291852264506,0.868598226028735
"6738",2008-01-01,332811,2927624.556,0.00324606337287948,23,6200.21318404032,NA,0.908661292815936,0.972602562629766,0.992025831954801,1,1
"6739",2008-01-01,332812,4012850.3787,0.00444932961381528,105,665.834964067501,NA,0.430391475411684,0.646233161722645,0.745003874588721,0.867791165853102,0.985830496599309
"6740",2008-01-01,332813,9437034.5876,0.0104635043658942,88,2450.2231294259,NA,0.72951658172301,0.827819087844517,0.881864684713634,0.939361461555631,0.994797702956085
"6741",2008-01-01,332911,41535929.168,0.0460538077037366,420,511.05134406948,NA,0.303486790913132,0.414635909371467,0.489032933330587,0.599251874942574,0.795120500887962
"6742",2008-01-01,332912,7391436.1932,0.008195405469786,574,334.583908487887,NA,0.281817320864318,0.400656414388574,0.477402457903264,0.585129452145373,0.760656734728976
"6743",2008-01-01,332913,1815574.1938,0.00201305487725912,71,848.530966531461,NA,0.468111601736496,0.648797583320675,0.753747517038824,0.858193088708273,0.986460252986252
"6744",2008-01-01,332919,25570941.3081,0.0283523021489079,384,268.433596479951,NA,0.23805632267856,0.366986808793181,0.467128162691706,0.60018100666218,0.811748219985085
"6745",2008-01-01,332991,188722722.5482,0.209250163597073,763,323.385627666813,NA,0.286644314088261,0.437991389042091,0.532918877710988,0.644457617859254,0.804821649509786
"6746",2008-01-01,332992,576975504.2685,0.639733345457922,136,1603.69504634903,NA,0.701398327832818,0.840739813386091,0.911116764446599,0.972593912894316,0.998639167627208
"6747",2008-01-01,332993,2686380663.2093,2.9785792917278,138,1227.90702634096,NA,0.617581471507279,0.759556441655598,0.839247357687356,0.924391648159481,0.99503573785243
"6748",2008-01-01,332994,1136945950.153,1.26061198597738,534,1034.66783437655,NA,0.552458793928559,0.658239106093799,0.717118500042688,0.798773261285534,0.916551107897456
"6749",2008-01-01,332996,77132907.3104,0.0855226824596962,788,203.370166842344,NA,0.232951585106953,0.319931694730469,0.373234902479297,0.447709621566124,0.61855813365482
"6750",2008-01-01,332999,433206757.976,0.480326818911188,1394,768.16358106186,NA,0.374832183965309,0.481375122433321,0.565441081204078,0.647116677098724,0.784753005329249
"6751",2008-01-01,333111,87769669.9656,0.0973164097633884,75,8017.5518725829,NA,0.960232087068551,0.983650768664595,0.987157739216063,0.991742684225304,0.998455292383836
"6752",2008-01-01,333112,11137153.0957,0.0123485453993791,89,5551.12022323431,NA,0.812475056439122,0.859262062806233,0.888158260966986,0.921435786041423,0.981194907881722
"6753",2008-01-01,333120,326891667.4723,0.362447796288169,332,1421.38640898762,NA,0.678960387030182,0.827505139208801,0.876047207799176,0.915463633891385,0.965036247763439
"6754",2008-01-01,333131,1605613.5426,0.00178025672757512,22,2094.89229572031,NA,0.876950609196806,0.954774931236709,0.978683618863617,1,1
"6755",2008-01-01,333132,4518856.3019,0.0050103739903537,31,4612.30185868034,NA,0.888224949842369,0.946744712771943,0.97181499437226,0.99191402924571,1
"6756",2008-01-01,333314,1780760500.3142,1.97445448532454,521,1194.29861910646,NA,0.617393773175665,0.811218108649167,0.883227710645946,0.928670442913451,0.978073261680583
"6757",2008-01-01,333414,40165329.0425,0.0445341268904535,97,5432.09016752994,NA,0.876729399677834,0.935220605523529,0.955549627320911,0.973120149299614,0.9946309555648
"6758",2008-01-01,333415,146443588.8386,0.162372312716044,702,816.127601707534,NA,0.478907227231974,0.615330916990151,0.682304187083584,0.737565292258826,0.834907490315083
"6759",2008-01-01,333511,2398371.9596,0.00265924377381084,29,3817.66604727566,NA,0.83780653420211,0.925998442531157,0.958375572395931,0.993587374994759,1
"6760",2008-01-01,333514,3805295.8468,0.0042191992979266,68,1709.46263119538,NA,0.643008750964167,0.749151160374898,0.820845296516618,0.904511810427155,0.994144260788885
"6761",2008-01-01,333515,10029798.0199,0.0111207428982149,254,628.286361617122,NA,0.413367397180913,0.496700231103504,0.548338650407199,0.627019728083531,0.789413469781996
"6762",2008-01-01,333611,762604939.9547,0.845553764225191,233,5108.54951547532,NA,0.872063496081374,0.929068999406085,0.958975443016237,0.976101413924233,0.992215689203617
"6763",2008-01-01,333612,121561560.8821,0.134783857281406,350,2460.7014169154,NA,0.744337612199548,0.81171981767572,0.835492621334528,0.865167402025555,0.925264946722585
"6764",2008-01-01,333613,96627168.1276,0.107137341310123,895,93.8278148708944,NA,0.132808450894914,0.19545186668931,0.243699842387647,0.318967923812352,0.501680289745284
"6765",2008-01-01,333618,202959863.1797,0.225035883334849,450,447.008792324914,NA,0.332243857827901,0.508112554721249,0.623925438525261,0.740629966563179,0.894125619458991
"6766",2008-01-01,333911,186630270.3968,0.206930114643309,791,957.283223689196,NA,0.490173727755448,0.578934367115292,0.617585654915901,0.672870938254762,0.786002765785197
"6767",2008-01-01,333912,43179872.3347,0.0478765631829471,395,715.203437290571,NA,0.458481640122597,0.558739822802794,0.62055922146131,0.690795167219111,0.815562819133262
"6768",2008-01-01,333913,15991501.984,0.0177309036301142,160,779.128950045768,NA,0.462324405674027,0.573127673674953,0.653219814129279,0.755570277635279,0.911745411894907
"6769",2008-01-01,333921,3614612.7778,0.00400777556026167,72,579.421500751327,NA,0.38875574050932,0.591310748297956,0.714757195121894,0.853121350597333,0.993294700923415
"6770",2008-01-01,333922,27879065.4001,0.0309114817608382,78,4771.98753752277,NA,0.870006569989006,0.918337851208138,0.943890478867192,0.969138631101652,0.996360783510291
"6771",2008-01-01,333923,139399667.5954,0.15456222152722,325,2977.86799725775,NA,0.748612315579336,0.819744515190615,0.861290808538074,0.901970544161928,0.947697556086859
"6772",2008-01-01,333924,231021972.3673,0.256150318624349,352,913.993190354444,NA,0.48215791914505,0.670229210489192,0.754771330841353,0.841750426789159,0.936532675615514
"6773",2008-01-01,333991,8981665.2505,0.00995860433584655,211,445.377889818258,NA,0.351545698848598,0.504944161670541,0.602328468868633,0.72699398157533,0.887032998314821
"6774",2008-01-01,333992,38415658.3127,0.0425941438215988,217,2233.16676935401,NA,0.69663538580978,0.774118562256765,0.813675320478513,0.857260086262897,0.939337167449478
"6775",2008-01-01,333993,752457.3682,0.000834302437299035,45,453.909797624265,NA,0.301620178850812,0.498418909556411,0.632825508752587,0.816044619046389,1
"6776",2008-01-01,333994,12972536.2738,0.0143835638915623,81,969.934299828914,NA,0.539053215375075,0.690357487661875,0.762341877888822,0.86493637848703,0.987730235035761
"6777",2008-01-01,333995,14769434.9974,0.0163759119607495,89,1176.19452741075,NA,0.576771972413882,0.743982413023425,0.837215905343079,0.917165719278395,0.992077533048377
"6778",2008-01-01,333996,9496871.7491,0.0105298500378091,103,829.808518921521,NA,0.503121613666729,0.681190569487087,0.787485251644355,0.864461032609155,0.963896711768443
"6779",2008-01-01,333997,2755653.2633,0.00305538669841446,108,598.802597010369,NA,0.428017650570957,0.575152951718072,0.640156090085539,0.728927184578862,0.901377519476666
"6780",2008-01-01,333999,307542494.0661,0.34099400606065,1064,662.671467964844,NA,0.380431323002335,0.490852753941272,0.560887878434703,0.654468595828768,0.81788202593557
"6781",2008-01-01,334111,2967880255.2821,3.29069769961426,1036,1109.02184162479,NA,0.58860894936355,0.736873084121601,0.796948762109563,0.863432168373032,0.937546564394478
"6782",2008-01-01,334112,49580864.4415,0.0549737935929704,321,742.045726484702,NA,0.474964536721833,0.631592067651072,0.720666192566597,0.778401281391158,0.878538667442269
"6783",2008-01-01,334210,275390068.5874,0.305344349248697,399,753.376560845708,NA,0.498123422339014,0.646133679796431,0.735286356228767,0.819229591345451,0.926774463118724
"6784",2008-01-01,334220,6760615810.9943,7.49597051889821,1329,942.269326463034,NA,0.56536505029335,0.75413163522503,0.852040477150365,0.924497665914485,0.964768376244916
"6785",2008-01-01,334290,3093975368.1317,3.43050822500466,1072,1199.4705371963,NA,0.616085298993515,0.79025860086804,0.859196534418855,0.896292065360243,0.949547087510752
"6786",2008-01-01,334310,61468203.5047,0.0681541229678457,653,106.979957307827,NA,0.133980339812877,0.217468975672461,0.271111297318858,0.362718888297032,0.576016497012259
"6787",2008-01-01,334412,231358463.2102,0.256523409701963,620,1015.17069562227,NA,0.569138878144283,0.756759810196983,0.822089959674537,0.856776739119168,0.912464577195567
"6788",2008-01-01,334413,109616760.408,0.121539816396496,345,1480.10090781892,NA,0.670805457897017,0.831624463589722,0.86908399531009,0.906748024931322,0.948699610502797
"6789",2008-01-01,334416,30918447.0266,0.0342814580625346,266,1248.09280071773,NA,0.54535961315569,0.690658777998947,0.743863313103765,0.804746273780573,0.909675861538931
"6790",2008-01-01,334417,502310951.0885,0.556947500929704,660,3732.88301924781,NA,0.849968892610463,0.872041052019278,0.882665423909038,0.898452744877512,0.936057726522994
"6791",2008-01-01,334418,383278732.5664,0.424968103521898,341,1953.25198088895,NA,0.786485892556503,0.915982512462385,0.941812746832851,0.959756823915983,0.982141232132348
"6792",2008-01-01,334419,1295769635.9398,1.43671098341257,1233,2330.5931031808,NA,0.761980282437972,0.887088786531318,0.915919530119347,0.935091202372065,0.959190271987506
"6793",2008-01-01,334510,41569777.3559,0.046091337571682,359,331.511864925759,NA,0.300890775478251,0.434380743934361,0.515047849202446,0.61405529545196,0.778387379135476
"6794",2008-01-01,334511,9449203022.8122,10.4769963663513,1366,917.518500459629,NA,0.527352450964761,0.748220167265781,0.826305165207856,0.900430417302481,0.959510112030154
"6795",2008-01-01,334512,31154564.277,0.0345432578744872,350,320.512192243125,NA,0.305759350844764,0.431776574568025,0.497815339667183,0.597141524118508,0.78876746672103
"6796",2008-01-01,334513,141159371.9409,0.156513329571904,785,1033.94557950927,NA,0.424842315914192,0.535823892721732,0.601431214423554,0.669730283108072,0.790318317204176
"6797",2008-01-01,334514,29896133.0598,0.0331479466235725,259,538.21209268472,NA,0.344260974284767,0.512987154028786,0.608653786451645,0.729273299159888,0.896391717083608
"6798",2008-01-01,334515,281931226.7182,0.312596991593525,953,318.555448006019,NA,0.28917298727194,0.391646679081907,0.461485699740361,0.55991235529926,0.740541641257407
"6799",2008-01-01,334516,263614523.7253,0.292287973971948,930,516.879985059038,NA,0.307775922730752,0.400050294824381,0.454634950749782,0.542034454323213,0.723537629115933
"6800",2008-01-01,334517,116882008.3712,0.129595308095354,95,1362.0518179958,NA,0.707985995475223,0.881573472491243,0.91883857469192,0.962908009889684,0.995975362375218
"6801",2008-01-01,334519,429172593.6069,0.475853856976272,1487,336.324105668603,NA,0.310674356560502,0.44072208353572,0.498764573248401,0.579976606873599,0.723542103098274
"6802",2008-01-01,334613,9239736.3817,0.0102447459604169,68,1267.27192912781,NA,0.651827378731591,0.863123837657969,0.921836423799632,0.959568009876741,0.996522990968936
"6803",2008-01-01,335110,14552516.9312,0.0161353996354363,200,455.944682587745,NA,0.34427669836046,0.487462007234791,0.556271322677224,0.649286337576997,0.834911792450785
"6804",2008-01-01,335121,2928073.8076,0.00324656148974387,28,4457.77316311459,NA,0.850166191363174,0.934271244409539,0.970758872676646,0.997543386893226,1
"6805",2008-01-01,335122,30958369.7798,0.0343257232285176,330,708.556263533952,NA,0.422789683166849,0.512953171582354,0.566151836446323,0.645086066526667,0.804818816411992
"6806",2008-01-01,335129,23415993.1639,0.0259629594898548,204,1293.10882450571,NA,0.535364554350102,0.659106676843157,0.725381062771692,0.800909801486502,0.907307137712581
"6807",2008-01-01,335221,3322417.418,0.00368379800199579,32,3611.98680951051,NA,0.842676989850616,0.923025033807881,0.953894871782569,0.984536177846177,1
"6808",2008-01-01,335222,3877612.1696,0.00429938149417896,43,3068.93968170961,NA,0.723852613524285,0.846189776697564,0.908217112841985,0.967662170019634,1
"6809",2008-01-01,335224,7708345.0323,0.00854678460172968,34,5550.40937762579,NA,0.881615504965569,0.945854638557161,0.973951343698469,0.992770809990147,1
"6810",2008-01-01,335228,3486369.0293,0.00386558269131833,26,5662.59015147369,NA,0.847204363960512,0.912976418291421,0.954547431516126,0.99267934569415,1
"6811",2008-01-01,335311,139829692.4036,0.155039020294489,400,818.836728263639,NA,0.488767633695695,0.644592567522737,0.746396509110993,0.824368356388684,0.921255686006245
"6812",2008-01-01,335312,525079267.206,0.582192335298814,850,1939.68272240369,NA,0.689006664336384,0.770738905004944,0.796850950418949,0.835206584963982,0.899847444256642
"6813",2008-01-01,335313,59051453.7692,0.0654745024605832,360,526.848872619125,NA,0.397825365249847,0.550047643624685,0.616868319489922,0.707331021500014,0.860477441965646
"6814",2008-01-01,335314,42037164.3556,0.0466095624299811,233,693.5656009561,NA,0.486170961233496,0.627788522031124,0.704176258291339,0.799863457802147,0.921563474003104
"6815",2008-01-01,335911,103707530.8274,0.114987837706398,248,1384.65218458489,NA,0.629031559942613,0.74454470909944,0.813865355054335,0.880237317029151,0.96364599153674
"6816",2008-01-01,335912,77105903.6167,0.0854927415641424,120,2208.29307252595,NA,0.801725484065154,0.881746337608634,0.924832424843497,0.965473236691827,0.991284312996527
"6817",2008-01-01,335921,18315781.8177,0.020307996249806,168,991.046920041304,NA,0.500193493640408,0.640578910491812,0.707787113132258,0.788440905935822,0.928130732152994
"6818",2008-01-01,335929,87370816.5633,0.0968741729274864,442,503.598284714796,NA,0.409718750885058,0.523677420216679,0.595660691139606,0.682156053926673,0.843229087994017
"6819",2008-01-01,335931,58830625.3314,0.0652296544310899,438,1460.46460499926,NA,0.556669888408603,0.637914103499666,0.681262374691206,0.74452089384448,0.860391882420138
"6820",2008-01-01,335932,7241273.0816,0.00802890906042798,114,2293.70144603871,NA,0.660148748104354,0.761992799763438,0.810001658962984,0.867491703684239,0.965417184674843
"6821",2008-01-01,335991,4013573.4244,0.00445013130546624,43,1729.73806789735,NA,0.749745129238749,0.858015311498466,0.910501157640055,0.95941487892878,1
"6822",2008-01-01,335999,464880074.9159,0.515445254369553,1321,657.521479855344,NA,0.461988517886155,0.553582348719201,0.614652453180303,0.698475432768003,0.819678583238997
"6823",2008-01-01,336111,130474415.344,0.144666166253465,47,1648.13776769261,NA,0.762184344074016,0.92748894760102,0.970039180996484,0.991587221619161,1
"6824",2008-01-01,336112,4355489467.4027,4.82923768422519,114,9481.15648056677,NA,0.993423664368671,0.996819214124523,0.997767242724963,0.998880406725137,0.999758674175934
"6825",2008-01-01,336120,294043874.5841,0.326027136693758,97,3677.97646803705,NA,0.872224606565445,0.914899415790866,0.942776191913864,0.969122972461026,0.995635700762681
"6826",2008-01-01,336211,1753333662.9217,1.94404442058066,447,2515.39481150188,NA,0.796925398837499,0.889728337218453,0.924499565611978,0.950648243822419,0.975589810134678
"6827",2008-01-01,336212,5027931367.5395,5.57482134110156,215,6354.61461559501,NA,0.959056526697885,0.992479865105576,0.996004301186876,0.997963834925801,0.99934754763377
"6828",2008-01-01,336213,7490885,0.00830567136046125,7,4328.50320976211,1,0.996363714033789,1,1,1,1
"6829",2008-01-01,336214,347643222.7916,0.385456506033485,79,8805.58073386663,NA,0.992303073440305,0.995401922955814,0.997176135428005,0.998359795949279,0.9997431708944
"6830",2008-01-01,336330,103079531.7597,0.114291530945448,299,951.54858036657,NA,0.523209745881727,0.674138177492845,0.75161445604461,0.816517672483313,0.910020065396473
"6831",2008-01-01,336340,5228285.402,0.00579696795875374,46,2478.64988893481,NA,0.735658158070079,0.842976170986008,0.90134791790389,0.965101725313197,1
"6832",2008-01-01,336350,124204538.6584,0.137714312737998,247,1880.01979337101,NA,0.609961582897872,0.723109943359099,0.801359137401001,0.872104547445808,0.956398496932562
"6833",2008-01-01,336360,10308314.4516,0.0114295536662601,37,3176.81169969756,NA,0.868528025802546,0.960008035218986,0.982675928180258,0.995202418384479,1
"6834",2008-01-01,336370,1367135.7918,0.00151583966271205,15,4473.08485580667,NA,0.897307325547265,0.983726539723821,0.996263699604211,1,1
"6835",2008-01-01,336411,36254748174.8245,40.1981906805904,1076,2082.92423025329,NA,0.793934735003428,0.927705971019402,0.955617527519279,0.982612053586655,0.993157171254368
"6836",2008-01-01,336412,6061420726.0401,6.72072372329538,815,2179.28881280959,NA,0.790495822404909,0.912182322732885,0.930547315231854,0.949933486466634,0.976764805806796
"6837",2008-01-01,336413,12236988119.9604,13.5680098901878,2714,651.593985337713,NA,0.41897475276863,0.638646620374584,0.729264880541437,0.799522920427768,0.896517214261271
"6838",2008-01-01,336414,8508920039.5734,9.43443845168356,49,2460.10323951581,NA,0.867372509514167,0.98779423522532,0.996301349962457,0.999813314299634,1
"6839",2008-01-01,336415,448318018.2185,0.497081736576671,91,8366.04168635433,NA,0.970825806534964,0.982725758954901,0.988475380626378,0.994350126304755,0.99936702264575
"6840",2008-01-01,336419,2239120200.9204,2.48267014183435,156,3996.17733888297,NA,0.943074419041861,0.969710492010548,0.980029662547529,0.991769785907278,0.999149744433928
"6841",2008-01-01,336510,33156359.8001,0.0367627894446169,27,8403.77221333224,NA,0.967217055179492,0.986129526343132,0.995161304443391,0.999799711263517,1
"6842",2008-01-01,336611,12622535802.1992,13.9954937378858,623,3010.86232769931,NA,0.864142370584422,0.908700987848168,0.93029689985712,0.953158437853536,0.984582708171805
"6843",2008-01-01,336612,587172261.9031,0.651039208230513,119,4669.53389963941,NA,0.820641279133694,0.893647551943934,0.941170950507845,0.980491933485599,0.998286354265612
"6844",2008-01-01,336991,9892181.3072,0.0109681575642532,20,4838.76910839295,NA,0.971669335254454,0.993336899266519,0.997479413572173,1,1
"6845",2008-01-01,336992,17543384092.9886,19.451584535967,540,2524.2637401434,NA,0.90021796180234,0.973771843893804,0.986441610514317,0.991406379459893,0.996502347057783
"6846",2008-01-01,336999,403445990.2099,0.447328961314891,170,1869.73899601628,NA,0.745499209723754,0.911789249235264,0.962203658223526,0.985747868816733,0.996497295434199
"6847",2008-01-01,337110,220376.7797,0.00024434724437299,25,542.924072304052,NA,0.306041452242893,0.551529703199488,0.741495270610854,0.947369591679354,1
"6848",2008-01-01,337121,3070861.6805,0.0034048804529327,66,1518.47305127844,NA,0.665490288916374,0.778761702068082,0.839664740579325,0.910214517212648,0.992567963623369
"6849",2008-01-01,337122,148666605.5411,0.164837127775917,118,684.795557425985,NA,0.411777624181594,0.609100746354765,0.718631199985138,0.831468668507069,0.98395957952031
"6850",2008-01-01,337124,51032347.0009,0.0565831544527109,87,4020.40118924462,NA,0.918921892602373,0.965300898505934,0.976316933901327,0.985319141572196,0.99686997566677
"6851",2008-01-01,337125,3221686.3362,0.00357211036278967,38,2249.96819571082,NA,0.712192482930021,0.853362299553586,0.925327230557225,0.975009916578359,1
"6852",2008-01-01,337127,56421401.9576,0.0625583789307018,320,773.330930960667,NA,0.471682287771576,0.61176888197054,0.704635256493141,0.78656196717712,0.891138128916034
"6853",2008-01-01,337211,72388630.8607,0.0802623692878368,326,2144.87086434972,NA,0.661119869134972,0.774461536839155,0.813725521118044,0.861348044028885,0.930098873884862
"6854",2008-01-01,337212,621524.6304,0.000689128096684777,20,2537.72783550091,NA,0.780555774648156,0.908429910220704,0.965434147781294,1,1
"6855",2008-01-01,337214,390553379.0016,0.433034015968067,846,440.969764469135,NA,0.348434217587505,0.514067849092289,0.609481149431771,0.694017843605035,0.819377109270488
"6856",2008-01-01,337215,52464742.3315,0.0581713519586429,304,810.402875978824,NA,0.528606909428381,0.634171784630533,0.714326322753954,0.793646590032202,0.905704857419424
"6857",2008-01-01,337910,5023146.2569,0.00556951575218982,50,1089.03190436426,NA,0.531016924443251,0.728044489745732,0.812033505838468,0.925557857970059,1
"6858",2008-01-01,337920,666152.8617,0.000738610557378867,62,443.130865141521,NA,0.343199694989674,0.508362230454777,0.599812250391743,0.734280499162632,0.984843612623293
"6859",2008-01-01,339112,335784095.0259,0.37230745650948,1090,208.387898815681,NA,0.224273449512542,0.343060840949698,0.410256539184183,0.515575002910612,0.701920213908659
"6860",2008-01-01,339113,290994774.4695,0.322646384820379,628,731.26619039183,NA,0.484776659797198,0.634311198672777,0.718480705646752,0.80776284028615,0.910978110444525
"6861",2008-01-01,339114,26563706.1024,0.029453050340836,157,967.959214152618,NA,0.459181367540808,0.592723537722796,0.684689460271956,0.792159206404065,0.933075165969381
"6862",2008-01-01,339115,56918492.6307,0.0631095383420557,95,2353.25373356558,NA,0.748307718412397,0.899636540539254,0.94455780928612,0.971267311544935,0.995714930234561
"6863",2008-01-01,339116,1683081.4399,0.00186615083701075,19,6955.05333036704,NA,0.926751178022311,0.977123300625618,0.994376976277982,1,1
"6864",2008-01-01,339920,77911579.3505,0.086386050948553,362,707.824542642749,NA,0.487115996689954,0.61031121295419,0.672940580914273,0.749273548392429,0.872434614714567
"6865",2008-01-01,339950,18520403.2545,0.0205348744367446,333,388.693190307417,NA,0.340809072922714,0.478076107000226,0.563173278772668,0.673248395973515,0.830623023941904
"6866",2008-01-01,339991,218683335.098,0.242469603168866,882,2901.90536419399,NA,0.605175902936558,0.647221411249065,0.675943659168946,0.719337687268567,0.810174323850457
"6867",2008-01-01,339992,3284813.0801,0.00364210342621133,71,3083.28772314716,NA,0.636131012799178,0.705592195044913,0.758126414068038,0.833923865194974,0.968083492897925
"6868",2008-01-01,339993,7671096.8098,0.00850548487615035,30,3376.43830674913,1,0.930072736259212,0.973043449336238,0.990857622900756,0.99885198032063,1
