Year,Global.Vendor.Name,Number.of.Actions,Dollars.Obligated,%Total.Actions,%Total.Dollars
2009,VERITAS CAPITAL MANAGEMENT II LLC,133,89865930.95,3.8703857290438987e-4,9.548491258932445e-4
2009,SRA INTERNATIONAL  INC.,122,89467394.85,3.5502786386718466e-4,9.50614575127464e-4
2009,VIGOR INDUSTRIAL  LLC,77,88226359.2,2.2407496326043623e-4,9.374282453017131e-4
2009,OCEANEERING INTERNATIONAL INC,285,88179267.2,8.293683705094068e-4,9.369278804297175e-4
2009,GOODWILL INDUSTRIES OF SOUTHEASTERN WISCONSIN  INC.,14,87938714.29,4.07409024109884e-5,9.343719425629817e-4
2009,ARINC MANAGEMENT CORPORATION,462,87045135.07,0.0013444497795626173,9.248774285896262e-4
2009,DZSP 21 LLC,16,86637354.17,4.656103132684389e-5,9.205446493950546e-4
2009,ULTRA ELECTRONICS HOLDINGS P L C,305,83356740.01,8.875696596679617e-4,8.856872620631205e-4
2009,BAE SYSTEMS HAWAII SHIPYARDS INCORPORATED,218,83300031,6.34394051828248e-4,8.85084713933297e-4
2009,ELBIT SYSTEMS LTD.,137,82241304.53,3.986788307361008e-4,8.738354670412573e-4
2009,CARTER ENTERPRISES LLC,3,81707282.91,8.73019337378323e-6,8.68161347030763e-4
2009,THE PARSONS CORPORATION,92,80623999.05,2.6772593012935235e-4,8.566511714182634e-4
2009,CNA CORPORATION,634,79879413,0.0018449808663261891,8.487397490195975e-4
2009,AT&T INC,1272,79592366.97,0.003701601990484089,8.456898095382035e-4
2009,MARINE HYDRAULICS INTERNATIONAL INC.,353,78576782.13,0.0010272527536484934,8.348989537990695e-4
2009,CUBIC CORPORATION,101,77755859.54,2.9391651025070207e-4,8.261764356077913e-4
2010,THE BOEING COMPANY,4389,9627705913.58,0.012931987000244557,0.11101093744278111
2010,LOCKHEED MARTIN CORPORATION,4627,8582130568.64,0.013633243073623048,0.09895507488832461
2010,GENERAL DYNAMICS CORPORATION,6348,7758348028.37,0.018704090562212904,0.08945656373050262
2010,NORTHROP GRUMMAN CORPORATION,7742,5769057375.68,0.02281144756342979,0.06651932175577727
2010,BAE SYSTEMS PLC,4981,2849160091.66,0.014676287821421309,0.03285184814937156
2010,BELL BOEING JOINT PROJECT OFFICE,960,2699162078.41,0.0028285959262325756,0.03112231671011663
2010,BECHTEL GROUP  INC.,44,1702846534.77,1.2964397995232638e-4,0.019634437512198354
2010,UNITED TECHNOLOGIES CORPORATION,1242,1486705833.48,0.003659495979563395,0.017142256915375256
2010,SAIC  INC.,5020,1419674606.54,0.014791199530924509,0.016369362582359406
2010,GENERAL ELECTRIC COMPANY,1258,1361531521.16,0.0037066392450006043,0.015698951741834534
2010,L-3 COMMUNICATIONS HOLDINGS  INC.,4602,1350344065.09,0.013559581721377407,0.015569956319967847
2010,NAVISTAR INTERNATIONAL CORPORATION,93,1227972005.09,2.7402023035378074e-4,0.014158962130973878
2010,HARRIS CORPORATION,905,937539034.61,0.0026665409512921672,0.010810164753210219
2010,TEXTRON INC.,711,729410373.83,0.002094928857866001,0.008410365886347334
2010,COMPUTER SCIENCES CORPORATION,1266,538800864.67,0.003730210877719209,0.00621256918510889
2010,JOHNS HOPKINS UNIVERSITY,601,525108343,0.0017708189079851853,0.00605468944925216
2010,BOOZ ALLEN HAMILTON HOLDING CORPORATION,1192,489778246.93,0.0035121732750721148,0.005647320640952547
2010,CACI INTERNATIONAL INC,1290,480969298.91,0.0038009257758750232,0.005545750278670749
2010,OSHKOSH CORPORATION,535,455365421.25,0.0015763529380566957,0.005250528292590163
2010,FORCE PROTECTION  INC.,202,450332320.25,5.95183726144771e-4,0.005192494814493777
2010,THE CHARLES STARK DRAPER LABORATORY INC,67,448478402.77,1.9741242401831514e-4,0.005171118474247855
2010,URS CORPORATION,1287,442390603.18,0.0037920864136055466,0.0051009239392759845
2010,ROCKWELL COLLINS  INC.,677,416759133.32,0.001994749418811931,0.00480538380513234
2010,ITT CORPORATION,859,409473200.5,0.00253100406316019,0.004721374359917309
2010,GENERAL ATOMIC TECHNOLOGIES CORPORATION,79,405023150.5,2.3276987309622238e-4,0.00467006367109886
2010,CLARK/MCCARTHY  A JOINT VENTURE,2,393883e3,5.892908179651199e-6,0.004541613699593777
2010,ROLLS-ROYCE GROUP PLC,445,387934163.9,0.0013111720699723916,0.004473021464010119
2010,HEWLETT-PACKARD COMPANY,11480,349127320.31,0.03382529295119788,0.004025564497128236
2010,MARITIME HELICOPTER SUPPORT COMPANY LLC,6,343079713,1.7678724538953596e-5,0.003955833393707018
2010,COMPUTERSHARE LIMITED,18,309260106.12,5.303617361686079e-5,0.0035658810730405154
2010,THE WHITING-TURNER CONTRACTING COMPANY,99,271775285.91,2.9169895489273434e-4,0.0031336675147185123
2010,ALLIANT TECHSYSTEMS INC.,229,258291405.5,6.747379865700623e-4,0.002978193488183373
2010,CLARK ENTERPRISES  INC.,109,252372731.94,3.2116349579099036e-4,0.002909949037614246
2010,CERBERUS CAPITAL MANAGEMENT  L.P.,772,252302571.28,0.0022746625573453628,0.0029091400597842086
2010,HONEYWELL INTERNATIONAL INC.,1166,248630778.01,0.0034355654687366487,0.002866802953036499
2010,TODD SHIPYARDS CORPORATION,333,242372589.46,9.811692119119247e-4,0.0027946437716214064
2010,NAVMAR APPLIED SCIENCES CORPORATION,137,232526209.93,4.0366421030610714e-4,0.002681111448152641
2010,METRO MACHINE CORP.,304,220060281,8.957220433069822e-4,0.0025373747710006685
2010,FINMECCANICA SPA,514,197155690.1,0.001514477402170358,0.0022732765392541065
2010,SINGAPORE TECHNOLOGIES ENGINEERING LTD,81,195496473.78,2.3866278127587356e-4,0.0022541451739260736
2010,QINETIQ GROUP PLC,418,190926256.98,0.0012316178095471005,0.0022014489183654284
2010,AFOGNAK NATIVE CORPORATION,3606,185366446.09,0.01062491344791111,0.0021373422844026156
2010,THE PENNSYLVANIA STATE UNIVERSITY,465,182584940.8,0.0013701011517689037,0.002105270520628712
2010,SODEXO,39,173233140.08,1.1491170950319836e-4,0.0019974408700324103
2010,THE PARSONS CORPORATION,221,165808219.76,6.511663538514574e-4,0.0019118288485851678
2010,HENSEL PHELPS CONSTRUCTION CO,117,162289326.67,3.4473512850959515e-4,0.0018712547363108378
2010,SCIENTIFIC RESEARCH CORP,864,161894310.57,0.002545736333609318,0.0018667000575577053
2010,WATTS WEBCOR OBAYASHI A JV,1,158132500,2.9464540898255995e-6,0.001823325018726406
2010,THE WALSH GROUP LTD,63,157780313.31,1.8562660765901275e-4,0.0018192641785882977
2010,SERCO GROUP PLC,960,156460216.9,0.0028285959262325756,0.0018040429886906869
2010,TETRA TECH  INC.,617,155382088.59,0.0018179621734223947,0.0017916117786546714
2010,SKANSKA AB,10,154659988,2.9464540898255996e-5,0.0017832856972243261
2010,M.C. DEAN  INC.,467,145519831.54,0.0013759940599485548,0.0016778963816276474
2010,DELL INC.,1746,145146732.57,0.005144508840835497,0.001673594415324313
2010,VSE CORPORATION,267,144544097.52,7.867032419834351e-4,0.0016666458148542865
2010,EARL INDUSTRIES  L.L.C.,655,143763488.38,0.0019299274288357676,0.0016576451086439345
2010,COURT SQUARE CAPITAL PARTNERS  L.P.,459,142888671.98,0.00135242242722995,0.001647558158593109
2010,OCEAN SHIPHOLDINGS  INC.,43,141094908.59,1.2669752586250078e-4,0.0016268754167995973
2010,APPTIS HOLDINGS  INC.,350,140683541.06,0.0010312589314389598,0.0016221322001342014
2010,GROUPE CGI INC,366,140531384.7,0.0010784021968761695,0.0016203777821749183
2010,CDM-FILANC JV,2,139546e3,5.892908179651199e-6,0.0016090159395645745
2010,VT MILCOM INC.,940,139399483.03,0.0027696668444360632,0.001607326545815225
2010,INTERNATIONAL BUSINESS MACHINES CORPORATION,348,136635891.91,0.0010253660232593085,0.001575461338911988
2010,AMERICAN MARITIME HOLDINGS  INC.,688,132556558.31,0.0020271604138000126,0.001528425144501533
2010,JACOBS ENGINEERING GROUP INC.,887,132547576.49,0.002613504777675307,0.0015283215808626878
2010,MANTECH INTERNATIONAL CORPORATION,458,130661284.42,0.0013494759731401246,0.0015065719498642768
2010,WPP PLC,41,129033290.41,1.2080461768284957e-4,0.0014878005890828453
2010,CONCURRENT TECHNOLOGIES CORPORATION,214,126521978.06,6.305411752226784e-4,0.0014588442478020106
2010,NEW MOUNTAIN CAPITAL  L.L.C.,253,125187908.96,7.454528847258766e-4,0.0014434619477261892
2010,THE SHAW GROUP INC,296,124606932.14,8.721504105883775e-4,0.0014367630744951576
2010,WEBCOR / RA BURCH A JV,1,1243e5,2.9464540898255995e-6,0.001433224035714937
2010,A.P. MOLLER - MARSK A/S,133,120706781.54,3.918783939468047e-4,0.0013917929249953342
2010,UNIVERSITY OF TEXAS SYSTEM,303,113387277.88,8.927755892171566e-4,0.0013073963958318954
2010,GOODWILL INDUSTRIES OF SOUTHEASTERN WISCONSIN  INC.,18,110731956.35,5.303617361686079e-5,0.0012767795765290205
2010,GOODRICH CORPORATION,433,103545986.95,0.0012758146208944846,0.0011939227457648046
2010,CNA CORPORATION,668,102941817.93,0.0019682313320035,0.0011869564580648984
2010,DZSP 21 LLC,34,101540645.87,1.0017943905407037e-4,0.0011708004365478895
2010,ALION SCIENCE AND TECHNOLOGY CORPORATION,334,100574249.43,9.8411566600175e-4,0.0011596575354550708
2010,T. B. PENICK & SONS  INC.,71,99808771.3,2.0919824037761756e-4,0.0011508312952722057
2010,THALES,75,98505115.12,2.2098405673691996e-4,0.0011357996671830317
2010,W.M.JORDAN COMPANY  INCORPORATED,31,98299065.4,9.134007678459358e-5,0.0011334238392565932
2010,NEANY  INC,23,98001802.73,6.776844406598878e-5,0.0011299962929688634
2010,ALION - IPS CORPORATION,170,94908490.71,5.008971952703519e-4,0.0010943292846259036
2010,"BAE SYSTEMS HAWAII SHIPYARDS, INC",502,94272243,0.001479119953092451,0.001086993118007717
2010,EPSILON SYSTEMS SOLUTIONS  INC.,578,93712674.66,0.0017030504639191965,0.0010805410923076918
2010,SIERRA NEVADA CORPORATION,105,92626767.68,3.0937767943168794e-4,0.0010680201913882501
2010,SAUER HOLDINGS  INC.,112,92611194.17,3.300028580604671e-4,0.0010678406231754388
2010,SRA INTERNATIONAL  INC.,131,92315079.06,3.8598548576715354e-4,0.0010644263086702869
2010,FLIR SYSTEMS  INC.,254,90450921.29,7.483993388157023e-4,0.001042931894170458
2010,SYSTEMS ENGINEERING ASSOCIATES CORPORATION,395,89647596.71,0.0011638493654811117,0.0010336692707067683
2010,VIASAT  INC.,173,88139048.24,5.097365575398286e-4,0.0010162751602784098
2010,STRAUB-MARTIN HARRIS  A JOINT VENTURE,6,87672126.11,1.7678724538953596e-5,0.0010108913789467669
2010,ERAPSCO,18,87009406.7,5.303617361686079e-5,0.0010032499840364945
2010,AT&T INC.,1192,86764560.56,0.0035121732750721148,0.0010004268193309434
2010,GRYPHON TECHNOLOGIES  L.C.,317,86538902,9.34025946474715e-4,9.97824894374734e-4
2010,GUAM MACC BUILDERS A JV,6,86099e3,1.7678724538953596e-5,9.927526649317808e-4
2010,CHUGACH ALASKA CORPORATION,999,84670375.61,0.0029435076357357736,9.762801081034896e-4
2010,J. F. TAYLOR  INC.,97,84609533.74,2.8580604671308316e-4,9.75578579298487e-4
2010,WORLD WIDE TECHNOLOGY HOLDING CO.  INC.,479,83518904.68,0.0014113515090264622,9.630032310857662e-4
2010,NOVA GROUP  INC-UNDERGROUND CONSTRUCTION COMPANY  INC  AJV,27,81717158.78,7.955426042529119e-5,9.42228448059774e-4
2011,LOCKHEED MARTIN CORPORATION,4839,14637399734.21,0.014317584680569002,0.14038640180726097
2011,GENERAL DYNAMICS CORPORATION,7409,13077820514.019999,0.021921674911828004,0.125428573297314
2011,NORTHROP GRUMMAN CORPORATION,6001,6664078979.85,0.017755698629488,0.06391477218142799
2011,THE BOEING COMPANY,1704,6388559519.6,0.005041778114422,0.061272281960849
2011,RAYTHEON COMPANY,2837,3505364962.83,0.008394087154117,0.033619740055524996
2011,BAE SYSTEMS PLC,5183,2937545423.45,0.015335408431368,0.028173817729368
2011,BELL BOEING JOINT PROJECT OFFICE,1017,2489109152.83,0.0030090894027979998,0.02387289300125
2011,UNITED TECHNOLOGIES CORPORATION,1243,2266741869.26,0.003677775936753,0.021740182042548
2011,HUNTINGTON INGALLS INDUSTRIES  INC.,2083,2208700667.83,0.0061631595142850005,0.021183512444581002
2011,BECHTEL GROUP  INC.,43,2122382365.94,1.2722796885e-4,0.02035563891291
2011,HEWLETT-PACKARD COMPANY,16071,1499124409.48,0.047550713660142005,0.014378010133621
2011,COMPUTERSHARE LIMITED,34,1365024559,1.00598859091e-4,0.013091866704212
2011,SAIC  INC.,5016,1345612618.15,0.014841290505835,0.012905687971821001
