Year,Global.Vendor.Name,Number.of.Actions,Dollars.Obligated,%Total.Actions,%Total.Dollars
2015,JACOBS ENGINEERING GROUP INC.,503,175160989.39,0.0019536,0.0024132999999999997
2015,WORLD WIDE TECHNOLOGY HOLDING CO.  INC.,1267,172689630.75,0.004921,0.0023793
2015,CHUGACH ALASKA CORPORATION,138,170740379.89,5.166e-4,0.0023096
2015,GENERAL ELECTRIC COMPANY,254,161354495.93,9.865e-4,0.0022231
2015,"IRON BOW HOLDINGS, INC.",1279,159240566.58,0.0049676,0.002194
2015,HELLFIRE SYSTEMS  LLC,21,154046265.59,8.16e-5,0.0021224
2015,CHENEGA CORPORATION,260,145095732.05,0.0010098,0.0019991
2015,CADDELL CONSTRUCTION CO.  INC.,76,140530036.58,2.952e-4,0.0019362
2015,HEWLETT-PACKARD COMPANY,902,138590714.1,0.0035032999999999996,0.0019094
2015,CAMP DRESSER & MCKEE INC.,232,134549947.78,9.011e-4,0.0018537999999999998
2015,FINMECCANICA SPA,486,133807131.94,0.0018876000000000001,0.0018435
2015,BUNDESAMT FUER BAUWESEN UND RAUMORDNUNG,1249,130580055.8,0.0048511,0.0017990999999999999
2015,BATTELLE MEMORIAL INSTITUTE INC,547,129896501.9,0.0021245,0.0017897
2015,GOVERNMENT OF CANADA,494,128619282.81,0.0019187000000000002,0.0017721
2015,INTERNATIONAL BUSINESS MACHINES CORPORATION,175,126988406.76,6.797e-4,0.0017496
2015,AUTOMOTIVE MANAGEMENT SERVICES FZE,8,123772060.36,3.11e-5,0.0017052999999999999
2015,HOCHTIEF AG,54,115275776.3,2.097e-4,0.0015882
2015,WEEKS MARINE  INC.,49,113655515.14,1.903e-4,0.0015659
2015,SIERRA NEVADA CORPORATION,110,113113085.06,4.2720000000000003e-4,0.0015584000000000001
2015,DENALI HOLDING INC,1745,112500410.86,0.0067775,0.00155
2015,URS-MEGATECH JV,1,110320261,3.9e-6,0.0015198999999999998
2015,NCI  INC.,268,107933992.68,0.0010409,0.0014871
2015,CLARK ENTERPRISES  INC.,169,106947445,6.564e-4,0.0014735
2015,PRIDE INDUSTRIES,37,105463740.92,1.437e-4,0.001453
2015,CONTI FEDERAL SERVICES  INC.,58,102780824.16,2.253e-4,0.0014161000000000002
2015,JOHNSON CONTROLS  INC.,454,100545087.36,0.0017632999999999998,0.0013853
2015,PATRIARCH PARTNERS  LLC,31,97443202.18,1.204e-4,0.0013425000000000002
2015,PAE HOLDING CORPORATION,220,96840772.2,8.545e-4,0.0013342
2015,CH2M HILL COMPANIES  LTD.,313,95146142.38,0.0012157,0.0013109
2015,ENGILITY CORP.,381,94096864.32,0.0014798,0.0012964
2015,AVON RUBBER P.L.C.,46,93829830,1.6629999999999998e-4,0.0012425
2015,DEFENSE ENGINEERING INC,24,93431645.58,8.68e-5,0.0012372
2016,LOCKHEED MARTIN CORPORATION,1992,5910202227.45,0.008004918684975106,0.07983919969349211
2016,THE BOEING COMPANY,661,3186284930.1,0.0026562506278958557,0.04304259465659216
2016,GENERAL DYNAMICS CORPORATION,2516,3181009763.12,0.010110630226605103,0.042971333963011046
2016,RAYTHEON COMPANY,2204,3094936608.55,0.008856847781970448,0.0418085967991208
2016,BAE SYSTEMS PLC,1394,1903754214.3799999,0.005601835666092016,0.025717260939612723
2016,UNITED TECHNOLOGIES CORPORATION,230,1482901755.53,9.242626995704188e-4,0.020032087706865407
2016,NORTHROP GRUMMAN CORPORATION,656,1276988910.24,0.00263615796051389,0.01725047108159866
2016,OSHKOSH CORPORATION,234,1256560237.95,9.403368334759913e-4,0.01697450610042442
2016,L-3 COMMUNICATIONS HOLDINGS  INC.,654,1202969430.84,0.002628120893561104,0.01625056350321201
2016,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,594,855906172.08,0.002387008884977516,0.01156218707275455
2016,VECTRUS SYSTEMS CORPORATION,196,787458994.15,7.876325613730526e-4,0.010637554091191232
2016,ALLIANT TECHSYSTEMS INC.,319,758018307.42,0.0012819121789694069,0.010239848432993448
2016,CACI INTERNATIONAL INC,844,699423657.83,0.0033916422540757976,0.00944831038580811
2016,FLUOR CORPORATION,63,681583326.39,2.5316760901276686e-4,0.009207310546949671
2016,MACANDREWS & FORBES HOLDINGS INC.,113,664021399.82,4.540942828324231e-4,0.008970071598354569
2016,HARRIS CORPORATION,805,653747362.88,0.003234919448496466,0.008831282627124239
2016,ADVANCED TECHNOLOGY INTERNATIONAL,71,598357459.6,2.853158768239119e-4,0.00808303656399703
2016,"LEIDOS HOLDING, INC.",988,578626145.9,0.003970311074676407,0.007816491996809024
2016,KIEWIT-TURNER A JOINT VENTURE,26,572934475.46,1.0448187038622126e-4,0.007739604879353356
2016,TEXTRON INC.,352,570832894.29,0.00141452378369038,0.007711215231715849
2016,BOOZ ALLEN HAMILTON HOLDING CORPORATION,899,540377428.82,0.0036126615952774195,0.007299801223219784
2016,AECOM TECHNOLOGY CORPORATION,777,525298413.21,0.0031224005111574584,0.007096103195278106
2016,THE MITRE CORPORATION,164,483271126.82,6.590394901284725e-4,0.006528368829932283
2016,BECHTEL GROUP  INC.,63,459436782.4,2.5316760901276686e-4,0.006206397616346098
2016,GENERAL ATOMIC TECHNOLOGIES CORPORATION,259,449232150.96,0.0010408001703858193,0.006068546223790929
2016,LEONARDO SPA,624,400646779.92999995,0.00250756488926931,0.005412220604029486
2016,HONEYWELL INTERNATIONAL INC.,507,398862579.77,0.0020373964725313143,0.005388118363973166
2016,MANTECH INTERNATIONAL CORPORATION,222,324119581.25,8.921144317592738e-4,0.004378436976623524
2016,GENERAL ELECTRIC COMPANY,264,308551851.41,0.001060892837767785,0.004168137050557142
2016,COMPUTER SCIENCES CORPORATION,205,303838779.28,8.237993626605906e-4,0.004104469532513643
2016,REDSTONE DEFENSE SYSTEMS,553,290605504.35,0.0022222490124453984,0.0039257050775804315
2016,KBR  INC.,239,285993697,9.604295008579569e-4,0.0038634055159420086
2016,GREAT LAKES DREDGE & DOCK CORPORATION,132,279396349.32,5.304464188838925e-4,0.003774283868560041
2016,TORCH TECHNOLOGIES  INC.,522,277368980.43,0.0020976744746772115,0.0037468967329880457
2016,INTUITIVE RESEARCH AND TECHNOLOGY CORPORATION,359,272169808.07,0.0014426535180251318,0.003676662628584139
2016,"AMEC FOSTER WHEELER VENTURES, INC.",129,266434125.08999997,5.183908184547132e-4,0.003599180958550597
2016,WASHINGTON GROUP/ALBERICI JOINT VENTURE,64,237332109.48,2.5718614248916e-4,0.0032060503098261797
2016,CDW CORPORATION,1306,216607104.28,0.005248204720169422,0.0029260822537203602
2016,CSC GOVERNMENT SOLUTIONS LLC,164,205184203.91,6.590394901284725e-4,0.0027717736211860075
2016,SCIENCE AND ENGINEERING SERVICES  INC.,299,198556827.26,0.0012015415094415445,0.00268224632119857
2016,GOVERNMENT OF CANADA,464,196432047.87,0.00186459953304641,0.0026535432955669042
2016,WORLD WIDE TECHNOLOGY HOLDING CO.  INC.,1105,193627333.87,0.004440479491414403,0.0026156552314175754
2016,J & J MAINTENANCE  INC.,295,188940928.2,0.0011854673755359718,0.002552347942811771
2016,AUTOMOTIVE MANAGEMENT SERVICES FZE,12,186236133.8,4.82224017167175e-5,0.002515809663422876
2016,ADAMS COMMUNICATION & ENGINEERING TECHNOLOGY  INC.,109,184729725.81,4.380201489268506e-4,0.0024954600368441294
2016,AASKI TECHNOLOGY INC,124,184636081.77,4.982981510727475e-4,0.0024941950267950755
2016,NCI  INC.,211,178073387.6,8.479105635189494e-4,0.002405541503581875
2016,CHENEGA CORPORATION,300,171344897.3,0.0012055600429179375,0.0023146482887604933
2016,BECHTEL PARSONS BLUE GRASS  A JOINT VENTURE,19,171202616.97,7.635213605146938e-5,0.002312726265242149
2016,CUBIC CORPORATION,183,164262706.24,7.353916261799419e-4,0.00221897703343853
2016,JACOBS ENGINEERING GROUP INC.,412,163432608.9,0.0016556357922739675,0.0022077634903578066
2016,INTERNATIONAL BUSINESS MACHINES CORPORATION,138,161663569.1,5.545576197422512e-4,0.002183866047187089
2016,CLARK MCCARTHY HEALTHCARE PARTNERS II,68,161071761.31,2.732602763947325e-4,0.0021758714882011846
2016,HENSEL PHELPS CONSTRUCTION CO,181,161025482.67,7.273545592271556e-4,0.0021752463235387397
2016,AIRBUS SE,104,160178576.17,4.1792748154488503e-4,0.002163805710413664
2016,THE INTERPUBLIC GROUP OF COMPANIES INC,449,159358961.49,0.0018043215309005132,0.0021527337745322972
2016,"HYUNDAI ENGINEERING & CONSTRUCTION  CO., LTD.",3,157656066.95,1.2055600429179375e-5,0.002129729868404591
2016,ACCENTURE INC.,159,144955056.73,6.389468227465069e-4,0.001958155622340057
2016,SOS INTERNATIONAL LLC,29,144116670.15,1.1653747081540062e-4,0.0019468301023316086
2016,WEEKS MARINE  INC.,49,142728828.18,1.9690814034326314e-4,0.0019280821495676222
2016,JOHNSON CONTROLS  INC.,404,141341137.51,0.0016234875244628226,0.0019093362406712477
2016,VSE CORPORATION,67,135999366.67,2.692417429183394e-4,0.0018371758149533543
2016,BATTELLE MEMORIAL INSTITUTE INC,489,135219959.43,0.001965062869956238,0.0018266470296627434
2016,"CERBERUS CAPITAL MANAGEMENT, L.P.",235,133284615.7,9.443553669523844e-4,0.0018005030351616136
2016,HEWLETT-PACKARD COMPANY,804,132691196.32,0.0032309009150200724,0.0017924867056760062
2016,CHEMRING GROUP PLC,68,130386112.7,2.732602763947325e-4,0.001761348002740831
2016,TOWER INDUSTRIES  INC.,3,125515272,1.2055600429179375e-5,0.0016955492350580073
2016,EOD TECHNOLOGY  INC.,32,124424214.39,1.2859307124458e-4,0.0016808104557320962
2016,"NANA REGIONAL CORPORATION, INC.",422,123542535.82,0.0016958211270378988,0.001668900116845761
2016,KBR-TRIPLE CANOPY  LLC,1,117723958.18,4.018533476393125e-6,0.0015902986470052811
2016,TRAX INTERNATIONAL CORPORATION,49,116097143.96,1.9690814034326314e-4,0.0015683224877511108
2016,DELOITTE LLP,95,111910345.54,3.817606802573469e-4,0.0015117642479030304
2016,KORTE CONSTRUCTION COMPANY,15,111736750.15,6.027800214589688e-5,0.0015094191983641655
2016,CALIBRE SYSTEMS  INC.,127,111467118.7,5.103537515019268e-4,0.0015057768256750868
2016,PRIDE INDUSTRIES,44,110417411.46,1.768154729612975e-4,0.0014915966364482582
2016,B.L. HARBERT HOLDINGS  L.L.C.,31,109318086.63,1.2457453776818688e-4,0.001476746177656385
2016,CALISTA CORPORATION,238,108839854.34,9.564109673815637e-4,0.0014702858770047676
2016,BUNDESMINISTERIUM FUR UMWELT  NATURSCHUTZ UND REAKTORSICHERHEIT,232,107323364.17,9.32299766523205e-4,0.0014498000531942875
2016,"IRON BOW HOLDINGS, INC.",1042,106886853.13,0.004187311882401636,0.0014439033527516004
2016,CARAHSOFT TECHNOLOGY CORPORATION,397,105550360.95,0.0015953577901280708,0.0014258490693377064
2016,CHUGACH ALASKA CORPORATION,69,104665023.22,2.772788098711256e-4,0.0014138892999251882
2016,BUKKEHAVE INTERNATIONAL A/S,35,104338520.79,1.406486716737594e-4,0.0014094786737391487
2016,FLIR SYSTEMS  INC.,170,103556531.68,6.831506909868312e-4,0.0013989150107190488
2016,TETRA TECH  INC.,287,102538378.22,0.001153319107724827,0.0013851610723116597
2016,PATRIARCH PARTNERS  LLC,22,101876666.75,8.840773648064875e-5,0.001376222204882144
2016,MANSON CONSTRUCTION CO.,85,98714375.34,3.415753454934156e-4,0.0013335037316970163
2016,DENALI HOLDING INC,1479,98393311.66,0.005943411011585432,0.0013291665759999078
2016,ARMED FORCES SERVICES CORPORATION,73,98107816.92,2.9335294377669816e-4,0.0013253099107486859
2016,AMERICAN ORDNANCE LLC,433,97030574.88,0.001740024995278223,0.0013107577619321312
2016,THE DAY & ZIMMERMANN GROUP INC,291,94999541.74,0.0011693932416303994,0.0012833211270746258
2016,NATIONAL CENTER FOR MANUFACTURING SCIENCES  INC.,54,94793654.22,2.1700080772522876e-4,0.0012805398525613221
2016,KONGSBERG GRUPPEN ASA,121,94167203.17,4.8624255064356813e-4,0.0012720773078709136
2016,SIERRA NEVADA CORPORATION,71,90890344.54,2.853158768239119e-4,0.001227811179495
2016,PETER KIEWIT SONS'  INC.,128,90225901.95,5.1437228497832e-4,0.001218835418161236
2016,MISSION ESSENTIAL PERSONNEL  LLC,72,89760404.16,2.89334410300305e-4,0.0012125471441593624
2016,NAVISTAR INTERNATIONAL CORPORATION,62,87500462.26,2.4914907553637376e-4,0.0011820182475656433
2016,NATIONAL PRESTO INDUSTRIES  INC.,39,87396798.35,1.5672280557933187e-4,0.0011806178820124886
2016,THE WHITING-TURNER CONTRACTING COMPANY,79,84955097.3,3.1746414463505686e-4,0.0011476336540249348
2016,ELLWOOD GROUP  INC.,8,82092199.92,3.2148267811145e-5,0.0011089596075494702
2016,SRC  INC.,93,81461685.54,3.7372361330456063e-4,0.0011004421725181216
