"","StartFY","NAICS","hh_index_lag1"
"11027",2014,111211,10000
"11028",2014,111421,8643.26837619655
"11029",2014,111422,10000
"11030",2014,111940,3942.54472912419
"11031",2014,111998,3176.30289002643
"11032",2014,112112,5144.17526458538
"11033",2014,112120,0
"11034",2014,112210,7632.57794099066
"11035",2014,112390,10000
"11036",2014,112420,9454.47463438771
"11037",2014,112511,1947.29879082507
"11038",2014,112519,0
"11039",2014,112920,5553.97530944221
"11040",2014,112930,0
"11041",2014,112990,1145.12295991454
"11042",2014,113110,5048.15903309985
"11043",2014,113210,3743.02247283838
"11044",2014,113310,3839.95034819027
"11045",2014,114111,10000
"11046",2014,114119,0
"11047",2014,114210,3072.2194724335
"11048",2014,115112,4657.85577173724
"11049",2014,115115,10000
"11050",2014,115210,1959.34767470017
"11051",2014,115310,976.030131430801
"11052",2014,211111,1868.07829303829
"11053",2014,211112,2712.24438093767
"11054",2014,212112,4002.90944075552
"11055",2014,212113,10000
"11056",2014,212210,10000
"11057",2014,212234,10000
"11058",2014,212311,2422.47455833622
"11059",2014,212312,1157.8216323021
"11060",2014,212313,8632.5955880447
"11061",2014,212319,1264.55270997242
"11062",2014,212321,1437.7504917834
"11063",2014,212322,3064.84973045821
"11064",2014,212324,0
"11065",2014,212325,10000
"11066",2014,212392,10000
"11067",2014,212393,1835.73111926002
"11068",2014,212399,2446.34322654158
"11069",2014,213111,3781.1677821806
"11070",2014,213112,6804.44401266359
"11071",2014,213113,2620.87816681837
"11072",2014,213114,10000
"11073",2014,213115,2968.1556288632
"11074",2014,221111,4857.08318546476
"11075",2014,221112,5549.33431589472
"11076",2014,221113,9994.22737937504
"11077",2014,221114,2836.51804602514
"11078",2014,221115,10000
"11079",2014,221116,10000
"11080",2014,221118,6707.90475339672
"11081",2014,221121,4062.78268917138
"11082",2014,221122,577.700116675615
"11083",2014,221210,777.392544509458
"11084",2014,221310,2390.30677150699
"11085",2014,221320,1773.23428037792
"11086",2014,221330,8109.08461910048
"11087",2014,236115,1361.94320475164
"11088",2014,236116,2797.90129050131
"11089",2014,236117,10000
"11090",2014,236118,1261.30036800578
"11091",2014,236210,754.26960355623
"11092",2014,236220,62.6693003208088
"11093",2014,237110,350.973933541019
"11094",2014,237120,1034.41188223663
"11095",2014,237130,1466.10618551764
"11096",2014,237210,8282.46567122719
"11097",2014,237310,133.131628030678
"11098",2014,237990,276.03754352804
"11099",2014,238110,5109.37068895126
"11100",2014,238120,928.479899593985
"11101",2014,238130,2132.34910305177
"11102",2014,238140,2013.17930013497
"11103",2014,238150,4202.11695661826
"11104",2014,238160,180.11883942976
"11105",2014,238170,6904.93301861416
"11106",2014,238190,1130.65308098105
"11107",2014,238210,221.742298758473
"11108",2014,238220,232.712067335993
"11109",2014,238290,397.936234519558
"11110",2014,238310,1003.89528846609
"11111",2014,238320,360.656948073792
"11112",2014,238330,618.929527420395
"11113",2014,238340,1094.95736984276
"11114",2014,238350,502.774507027223
"11115",2014,238390,613.442646531726
"11116",2014,238910,1040.51749819407
"11117",2014,238990,775.093566485524
"11118",2014,311111,9385.86719140235
"11119",2014,311119,3462.98776402663
"11120",2014,311221,10000
"11121",2014,311225,10000
"11122",2014,311314,10000
"11123",2014,311352,10000
"11124",2014,311412,10000
"11125",2014,311421,3298.72528136573
"11126",2014,311422,6297.67625901649
"11127",2014,311423,10000
"11128",2014,311511,4572.23253812444
"11129",2014,311514,10000
"11130",2014,311520,10000
"11131",2014,311612,10000
"11132",2014,311613,10000
"11133",2014,311710,8729.91384557594
"11134",2014,311811,10000
"11135",2014,311812,2119.39273586424
"11136",2014,311821,10000
"11137",2014,311911,10000
"11138",2014,311919,6985.68723903551
"11139",2014,311920,3620.61944029786
"11140",2014,311930,9855.4468365274
"11141",2014,311991,1346.62614818521
"11142",2014,311999,1404.38753743999
"11143",2014,312111,2366.14808781783
"11144",2014,312112,2968.96485827885
"11145",2014,312113,1857.04374439462
"11146",2014,312120,10000
"11147",2014,312130,9934.75736377974
"11148",2014,312140,10000
"11149",2014,313110,1159.25686179911
"11150",2014,313210,5275.65389508832
"11151",2014,313220,1406.69823823768
"11152",2014,313230,2064.72355117595
"11153",2014,313240,2541.5201309272
"11154",2014,313310,3359.1751861685
"11155",2014,313320,538.356424193806
"11156",2014,314110,1590.08538877429
"11157",2014,314120,1964.29477707163
"11158",2014,314910,858.570380121906
"11159",2014,314994,410.358402142631
"11160",2014,314999,484.956822017759
"11161",2014,315110,3344.7971192702
"11162",2014,315190,6310.16369384393
"11163",2014,315210,899.010956963759
"11164",2014,315220,2567.960893045
"11165",2014,315240,1634.9938724088
"11166",2014,315280,2599.01310429134
"11167",2014,315990,607.48153364431
"11168",2014,316110,3217.655804757
"11169",2014,316210,4196.15137782219
"11170",2014,316992,10000
"11171",2014,316998,797.633375348654
"11172",2014,321113,1865.95170355498
"11173",2014,321114,1464.77216989535
"11174",2014,321211,5320.52957366158
"11175",2014,321212,2115.78459260467
"11176",2014,321213,2336.0952143649
"11177",2014,321214,8493.61005893108
"11178",2014,321219,3308.93201898591
"11179",2014,321911,963.649393090619
"11180",2014,321912,3977.11160030061
"11181",2014,321918,3680.28076776787
"11182",2014,321920,3854.39302300998
"11183",2014,321991,3064.50058413105
"11184",2014,321992,1466.02118715191
"11185",2014,321999,2519.60411869346
"11186",2014,322110,10000
"11187",2014,322121,1605.27459297914
"11188",2014,322122,9317.45912956103
"11189",2014,322130,4763.03209577004
"11190",2014,322211,1460.94837325234
"11191",2014,322212,2632.7755888997
"11192",2014,322219,1520.91541565014
"11193",2014,322220,704.458995873911
"11194",2014,322230,1015.89120084897
"11195",2014,322291,3998.51378774263
"11196",2014,322299,6112.21974940969
"11197",2014,323111,711.6901268101
"11198",2014,323113,1396.45783210252
"11199",2014,323117,726.58969728948
"11200",2014,323120,1865.83333800793
"11201",2014,324110,455.102425369824
"11202",2014,324121,1459.00929938387
"11203",2014,324122,5232.76250290907
"11204",2014,324191,5987.85371075123
"11205",2014,324199,1553.57266778322
"11206",2014,325110,1607.23574808789
"11207",2014,325120,666.922168015985
"11208",2014,325130,4065.76395830734
"11209",2014,325180,1522.80952664897
"11210",2014,325193,4961.77084041174
"11211",2014,325194,5548.66105529017
"11212",2014,325199,583.021065961669
"11213",2014,325211,797.42392994134
"11214",2014,325212,997.958415204815
"11215",2014,325220,5573.41493479589
"11216",2014,325311,9685.73152056447
"11217",2014,325312,10000
"11218",2014,325314,10000
"11219",2014,325320,896.997248723625
"11220",2014,325411,3836.97863868409
"11221",2014,325412,3413.31239439608
"11222",2014,325413,1310.95890831366
"11223",2014,325414,951.478972542445
"11224",2014,325510,734.441424622751
"11225",2014,325520,1162.27588807193
"11226",2014,325611,989.031634658946
"11227",2014,325612,1150.11065166951
"11228",2014,325613,2076.45230327087
"11229",2014,325620,3017.26909813271
"11230",2014,325910,996.449973058585
"11231",2014,325920,1434.03477849253
"11232",2014,325991,5324.59255353708
"11233",2014,325992,1804.02849364133
"11234",2014,325998,910.215107586592
"11235",2014,326111,1563.23765946008
"11236",2014,326112,1591.57656805926
"11237",2014,326113,2263.63242115689
"11238",2014,326121,3978.10494107537
"11239",2014,326122,667.44866641982
"11240",2014,326130,5669.94031161946
"11241",2014,326140,825.943528115834
"11242",2014,326150,548.045446872947
"11243",2014,326160,4490.82943718989
"11244",2014,326191,2265.4871224289
"11245",2014,326199,583.312455138195
"11246",2014,326211,5838.07040699455
"11247",2014,326212,3774.80714319869
"11248",2014,326220,2079.22549671411
"11249",2014,326291,754.653134147223
"11250",2014,326299,2799.38635763201
"11251",2014,327110,1588.89285198839
"11252",2014,327120,1577.93092822658
"11253",2014,327211,3156.43168953414
"11254",2014,327212,1361.80707091675
"11255",2014,327213,1357.3400445572
"11256",2014,327215,2034.8000097788
"11257",2014,327310,3654.52364560643
"11258",2014,327320,652.94747179984
"11259",2014,327331,2376.62138284092
"11260",2014,327332,3369.97287222778
"11261",2014,327390,2649.98050944374
"11262",2014,327410,3455.74850552173
"11263",2014,327420,7324.23870290862
"11264",2014,327910,471.287403642619
"11265",2014,327991,2203.13841727532
"11266",2014,327992,2826.04366039531
"11267",2014,327993,1028.77338700573
"11268",2014,327999,4649.52556515769
"11269",2014,331110,346.363026585402
"11270",2014,331210,366.975755970071
"11271",2014,331221,901.843980437223
"11272",2014,331222,1720.87260400331
"11273",2014,331313,789.599161845443
"11274",2014,331314,4304.06458779872
"11275",2014,331315,5967.33806716233
"11276",2014,331318,668.249308977155
"11277",2014,331410,3135.91521987461
"11278",2014,331420,353.954902070049
"11279",2014,331491,415.012597699155
"11280",2014,331492,3317.82205009249
"11281",2014,331511,1170.02268329016
"11282",2014,331512,3123.82530309801
"11283",2014,331513,4727.76805915423
"11284",2014,331523,2840.10290838914
"11285",2014,331524,1839.39286647213
"11286",2014,331529,1269.3936511502
"11287",2014,332111,1011.75292457587
"11288",2014,332112,202.975276754341
"11289",2014,332114,3087.89720242614
"11290",2014,332117,2073.50995776157
"11291",2014,332119,2016.8517480982
"11292",2014,332215,1619.61882521649
"11293",2014,332216,174.846032133159
"11294",2014,332311,848.439666589782
"11295",2014,332312,554.451834202305
"11296",2014,332313,2042.61556557876
"11297",2014,332321,505.220686126104
"11298",2014,332322,800.267246915506
"11299",2014,332323,1902.34313997316
"11300",2014,332410,4951.46444981553
"11301",2014,332420,7136.91710703722
"11302",2014,332431,1483.76479500597
"11303",2014,332439,573.563871411553
"11304",2014,332510,90.1294258335683
"11305",2014,332613,199.082052492194
"11306",2014,332618,468.681033460386
"11307",2014,332710,209.386332065242
"11308",2014,332721,492.473716279631
"11309",2014,332722,1216.26134178458
"11310",2014,332811,4045.63937835606
"11311",2014,332812,984.962625026385
"11312",2014,332813,3123.35187717837
"11313",2014,332911,140.664329879646
"11314",2014,332912,168.223136916922
"11315",2014,332913,554.165141095926
"11316",2014,332919,242.218078848204
"11317",2014,332991,310.118461158307
"11318",2014,332992,7348.35915278641
"11319",2014,332993,1334.11826774105
"11320",2014,332994,1197.07118271236
"11321",2014,332996,188.771122814736
"11322",2014,332999,349.663624792759
"11323",2014,333111,298.269012943195
"11324",2014,333112,2141.1922115025
"11325",2014,333120,2402.4934319778
"11326",2014,333131,7701.54198701164
"11327",2014,333132,5770.86108234066
"11328",2014,333241,859.115790618598
"11329",2014,333242,1341.55205287761
"11330",2014,333243,893.035209688362
"11331",2014,333244,4847.8689994117
"11332",2014,333249,574.953136519084
"11333",2014,333314,613.362459241867
"11334",2014,333316,1387.59205483556
"11335",2014,333318,1678.65861410622
"11336",2014,333413,963.874592042748
"11337",2014,333414,737.425672506515
"11338",2014,333415,797.711776870612
"11339",2014,333511,966.370714563113
"11340",2014,333514,4050.37397042668
"11341",2014,333515,753.43182285666
"11342",2014,333517,542.22580282993
"11343",2014,333519,882.761195407833
"11344",2014,333611,576.152302617758
"11345",2014,333612,191.766938479021
"11346",2014,333613,141.203676526067
"11347",2014,333618,259.103013249691
"11348",2014,333911,1183.31837640772
"11349",2014,333912,378.792118458767
"11350",2014,333913,1412.36559407712
"11351",2014,333921,2042.55486701811
"11352",2014,333922,882.402220361935
"11353",2014,333923,477.444353072977
"11354",2014,333924,1736.10304729689
"11355",2014,333991,2327.63043090943
"11356",2014,333992,248.513253628407
"11357",2014,333993,673.619294722636
"11358",2014,333994,1414.93002919314
"11359",2014,333995,313.184719452712
"11360",2014,333996,535.639918390855
"11361",2014,333997,766.917576264181
"11362",2014,333999,279.674968692252
"11363",2014,334111,590.158864137968
"11364",2014,334112,425.688153132924
"11365",2014,334118,236.849724835051
"11366",2014,334210,3986.19115041728
"11367",2014,334220,929.823791717398
"11368",2014,334290,545.375056309031
"11369",2014,334310,290.358474800844
"11370",2014,334412,845.645211781459
"11371",2014,334413,1076.99681737515
"11372",2014,334416,124.904938462713
"11373",2014,334417,4027.30268505731
"11374",2014,334418,1035.87461718656
"11375",2014,334419,1301.50620557445
"11376",2014,334510,509.585559362755
"11377",2014,334511,1425.19691202943
"11378",2014,334512,205.979087080195
"11379",2014,334513,834.504959941611
"11380",2014,334514,147.617856814483
"11381",2014,334515,266.822288737962
"11382",2014,334516,382.519121582624
"11383",2014,334517,908.783811844826
"11384",2014,334519,226.327307029055
"11385",2014,334613,5339.30028896418
"11386",2014,334614,456.561192233139
"11387",2014,335110,239.382055786889
"11388",2014,335121,652.330730868246
"11389",2014,335122,974.356882148708
"11390",2014,335129,377.663975666176
"11391",2014,335210,755.507151415774
"11392",2014,335221,2071.07114811092
"11393",2014,335222,1717.42983146103
"11394",2014,335224,2035.61145418306
"11395",2014,335228,1675.5855071514
"11396",2014,335311,1439.43229769268
"11397",2014,335312,1371.72681238075
"11398",2014,335313,308.570844374394
"11399",2014,335314,1071.33525305339
"11400",2014,335911,1500.71037569534
"11401",2014,335912,1179.13455669878
"11402",2014,335921,2577.13578105488
"11403",2014,335929,665.720979391797
"11404",2014,335931,181.009336959392
"11405",2014,335932,488.038424243695
"11406",2014,335991,2561.49608621935
"11407",2014,335999,1420.54128309709
"11408",2014,336111,1030.40816611886
"11409",2014,336112,1503.20974001988
"11410",2014,336120,2316.83809828931
"11411",2014,336211,4031.17840950327
"11412",2014,336212,9130.27901134666
"11413",2014,336213,9887.34352684387
"11414",2014,336214,3371.10025660447
"11415",2014,336310,1069.95319661101
"11416",2014,336320,256.502590621044
"11417",2014,336330,557.388808909781
"11418",2014,336340,383.073414222753
"11419",2014,336350,724.49565394462
"11420",2014,336360,606.216932204372
"11421",2014,336370,1401.83790244306
"11422",2014,336390,238.291067615155
"11423",2014,336411,2622.71218206452
"11424",2014,336412,2412.45092504192
"11425",2014,336413,690.711775857799
"11426",2014,336414,4385.77051107975
"11427",2014,336415,4786.52267683149
"11428",2014,336419,2895.59521906172
"11429",2014,336510,1878.63753164962
"11430",2014,336611,2486.79847860859
"11431",2014,336612,853.897667611426
"11432",2014,336991,2943.57070177205
"11433",2014,336992,2918.0692272364
"11434",2014,336999,481.502555523134
"11435",2014,337110,1672.91233928394
"11436",2014,337121,2250.22495457785
"11437",2014,337122,770.588647956256
"11438",2014,337124,2714.3277672064
"11439",2014,337125,2986.4147034444
"11440",2014,337127,3825.29174219437
"11441",2014,337211,857.524405888861
"11442",2014,337212,1198.93695235736
"11443",2014,337214,447.180483730892
"11444",2014,337215,862.259258063397
"11445",2014,337910,5377.8965980469
"11446",2014,337920,690.723041499907
"11447",2014,339112,658.666539720784
"11448",2014,339113,1477.9129049404
"11449",2014,339114,1160.08984067585
"11450",2014,339115,4344.08106687873
"11451",2014,339116,4179.15388950377
"11452",2014,339910,1870.68581808049
"11453",2014,339920,324.850024573273
"11454",2014,339930,6426.14187392506
"11455",2014,339940,7908.07713216703
"11456",2014,339950,754.378573699064
"11457",2014,339991,165.74296399109
"11458",2014,339992,1295.37571264386
"11459",2014,339993,2106.71711558861
"11460",2014,339994,3812.90946190405
"11461",2014,339995,6331.43642511369
"11462",2014,339999,386.937838446844
"11463",2014,423110,1298.1564622078
"11464",2014,423120,576.910541840178
"11465",2014,423130,1511.76458354933
"11466",2014,423140,4501.0916805596
"11467",2014,423210,654.491631417907
"11468",2014,423220,7384.32091122266
"11469",2014,423310,3633.39579353487
"11470",2014,423320,1780.67849850623
"11471",2014,423330,998.295301208364
"11472",2014,423390,5074.05213161224
"11473",2014,423410,5540.2936311297
"11474",2014,423420,1103.70929123716
"11475",2014,423430,755.514408705062
"11476",2014,423440,486.518523628358
"11477",2014,423450,2036.92213258683
"11478",2014,423460,2610.17230638816
"11479",2014,423490,512.998975190175
"11480",2014,423510,959.057656741194
"11481",2014,423520,9880.2288396214
"11482",2014,423610,2023.68661312573
"11483",2014,423620,665.919503924817
"11484",2014,423690,1951.90310857555
"11485",2014,423710,624.14108028799
"11486",2014,423720,611.355432652945
"11487",2014,423730,4166.80916680429
"11488",2014,423740,2060.97583986967
"11489",2014,423810,415.744499737121
"11490",2014,423820,846.07042467552
"11491",2014,423830,452.288139934896
"11492",2014,423840,1157.59885245609
"11493",2014,423850,7192.14493583258
"11494",2014,423860,1193.90229223956
"11495",2014,423910,4370.32419379967
"11496",2014,423920,3258.43085881162
"11497",2014,423930,3091.75436227282
"11498",2014,423940,3550.91630329523
"11499",2014,423990,2182.25444035247
"11500",2014,424110,2267.76966037593
"11501",2014,424120,563.991873205415
"11502",2014,424130,4982.89468016714
"11503",2014,424210,3715.33943406117
"11504",2014,424310,1815.51233060246
"11505",2014,424320,1280.29864665303
"11506",2014,424330,5147.3902657784
"11507",2014,424340,808.652119707771
"11508",2014,424410,5888.12819624154
"11509",2014,424420,10000
"11510",2014,424430,2994.45890201431
"11511",2014,424440,5216.59481874299
"11512",2014,424450,7352.4291929136
"11513",2014,424460,10000
"11514",2014,424470,7854.29926622508
"11515",2014,424480,498.25095972624
"11516",2014,424490,6806.91858990908
"11517",2014,424510,0
"11518",2014,424520,2587.34137081173
"11519",2014,424610,1928.24294625093
"11520",2014,424690,3944.26194389826
"11521",2014,424710,1735.45172803161
"11522",2014,424720,2735.70694306378
"11523",2014,424820,9477.70715658127
"11524",2014,424910,1207.44143618134
"11525",2014,424920,1882.15261110703
"11526",2014,424930,7435.32182617978
"11527",2014,424940,10000
"11528",2014,424950,9421.942183977
"11529",2014,424990,5620.55980454588
"11530",2014,425110,4738.26737465078
"11531",2014,425120,1224.79197616272
"11532",2014,441110,1516.91320752305
"11533",2014,441120,3803.06373515973
"11534",2014,441210,3003.31985458938
"11535",2014,441222,762.130289651232
"11536",2014,441228,3299.14122649747
"11537",2014,441310,690.657560878815
"11538",2014,441320,891.588093060507
"11539",2014,442110,667.3471924485
"11540",2014,442210,2333.1830602275
"11541",2014,442291,4063.50228332141
"11542",2014,442299,3213.60714846739
"11543",2014,443141,3425.85040365576
"11544",2014,443142,831.479583420688
"11545",2014,444110,5030.64789256584
"11546",2014,444120,9865.89759649134
"11547",2014,444130,1165.36702824143
"11548",2014,444190,4003.45645439134
"11549",2014,444210,1763.71221173314
"11550",2014,444220,2310.72786321661
"11551",2014,445110,2116.01647243825
"11552",2014,445120,10000
"11553",2014,445291,10000
"11554",2014,445299,7800.36149677367
"11555",2014,445310,10000
"11556",2014,446110,9964.44799246902
"11557",2014,446120,0
"11558",2014,446130,3472.02837258793
"11559",2014,446191,10000
"11560",2014,446199,1091.16400674054
"11561",2014,447110,7089.77684480464
"11562",2014,447190,1373.76629451014
"11563",2014,448110,2862.59552538348
"11564",2014,448140,0
"11565",2014,448150,1232.13679787422
"11566",2014,448190,938.141882293917
"11567",2014,448210,6025.05044501687
"11568",2014,448320,5135.61663179066
"11569",2014,451110,1213.69796903428
"11570",2014,451120,5857.10976378102
"11571",2014,451130,3973.73294347014
"11572",2014,451140,2071.16756404506
"11573",2014,451211,4691.27250019504
"11574",2014,451212,8762.92034542385
"11575",2014,452111,10000
"11576",2014,452112,0
"11577",2014,452990,4462.72970245703
"11578",2014,453110,10000
"11579",2014,453210,1082.40507148519
"11580",2014,453220,2293.38026360907
"11581",2014,453910,5708.52776889359
"11582",2014,453920,4297.0531919101
"11583",2014,453998,2502.84640434452
"11584",2014,454111,869.14101979066
"11585",2014,454112,10000
"11586",2014,454113,2042.47290727286
"11587",2014,454210,10000
"11588",2014,454310,558.694886864601
"11589",2014,454390,2295.95810241273
"11590",2014,481111,2828.39188446505
"11591",2014,481112,4582.87205315456
"11592",2014,481211,1589.20247669295
"11593",2014,481212,6192.28936296124
"11594",2014,481219,2516.35959467445
"11595",2014,482111,4829.93911465569
"11596",2014,482112,3818.6530810167
"11597",2014,483111,1701.69647548907
"11598",2014,483112,3451.8116910891
"11599",2014,483113,4919.07743006815
"11600",2014,483114,3707.87387926857
"11601",2014,483211,5206.70323932958
"11602",2014,483212,3249.43027244469
"11603",2014,484110,2597.40261192374
"11604",2014,484121,9331.09990225607
"11605",2014,484122,5920.20164454778
"11606",2014,484210,300.502845142581
"11607",2014,484220,1983.06421734493
"11608",2014,484230,3112.90896596088
"11609",2014,485111,4397.60438926304
"11610",2014,485112,10000
"11611",2014,485113,1570.48780937283
"11612",2014,485119,9008.81644440977
"11613",2014,485210,5362.13282382036
"11614",2014,485310,2346.97433139796
"11615",2014,485320,1871.6780937578
"11616",2014,485410,596.478028704376
"11617",2014,485510,318.66621589447
"11618",2014,485991,2618.19809353183
"11619",2014,485999,712.797581222674
"11620",2014,486210,0
"11621",2014,486910,7767.19381453364
"11622",2014,487110,6804.3539416833
"11623",2014,487210,3721.10686253583
"11624",2014,487990,10000
"11625",2014,488111,2628.19613694722
"11626",2014,488119,1831.24997072599
"11627",2014,488190,1223.42659079608
"11628",2014,488210,1216.87973635165
"11629",2014,488310,2063.87023846222
"11630",2014,488320,1408.83069642184
"11631",2014,488330,1941.85576247557
"11632",2014,488390,3163.80702949372
"11633",2014,488410,3688.53876791628
"11634",2014,488490,1749.403145478
"11635",2014,488510,4828.89121625782
"11636",2014,488991,497.881583461414
"11637",2014,488999,2126.82691163633
"11638",2014,491110,2417.81858372141
"11639",2014,492110,4759.55821866648
"11640",2014,492210,2361.80409871037
"11641",2014,493110,779.472559900979
"11642",2014,493120,4100.56927889049
"11643",2014,493130,0
"11644",2014,493190,715.628120661718
"11645",2014,511110,1665.79670736792
"11646",2014,511120,784.534830747959
"11647",2014,511130,1812.27531296328
"11648",2014,511140,8711.93607846922
"11649",2014,511191,0
"11650",2014,511199,1480.98737105249
"11651",2014,511210,533.758012572853
"11652",2014,512110,937.563949502406
"11653",2014,512120,1163.49818146963
"11654",2014,512131,0
"11655",2014,512191,5328.48761260004
"11656",2014,512199,6687.06412387482
"11657",2014,512210,2301.63513107018
"11658",2014,512220,9052.9315579031
"11659",2014,512230,2802.69842874933
"11660",2014,512240,9544.47862389477
"11661",2014,512290,3214.33277132335
"11662",2014,515111,1884.93876529523
"11663",2014,515112,7262.89745493746
"11664",2014,515120,5578.38429496332
"11665",2014,515210,577.23593378256
"11666",2014,517110,465.892065755761
"11667",2014,517210,2259.82986331552
"11668",2014,517410,853.18588685917
"11669",2014,517911,1602.48256814177
"11670",2014,517919,1367.66125814784
"11671",2014,518210,550.56962764306
"11672",2014,519110,3001.18254911521
"11673",2014,519120,1694.14120134476
"11674",2014,519130,1485.43511815842
"11675",2014,519190,1432.48096682199
"11676",2014,522110,9846.86973880262
"11677",2014,522190,4458.94185314023
"11678",2014,522220,0
"11679",2014,522310,10000
"11680",2014,522320,6107.26616499877
"11681",2014,523120,10000
"11682",2014,523910,9981.52517135416
"11683",2014,523930,5395.32201904983
"11684",2014,523991,10000
"11685",2014,523999,5977.39421838706
"11686",2014,524113,0
"11687",2014,524114,2605.36941528059
"11688",2014,524126,7993.3390897557
"11689",2014,524127,6888.83149708374
"11690",2014,524128,2288.11625994774
"11691",2014,524130,8692.1826149511
"11692",2014,524210,4038.88172810118
"11693",2014,524292,8289.58782692922
"11694",2014,524298,9158.74096837495
"11695",2014,525120,10000
"11696",2014,525190,6791.8313225641
"11697",2014,531110,2859.07965715497
"11698",2014,531120,737.276956263017
"11699",2014,531130,782.796883752096
"11700",2014,531190,2460.86864255753
"11701",2014,531210,2587.11106424306
"11702",2014,531311,6063.69403889879
"11703",2014,531312,4040.10341740685
"11704",2014,531320,1676.19993298706
"11705",2014,531390,7161.29999916679
"11706",2014,532111,988.064346927565
"11707",2014,532112,2667.5412369914
"11708",2014,532120,821.85977627253
"11709",2014,532210,1354.78574462224
"11710",2014,532220,5008.55336640093
"11711",2014,532230,10000
"11712",2014,532291,8698.54449546273
"11713",2014,532292,2447.51956656834
"11714",2014,532299,3752.0903812943
"11715",2014,532310,1394.65064341412
"11716",2014,532411,3274.45816372199
"11717",2014,532412,483.410837198143
"11718",2014,532420,1089.14364654492
"11719",2014,532490,430.338976141781
"11720",2014,533110,2649.12301660112
"11721",2014,541110,1291.61925190098
"11722",2014,541191,1826.43126889018
"11723",2014,541199,3854.7812910838
"11724",2014,541211,5280.40512969106
"11725",2014,541213,4072.02811102056
"11726",2014,541214,0
"11727",2014,541219,1600.18909255378
"11728",2014,541310,426.925819643368
"11729",2014,541320,1798.37974830574
"11730",2014,541330,324.010633496758
"11731",2014,541340,5567.40992230495
"11732",2014,541350,2131.96358488963
"11733",2014,541360,3021.37632190312
"11734",2014,541370,2803.5019936835
"11735",2014,541380,703.28098391534
"11736",2014,541410,2536.33742043767
"11737",2014,541420,4631.14001756623
"11738",2014,541430,1440.79752204491
"11739",2014,541490,4413.54316487927
"11740",2014,541511,621.518852305176
"11741",2014,541512,242.292621485157
"11742",2014,541513,751.634104256758
"11743",2014,541519,934.626731165711
"11744",2014,541611,349.52198400417
"11745",2014,541612,1690.18042231863
"11746",2014,541613,1075.29493068653
"11747",2014,541614,627.874982020861
"11748",2014,541618,799.338602681712
"11749",2014,541620,200.723857051482
"11750",2014,541690,190.035248650016
"11751",2014,541711,197.764684841853
"11752",2014,541712,326.54154605393
"11753",2014,541720,3791.12862305103
"11754",2014,541810,2420.87806252896
"11755",2014,541820,1479.99918635988
"11756",2014,541830,9984.53826646547
"11757",2014,541840,1101.40990028329
"11758",2014,541850,565.033971195416
"11759",2014,541860,9076.93633393693
"11760",2014,541870,4854.12105051014
"11761",2014,541890,2310.32735222725
"11762",2014,541910,3014.19615038878
"11763",2014,541921,1761.45008910685
"11764",2014,541922,1825.41149756467
"11765",2014,541930,5533.29283687448
"11766",2014,541940,6399.89075271316
"11767",2014,541990,616.781585758064
"11768",2014,551112,0
"11769",2014,561110,318.85511000106
"11770",2014,561210,885.100096936076
"11771",2014,561311,3626.31238456876
"11772",2014,561312,0
"11773",2014,561320,806.111151476045
"11774",2014,561330,2000.32052968502
"11775",2014,561410,550.6042117862
"11776",2014,561421,1419.14651626821
"11777",2014,561422,6356.57880172951
"11778",2014,561431,1498.94873664722
"11779",2014,561439,4194.27182986049
"11780",2014,561440,10000
"11781",2014,561450,8130.75893804416
"11782",2014,561492,2760.99435414935
"11783",2014,561499,4785.41420815507
"11784",2014,561510,3931.81405689929
"11785",2014,561520,4448.9901751057
"11786",2014,561591,5499.95126012116
"11787",2014,561599,1651.9640973307
"11788",2014,561611,2533.97714875795
"11789",2014,561612,892.35281556658
"11790",2014,561613,3708.32239957266
"11791",2014,561621,555.219661901653
"11792",2014,561622,1876.96941557612
"11793",2014,561710,311.551244320752
"11794",2014,561720,131.803900333041
"11795",2014,561730,128.401388582438
"11796",2014,561740,1323.17977674895
"11797",2014,561790,836.838134303777
"11798",2014,561910,7876.58209665643
"11799",2014,561920,4342.66914555092
"11800",2014,561990,3212.13675338219
"11801",2014,562111,209.809676240566
"11802",2014,562112,664.898667194662
"11803",2014,562119,7947.80172140116
"11804",2014,562211,6186.62551859676
"11805",2014,562212,3859.46413365353
"11806",2014,562213,2927.45283337176
"11807",2014,562219,769.181205573596
"11808",2014,562910,266.936810363127
"11809",2014,562920,1765.81531549795
"11810",2014,562991,449.952735047932
"11811",2014,562998,696.4922001427
"11812",2014,611110,2821.56980571402
"11813",2014,611210,3595.8974416839
"11814",2014,611310,188.044799202764
"11815",2014,611410,9925.86255601693
"11816",2014,611420,1261.35734682632
"11817",2014,611430,1989.7282613482
"11818",2014,611511,10000
"11819",2014,611512,1183.35462562951
"11820",2014,611513,2153.06333530255
"11821",2014,611519,2930.62352817439
"11822",2014,611610,3903.94483317666
"11823",2014,611620,1191.53063675436
"11824",2014,611630,1116.05631795712
"11825",2014,611691,1890.88373105369
"11826",2014,611692,4594.00833609221
"11827",2014,611699,2036.36149050174
"11828",2014,611710,646.149916719249
"11829",2014,621111,1827.14453101173
"11830",2014,621112,818.657523260796
"11831",2014,621210,687.68719323109
"11832",2014,621310,7345.2308139865
"11833",2014,621320,2527.40302107315
"11834",2014,621330,846.712402163069
"11835",2014,621340,3443.5253080153
