"Fiscal_Year","PlatformPortfolioUAV","IsRemotelyOperated","EntityID","Action_Obligation_Then_Year","NumberOfActions","AnySmall","AllSmall","EntityText","EntityCategory","EntitySizeCode","IsEntityAbove2016constantOneMillionThreshold","IsEntityAbove2018constant10ThousandThreshold","IsEntityAbove2016constantReportingThreshold","IsEntityAbove1990constantReportingThreshold","AnyEntityUSplaceOfPerformance","AnyEntityForeignPlaceOfPerformance","ObligatedAmountIsSmall","Top100Federal","Top6","UnknownCompany","EntitySizeText","EntitySmall","EntitySizeText.sum","Action_Obligation_OMB23_GDP21","dFYear","EntityCount","pos","pct"
2017,"Remotely Operated",1,593492,7495,1,0,0,"824737449","PDuns-1","S",0,1,1,1,1,0,7495,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",8169.54999697727,2017-01-01,1,61,2.30926397958257e-06
2017,"Remotely Operated",1,594391,8497.5,2,0,0,"806338278","PDuns-1","S",1,1,1,1,1,0,1310312.9698,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",9262.27499657296,2017-01-01,1,59,2.61814151654475e-06
2017,"Remotely Operated",1,617368,90715.5,3,0,0,"926705633","PDuns-1","N",1,1,1,1,1,1,1097027.5827,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",98879.8949634144,2017-01-01,1,37,2.79501049419377e-05
2017,"Remotely Operated",1,632196,-5411.6201,2,0,0,"967645446","PDuns-1","N",1,1,1,1,1,0,-5411.6201,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",-5898.66590681749,2017-01-01,1,72,NA
2017,"Remotely Operated",1,637270,2059224.0976,5,0,0,"967912853","PDuns-1","S",1,1,1,1,1,0,2059224.0976,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",2244554.26555351,2017-01-01,1,16,0.000634461912538506
2017,"Remotely Operated",1,643444,500,1,0,0,"962056359","PDuns-1","N",0,1,1,1,1,0,1443384.6399,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",544.99999979835,2017-01-01,1,67,1.54053634395101e-07
2017,"Remotely Operated",1,649310,1465524728.5849,329,0,0,"GENERAL ATOMICS","PID","M",1,1,1,1,1,0,NA,1,0,0,"Medium Vendor","Other Than Small","Medium",1597421953.56649,2017-01-01,1,1,0.451538821468797
2017,"Remotely Operated",1,649342,-296073,1,0,0,"GENERAL DYNAMICS","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",-322719.569880594,2017-01-01,1,77,NA
2017,"Remotely Operated",1,649350,53295.2891,4,0,0,"GENERAL ELECTRIC","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",58091.865097506,2017-01-01,1,39,1.64206659639853e-05
2017,"Remotely Operated",1,650378,57404156,8,0,0,"GOODRICH","PID","L",1,1,1,1,1,1,NA,0,0,0,"Large Vendor","Other Than Small","Large",62570530.0168489,2017-01-01,1,6,0.0176866377223667
2017,"Remotely Operated",1,651937,1650783,3,0,0,"968402789","PDuns-1","S",1,1,1,1,1,0,3648808,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",1799353.46933424,2017-01-01,1,18,0.000508618241495298
2017,"Remotely Operated",1,653876,49388.2598,5,0,0,"HONEYWELL","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",53833.2031620817,2017-01-01,1,41,1.5216881837279e-05
2017,"Remotely Operated",1,654267,698608,3,0,0,"968506464","PDuns-1","S",1,1,1,1,1,0,3950686.0938,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",761482.719718251,2017-01-01,1,23,0.000215246202834986
2017,"Remotely Operated",1,655976,2962457.3906,2,1,1,"IRON BOW TECHNOLOGIES","PID","N",1,1,1,1,1,1,390775049.0145,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",3229078.55455924,2017-01-01,1,14,0.000912754655525118
2017,"Remotely Operated",1,656627,18635,5,0,0,"876954975","PDuns-2+","S",0,1,1,1,1,0,603320.6212,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",20312.1499924845,2017-01-01,1,50,5.74157895390543e-06
2017,"Remotely Operated",1,657063,1044035.8126,3,0,0,"JOHNS HOPKINS UNIVERSITY","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",1137999.03531294,2017-01-01,1,22,0.000321675022739346
2017,"Remotely Operated",1,657375,18595,1,0,0,"968636758","PDuns-1","S",0,1,1,0,1,0,18595,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",20268.5499925006,2017-01-01,1,51,5.72925466315382e-06
2017,"Remotely Operated",1,658618,64189919.3281,16,0,0,"KRATOS DEFENSE & SECURITY","PID","N",1,1,1,1,1,1,14737.36,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",69967012.0417412,2017-01-01,1,5,0.0197773807280444
2017,"Remotely Operated",1,658914,34882037,7,0,0,"L3 COMMUNICATIONS","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",38021420.3159321,2017-01-01,1,7,0.0107474091499088
2017,"Remotely Operated",1,659846,1228658.4399,5,0,0,"LOCKHEED MARTIN","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",1339237.69899548,2017-01-01,1,21,0.000378558596193621
2017,"Remotely Operated",1,664333,1555114.4,8,1,0,"NAVMAR APPLIED SCIENCES","PID","N",1,1,1,1,1,0,17102866.6148,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",1695074.69537282,2017-01-01,1,19,0.000479142050440315
2017,"Remotely Operated",1,665531,1127425288.6698,210,0,0,"NORTHROP GRUMMAN","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",1228893564.19539,2017-01-01,1,2,0.347367926457058
2017,"Remotely Operated",1,668856,22184352.9883,16,0,0,"RAYTHEON","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",24180944.7483,2017-01-01,1,8,0.00683516040910289
2017,"Remotely Operated",1,669552,3724.5,1,0,0,"ROLLS ROYCE","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",4059.70499849791,2017-01-01,1,65,1.14754552260911e-06
2017,"Remotely Operated",1,672078,0,1,0,0,"SRC MANAGEMENT","PID","M",1,1,1,1,1,1,NA,0,0,0,"Medium Vendor","Other Than Small","Medium",0,2017-01-01,1,68,NA
2017,"Remotely Operated",1,672340,456748.0538,2,1,1,"STERLING COMPUTERS","PID","N",1,1,1,1,1,1,264977287.5843,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",497855.378457794,2017-01-01,1,25,0.000140727395381559
2017,"Remotely Operated",1,673331,112229285.7032,84,0,0,"TEXTRON","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",122329921.371226,2017-01-01,1,4,0.0345786586962883
2017,"Remotely Operated",1,674353,1274909,1,1,1,"TOYON RESEARCH","PID","S",1,1,1,1,1,0,24712013.5948,0,0,0,"Always Small Vendor","Always Small Vendor","Always Small Vendor",1389650.80948583,2017-01-01,1,20,0.000392808729946049
2017,"Remotely Operated",1,675069,-361651.875,1,0,0,"UNITED TECH","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",-394200.543604146,2017-01-01,1,78,NA
2017,"Remotely Operated",1,682060,15262079.7373,32,1,1,"AEROVIRONMENT","PID","N",1,1,1,1,1,1,45132157.7633,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",16635666.9075018,2017-01-01,1,9,0.0047023577039178
2017,"Remotely Operated",1,683233,-280430.2813,2,0,0,"BAE SYSTEMS","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",-305669.006503902,2017-01-01,1,76,NA
2017,"Remotely Operated",1,683362,0,2,0,0,"BATTELLE","PID","L",1,1,1,1,1,0,NA,1,0,0,"Large Vendor","Other Than Small","Large",0,2017-01-01,1,68,NA
2017,"Remotely Operated",1,683741,18218.6406,1,0,0,"965068661","PDuns-1","N",0,1,1,1,1,1,588514.3863,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",19858.3182466524,2017-01-01,1,52,5.6132955963363e-06
2017,"Remotely Operated",1,683750,297852063.4937,171,0,0,"BOEING","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",324658749.088009,2017-01-01,1,3,0.09177038578657
2017,"Remotely Operated",1,684237,40486.7813,2,1,1,"CARAHSOFT TECHNOLOGY","PID","N",1,1,1,1,1,1,336938251.4291,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",44130.5916006717,2017-01-01,1,43,1.24742716084493e-05
2017,"Remotely Operated",1,699107,4305.9902,1,0,0,"005481959","PDuns-1","N",0,1,1,1,1,1,102818,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",4693.52931626339,2017-01-01,1,64,1.32670687995938e-06
2017,"Remotely Operated",1,783263,41300,2,0,0,"079959408","PDuns-1","S",0,1,1,0,1,1,41300,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",45016.9999833437,2017-01-01,1,42,1.27248302010354e-05
2017,"Remotely Operated",1,957033,11624.0303,2,0,0,"506158623","Duns","M",0,0,1,0,1,1,NA,NA,NA,NA,"Medium Vendor","Other Than Small","Medium",12670.193022312,2017-01-01,1,56,3.58144822806756e-06
2017,"Remotely Operated",1,999996,20150,1,0,0,"080154182","PDuns-1","M",0,1,1,0,1,0,NA,NA,NA,NA,"Medium Vendor","Other Than Small","Medium",21963.4999918735,2017-01-01,1,47,6.20836146612259e-06
2017,"Remotely Operated",1,1064481,35388,2,0,0,"080380424","PDuns-1","S",0,1,1,0,1,0,47231,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",38572.919985728,2017-01-01,1,44,1.09033000279477e-05
2017,"Remotely Operated",1,1154505,2377266.5,4,1,1,"AURORA FLIGHT SCIENCES","PID","N",1,1,1,1,1,0,70643705.125,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",2591220.48404125,2017-01-01,1,15,0.000732453088501445
2017,"Remotely Operated",1,1155131,-187597.1289,3,0,0,"Orbital ATK","PID","L",1,1,1,1,1,1,NA,0,0,0,"Large Vendor","Other Than Small","Large",-204480.870425342,2017-01-01,1,75,NA
2017,"Remotely Operated",1,1158618,31998.1602,1,0,0,"012935613","PDuns-1","S",0,1,1,0,1,0,31998.1602,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",34877.9946050951,2017-01-01,1,45,9.85886574553337e-06
2017,"Remotely Operated",1,1184612,14490.8203,1,0,0,"506152082","Duns","M",0,1,1,0,NA,NA,NA,NA,NA,NA,"Medium Vendor","Other Than Small","Medium",15794.9941211559,2017-01-01,1,55,4.46472706516263e-06
2017,"Remotely Operated",1,1217028,1769330.1055,11,1,1,"GRIFFON AEROSPACE","PID","N",1,1,1,1,1,0,18594610.468,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",1928569.81428143,2017-01-01,1,17,0.000545143466393887
2017,"Remotely Operated",1,1217029,7105494.5,5,1,1,"NEANY","PID","N",1,1,1,1,1,0,7105494.5,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",7744989.00213435,2017-01-01,1,12,0.00218925450379881
2017,"Remotely Operated",1,1217030,7191985.625,5,1,1,"SIERRA TECHNICAL SERVICES","PID","S",1,1,1,1,1,0,7191985.625,0,0,0,"Always Small Vendor","Always Small Vendor","Always Small Vendor",7839264.32834947,2017-01-01,1,11,0.00221590304809715
2017,"Remotely Operated",1,1217032,8451981,2,1,1,"MAG Aerospace","PID","N",1,1,1,1,1,1,44143588.161,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",9212659.28659132,2017-01-01,1,10,0.00260411678177669
2018,"Remotely Operated",1,18686,5715388,3,0,0,"009260337","PDuns-1","N",1,1,1,1,1,1,100090094.9428,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",6090720.6183549,2018-01-01,1,16,0.00167745474883964
2018,"Remotely Operated",1,32810,0,2,0,0,"001367960","PDuns-2+","N",1,1,1,1,1,1,698754.043,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,63013,0,NA,0,0,"006019640","PDuns-2+","S",1,1,1,1,1,0,36617585.7398,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,67136,2575,1,0,0,"052487667","PDuns-1","N",0,1,1,0,1,0,38145,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",2744.10164143955,2018-01-01,1,50,7.55757260620289e-07
2018,"Remotely Operated",1,95870,0,2,0,0,"044612087","PDuns-1","S",1,1,1,1,1,1,2698666.2891,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,110172,513826,4,0,0,"045534641","PDuns-2+","N",1,1,1,1,1,1,-3877357.3263,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",547569.231073521,2018-01-01,1,25,0.000150806885512808
2018,"Remotely Operated",1,120371,257120.5625,1,0,0,"046265960","PDuns-1","S",0,1,1,1,1,0,257120.5625,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",274005.808778295,2018-01-01,1,30,7.54643619278244e-05
2018,"Remotely Operated",1,131583,0,1,0,0,"020132288","PDuns-1","S",0,1,1,1,1,0,289319.05,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,144006,0,NA,0,0,"008523342","PDuns-1","S",1,1,1,1,1,0,5392.2002,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,155362,0,1,0,0,"097977268","PDuns-1","N",1,1,1,1,1,0,3917909.4112,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,228601,7857.1899,1,0,0,"103645771","PDuns-1","N",0,1,1,0,1,0,140783.3501,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",8373.17580648241,2018-01-01,1,46,2.30606924854268e-06
2018,"Remotely Operated",1,247705,0,NA,0,0,"079463286","PDuns-1","N",1,1,1,1,1,0,38448,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,264203,6638,4,0,0,"122841880","PDuns-1","N",0,1,1,1,1,0,2047283.5238,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",7073.92104694202,2018-01-01,1,48,1.94823949359125e-06
2018,"Remotely Operated",1,278018,2569989,1,0,0,"083662916","PDuns-2+","N",1,1,1,1,1,0,29696069.9502,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",2738761.56636178,2018-01-01,1,18,0.000754286542316224
2018,"Remotely Operated",1,313901,0,NA,0,0,"168834591","PDuns-2+","N",1,1,1,1,1,0,6228181.6943,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,359728,9679.0195,2,0,0,"160033205","PDuns-1","S",0,1,1,1,1,0,39290.0195,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",10314.6459407671,2018-01-01,1,45,2.84077252924674e-06
2018,"Remotely Operated",1,370869,1211523.5,1,0,0,"161183322","PDuns-1","S",1,1,1,1,1,0,9166694.5625,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",1291084.90290974,2018-01-01,1,21,0.000355579682150332
2018,"Remotely Operated",1,417825,0,1,0,0,"211006279","PDuns-2+","N",1,1,1,1,1,0,0,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,447840,7290,2,0,0,"490193476","PDuns-2+","N",1,1,1,1,1,1,33981.88,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",7768.73823925992,2018-01-01,1,47,2.13960016695996e-06
2018,"Remotely Operated",1,463148,44549.5898,2,0,0,"622350184","PDuns-1","N",1,1,1,1,1,1,734260.7767,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",47475.1854351994,2018-01-01,1,41,1.30752139607789e-05
2018,"Remotely Operated",1,474085,163949.8501,2,0,0,"782828045","PDuns-1","S",1,1,1,1,1,0,163949.8501,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",174716.525348807,2018-01-01,1,33,4.81189474138575e-05
2018,"Remotely Operated",1,526399,1301.34,2,0,0,"615284747","PDuns-1","S",0,1,1,1,1,0,1052132.4452,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",1386.79970099842,2018-01-01,1,52,3.8194064214975e-07
2018,"Remotely Operated",1,575509,4191.7202,1,0,0,"828725163","PDuns-1","S",1,1,1,1,1,0,1197696.0444,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",4466.99273059235,2018-01-01,1,49,1.23026134976261e-06
2018,"Remotely Operated",1,626955,0,NA,0,0,"967356127","PDuns-2+","N",1,1,1,1,1,1,13257.4199,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,637270,1553782.3008,5,0,0,"967912853","PDuns-1","S",1,1,1,1,1,0,1553782.3008,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",1655820.02410291,2018-01-01,1,20,0.000456031943787533
2018,"Remotely Operated",1,649310,1365944367.4057,310,0,0,"GENERAL ATOMICS","PID","M",1,1,1,1,1,0,NA,1,0,0,"Medium Vendor","Other Than Small","Medium",1455646672.12159,2018-01-01,1,1,0.400901892532134
2018,"Remotely Operated",1,649342,-1873727,1,0,0,"GENERAL DYNAMICS","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",-1996775.66458625,2018-01-01,1,79,NA
2018,"Remotely Operated",1,650378,47514852,8,0,0,"GOODRICH","PID","L",1,1,1,1,1,1,NA,0,0,0,"Large Vendor","Other Than Small","Large",50635178.0061969,2018-01-01,1,5,0.0139455123830285
2018,"Remotely Operated",1,651937,0,2,0,0,"968402789","PDuns-1","S",1,1,1,1,1,0,110878,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,653876,0,1,0,0,"HONEYWELL","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,654267,537954,2,0,0,"968506464","PDuns-1","S",1,1,1,1,1,0,6914428,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",573281.729871444,2018-01-01,1,23,0.000157888404419311
2018,"Remotely Operated",1,655976,894930.4219,3,0,0,"IRON BOW TECHNOLOGIES","PID","N",1,1,1,1,1,1,288373598.3265,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",953700.986295136,2018-01-01,1,22,0.000262660257903263
2018,"Remotely Operated",1,656627,64335,2,0,0,"876954975","PDuns-2+","N",0,1,1,1,1,0,696748.1005,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",68559.914214374,2018-01-01,1,37,1.88821915968956e-05
2018,"Remotely Operated",1,657063,92189.0313,1,0,0,"JOHNS HOPKINS UNIVERSITY","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",98243.1348011851,2018-01-01,1,35,2.70572931085538e-05
2018,"Remotely Operated",1,658618,24436171.164,23,1,0,"KRATOS DEFENSE & SECURITY","PID","N",1,1,1,1,1,0,8510.7,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",26040907.7287884,2018-01-01,1,7,0.00717196651609831
2018,"Remotely Operated",1,658914,18085040,19,0,0,"L3 COMMUNICATIONS","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",19272694.3493203,2018-01-01,1,9,0.005307922442178
2018,"Remotely Operated",1,659358,55328,2,0,0,"LEIDOS","PID","L",1,1,1,1,1,1,NA,0,0,0,"Large Vendor","Other Than Small","Large",58961.4196573076,2018-01-01,1,38,1.62386554235337e-05
2018,"Remotely Operated",1,659846,13557579.8025,9,0,0,"LOCKHEED MARTIN","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",14447913.39417,2018-01-01,1,11,0.00397912208628286
2018,"Remotely Operated",1,662874,0,1,0,0,"933847006","PDuns-1","S",0,1,1,1,1,0,0,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,664333,5782429.4805,8,1,0,"NAVMAR APPLIED SCIENCES","PID","N",1,1,1,1,1,0,11802473.2053,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",6162164.7491062,2018-01-01,1,15,0.00169713128695638
2018,"Remotely Operated",1,665531,1206739387.8281,253,0,0,"NORTHROP GRUMMAN","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",1285986615.50635,2018-01-01,1,2,0.354175554962163
2018,"Remotely Operated",1,666913,2000.02,2,0,0,"PARKER HANNIFIN","PID","L",1,1,1,1,1,1,NA,0,0,0,"Large Vendor","Other Than Small","Large",2131.36239414055,2018-01-01,1,51,5.87001800538171e-07
2018,"Remotely Operated",1,668309,523935,2,1,1,"PROGENY SYSTEMS","PID","N",1,1,1,1,1,0,159949131.2926,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",558342.094566069,2018-01-01,1,24,0.000153773856443919
2018,"Remotely Operated",1,668856,231699720.125,28,0,0,"RAYTHEON","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",246915565.947998,2018-01-01,1,4,0.0680033964148185
2018,"Remotely Operated",1,669508,3196114,1,0,0,"ROCKWELL COLLINS","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",3406004.53344773,2018-01-01,1,17,0.00093805295583307
2018,"Remotely Operated",1,669552,0,1,0,0,"ROLLS ROYCE","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,670385,-1521.15,1,1,1,"SCIENCE & ENGINEERING SERVICES","PID","N",1,1,1,1,1,0,230753184.9885,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",-1621.04474247603,2018-01-01,1,76,NA
2018,"Remotely Operated",1,673331,23940521.3349,66,0,0,"TEXTRON","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",25512708.3075796,2018-01-01,1,8,0.0070264942997614
2018,"Remotely Operated",1,674353,0,2,1,1,"TOYON RESEARCH","PID","S",1,1,1,1,1,0,23104446.7432,0,0,0,"Always Small Vendor","Always Small Vendor","Always Small Vendor",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,675069,0,NA,0,0,"UNITED TECH","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,682060,29388847.5548,41,1,1,"AEROVIRONMENT","PID","N",1,1,1,1,1,1,96423738.6307,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",31318829.0544246,2018-01-01,1,6,0.00862556695953512
2018,"Remotely Operated",1,682320,327188.5625,2,0,0,"ALION SCIENCE & TECHNOLOGY","PID","N",1,1,1,1,1,1,5434151,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",348675.212200581,2018-01-01,1,28,9.60291773597244e-05
2018,"Remotely Operated",1,683206,292362.615,4,0,0,"B & H PHOTO VIDEO","PID","N",1,1,1,1,1,1,358247.3251,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",311562.225909537,2018-01-01,1,29,8.58078326291978e-05
2018,"Remotely Operated",1,683233,-219440.3467,2,0,0,"BAE SYSTEMS","PID","L",1,1,1,1,1,1,NA,1,0,0,"Large Vendor","Other Than Small","Large",-233851.112845644,2018-01-01,1,78,NA
2018,"Remotely Operated",1,683362,0,1,0,0,"BATTELLE","PID","L",1,1,1,1,1,0,NA,1,0,0,"Large Vendor","Other Than Small","Large",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,683474,340.74,1,0,0,"BELL BOEING JOINT PROJECT OFFICE [BELL/BOEING]","PID","J",1,1,1,1,1,0,NA,1,1,0,"Large: Big 5 JV","Other Than Small","Large",363.116579923926,2018-01-01,1,53,1.00006496692721e-07
2018,"Remotely Operated",1,683750,371561450.8864,218,0,0,"BOEING","PID","B",1,1,1,1,1,1,NA,1,1,0,"Big Five","Other Than Small","Large",395962092.144866,2018-01-01,1,3,0.109052529815148
2018,"Remotely Operated",1,685463,1928335.375,1,0,0,"CURTISS WRIGHT","PID","N",1,1,1,1,1,1,NA,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",2054970.20108095,2018-01-01,1,19,0.000565962508958135
2018,"Remotely Operated",1,686424,0,NA,0,0,"ELBIT SYSTEMS","PID","N",1,1,1,1,1,1,NA,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",0,2018-01-01,1,54,NA
2018,"Remotely Operated",1,687236,122642,1,1,1,"FLIR SYSTEMS","PID","N",1,1,1,1,1,0,NA,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",130695.966411429,2018-01-01,1,34,3.59951774590266e-05
2018,"Remotely Operated",1,687513,237008,2,0,0,"GARTNER","PID","N",1,1,1,1,1,1,NA,0,0,0,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",252572.443430798,2018-01-01,1,31,6.95613657573178e-05
2018,"Remotely Operated",1,729345,49640,1,0,0,"033161810","PDuns-1","N",0,1,1,1,1,0,200952.4248,NA,NA,NA,"Sometimes Small Vendor","Sometimes Small Vendor","Sometimes Small Vendor",52899.8856237122,2018-01-01,1,40,1.45692389969674e-05
2018,"Remotely Operated",1,751632,23500,1,0,0,"079339876","PDuns-1","S",0,1,1,0,1,0,51505.4004,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",25043.2576985745,2018-01-01,1,44,6.89720218430167e-06
2018,"Remotely Operated",1,783274,0,NA,0,0,"079979463","PDuns-1","S",1,1,1,1,1,0,49681.5898,NA,NA,NA,"Always Small Vendor","Always Small Vendor","Always Small Vendor",0,2018-01-01,1,54,NA
