"PlatformPortfolioUAV","Fiscal_Year","Action_Obligation_Then_Year","Action_Obligation_OMB23_GDP21","vendor_count","hh_index","big5","top4","top8","top12","top20","top50"
"Remotely Operated",2019,3880549659.1946,4063796862.15519,87,3314.00681421111,0.367692502529691,0.88095280173642,0.956217412477521,0.956217412477521,0.99289186873102,0.999913259560561
"Remotely Operated",2020,2544426003.1003,2611557078.01709,104,3705.04371215932,0.414333642199488,0.903804943863985,0.945482859222358,0.945482859222358,0.992131453809255,0.999596957523861
"Remotely Operated",2021,2217967488.3635,2217967488.3635,97,3768.24249676517,0.306452733739892,0.871404572808321,0.955182544978183,0.955182544978183,0.99262433523421,0.999845622807162
"Ships & Submarines",1988,1152000,2424004.36987388,4,7930.94182721722,0,1,1,1,1,1
"Ships & Submarines",1989,184884000,374172313.453961,135,1102.07927295036,0,0.577646824991808,0.777445919304673,0.777445919304673,0.899214104223854,0.974682660335094
"Ships & Submarines",1990,10685914493,21018906372.3577,1655,857.756261629875,0,0.488306623243115,0.680915584800892,0.680915584800892,0.837420270098359,0.895444474388058
"Ships & Submarines",1991,9517251712,17917928332.7464,2153,818.502746693487,0,0.500097594501879,0.650657220472525,0.650657220472525,0.790242570005024,0.856935277142264
"Ships & Submarines",1992,8601403143,15564700389.6338,2495,794.685369118234,0,0.475352788272143,0.615606836805736,0.615606836805736,0.757198227722464,0.831854485342308
"Ships & Submarines",1993,9503291850,16702317306.3735,1978,662.427618659772,0,0.428558689459576,0.674925100430903,0.674925100430903,0.807976466809123,0.881228292514089
"Ships & Submarines",1994,7389060646,12761316392.1574,1645,744.838464549416,0,0.474543221037535,0.688179550539972,0.688179550539972,0.795234962553945,0.867703137004722
"Ships & Submarines",1995,9654945185,16192950600.8638,1723,1716.5133180292,0,0.622160300260893,0.730873516344362,0.730873516344362,0.822073434851317,0.88592006470801
"Ships & Submarines",1996,7969628348,13090856695.7724,1830,957.706772794668,0,0.520314481464656,0.663160959143897,0.663160959143897,0.789244559516088,0.864513525537971
"Ships & Submarines",1997,8340521642,13419633344.5499,1700,899.467939991629,0,0.4871953422339,0.710308795039549,0.710308795039549,0.825999957226537,0.896575156089734
"Ships & Submarines",1998,9369233233,14949885475.2234,1563,1510.46771399743,0,0.646242519611659,0.782194562817125,0.782194562817125,0.867807242467707,0.920398791014285
"Ships & Submarines",1999,8322448862,13121939693.9696,1613,1180.36256307229,0,0.526005876632936,0.705661437540722,0.705661437540722,0.823608759843189,0.898943722981249
"Ships & Submarines",2000,9355891763,14382380704.3428,1760,1067.25059148535,0.283621159147597,0.560766278414921,0.749233966551941,0.749233966551941,0.845978466525961,0.911354608887656
"Ships & Submarines",2001,12404294499,18574289616.0261,1774,2527.34178223831,0.268455695406963,0.733071792505807,0.83108707256509,0.83108707256509,0.890651689175649,0.937200893756988
"Ships & Submarines",2002,12695648913.9302,18719439443.5798,2199,1966.81336631408,0.674665243891382,0.713041159885909,0.79774696767632,0.79774696767632,0.864704608787821,0.909118070625913
"Ships & Submarines",2003,12673293487.0506,18158139015.0009,2780,1496.63392064855,0.582803953356972,0.62643206911047,0.746453190719519,0.746453190719519,0.835809155232757,0.894326676381321
"Ships & Submarines",2004,14842221707.1636,20715997789.3695,3289,1806.10062537755,0.617607335742796,0.712841226742327,0.81141960430064,0.81141960430064,0.870658800648105,0.9140419878924
"Ships & Submarines",2005,14038755534.1306,18944613585.4917,5285,1927.23964120973,0.679570866348293,0.713190181245771,0.794784446826838,0.794784446826838,0.853284945864416,0.903674411178839
"Ships & Submarines",2006,16819636778.4898,21926445153.4296,5714,1840.73277588714,0.662492507621851,0.679899476809331,0.818818099081686,0.818818099081686,0.873893682061395,0.911654121865506
"Ships & Submarines",2007,17252301147.0864,21880690170.8802,5517,1695.87384384849,0.658613187252349,0.685964088348937,0.795376476103189,0.795376476103189,0.855687878796058,0.906701976721889
"Ships & Submarines",2008,19353076069.0697,23719681851.534,5635,1834.70049325742,0.638673194257797,0.689879684573147,0.81429240650773,0.81429240650773,0.864969028803275,0.90760200255913
"Ships & Submarines",2009,21501461737.6141,26391999250.8694,5389,1566.38370395157,0.629596138104411,0.678114459248602,0.785015173276445,0.785015173276445,0.859513739668292,0.913494208590447
"Ships & Submarines",2010,17561181485.3883,21175317356.6654,5418,1410.24328643298,0.523906301590962,0.609393757792708,0.738952761966291,0.738952761966291,0.829113611794125,0.88816845610352
"Ships & Submarines",2011,28389571263.5333,33440014909.5639,5548,1789.10126362132,0.61216924525036,0.67317184126421,0.818040365470504,0.818040365470504,0.8820785211547,0.926713354517931
"Ships & Submarines",2012,23823517535.9178,27525692165.8164,5374,1479.57800705402,0.344579484621453,0.651295804641146,0.801916548592879,0.801916548592879,0.867818884145822,0.918462074625808
"Ships & Submarines",2013,23051278527.2609,26260547440.6424,5305,1438.69406346151,0.332127717707474,0.649525396483738,0.813844047835756,0.813844047835756,0.871775069176943,0.917220369129782
"Ships & Submarines",2014,23827426373.0695,26717981795.8427,5407,1733.53367993625,0.436798968011592,0.674782021747482,0.803309355661147,0.803309355661147,0.859573423067138,0.905968456637176
"Ships & Submarines",2015,21478209072.9086,23955905734.3645,5828,1503.14737201455,0.387511892274577,0.639991638167749,0.790003664594274,0.790003664594274,0.857453583291597,0.903111401411926
"Ships & Submarines",2016,24652634985.4542,27325071429.1126,5854,1498.51842801619,0.405764968717429,0.655445774824519,0.798600353739114,0.798600353739114,0.860588405048804,0.908849063389125
"Ships & Submarines",2017,27207760272.6604,29656458686.2269,5416,1726.42695296849,0.343607746266896,0.711384414755313,0.812845726125766,0.812845726125766,0.871725038620025,0.913104755212199
"Ships & Submarines",2018,31309730086.5279,33365856979.9885,4951,1230.30231540406,0.317143883217869,0.585897495045593,0.761833834023921,0.761833834023921,0.860037163910626,0.910250945802725
"Ships & Submarines",2019,33305801657.137,34878567252.7452,4621,1319.61531307817,0.330595152163591,0.607356797980039,0.754987027157301,0.754987027157301,0.868310697505438,0.920788994231668
"Ships & Submarines",2020,40022217328.6757,41078146825.7622,4249,1878.01015254983,0.452120977246106,0.695620109866281,0.816358256262979,0.816358256262979,0.894120739757455,0.936734556658908
"Ships & Submarines",2021,33534275346.6497,33534275346.6497,4230,1411.04321519499,0.339535712413888,0.618519358215473,0.731453953676043,0.731453953676043,0.822225350080478,0.891834925601983
"Space Systems",1988,222000,467125.842111112,1,10000,0,1,1,1,1,1
"Space Systems",1989,-32000,-64762.3051779859,1,0,0,0,0,0,0,0
"Space Systems",1990,5109318000,10049891072.8652,302,1699.82727873996,0,0.606838923173415,0.766912230198933,0.766912230198933,0.935958505014173,0.979041548801716
"Space Systems",1991,4536041000,8539908369.75769,276,1324.73271470724,0,0.55248691595623,0.750926703790648,0.750926703790648,0.91921346759556,0.977401650392235
"Space Systems",1992,3207056007,5803339879.76761,274,1482.71241366031,0,0.558063939066992,0.722448411949215,0.722448411949215,0.894431758466509,0.966860348712448
"Space Systems",1993,3778396266,6640643509.64332,278,1884.34927228879,0,0.659351691701391,0.798566762145482,0.798566762145482,0.935098229307655,0.98039344981738
"Space Systems",1994,3704627729,6398096974.68389,261,4172.96686076749,0,0.732724631065727,0.825272781433068,0.825272781433068,0.928648330588352,0.978481519957933
"Space Systems",1995,3449312820,5785071901.59527,241,2970.60101830638,0,0.697092401099442,0.808523093576275,0.808523093576275,0.932091527975924,0.978627867920402
"Space Systems",1996,2950138142,4845876615.98373,251,2925.01100529361,0,0.684200390607829,0.796909140811604,0.796909140811604,0.926717895593707,0.979194045428852
"Space Systems",1997,3180065599,5116624137.18804,229,3281.49488929927,0,0.794826915341034,0.883631174753382,0.883631174753382,0.949310998252817,0.982162936346212
"Space Systems",1998,3551272721,5666538461.57222,219,3976.84195825256,0,0.859047068703951,0.914971377503485,0.914971377503485,0.961632556768483,0.987670285990092
"Space Systems",1999,3510240138,5534568029.91017,231,3812.04508071148,0,0.827230883532756,0.89947886574491,0.89947886574491,0.957133329335452,0.986783504403907
"Space Systems",2000,3182752124,4892697980.5339,235,2863.43211226364,0.720040094977491,0.783122356516079,0.87753900476009,0.87753900476009,0.944423244766019,0.979703798266396
"Space Systems",2001,4154315713,6220705515.81072,251,2585.37103590249,0.738026098141185,0.797809083977336,0.89050720793548,0.89050720793548,0.947894707439265,0.979908738558026
"Space Systems",2002,4480622535,6606573857.0827,272,2284.40336577818,0.684824465200703,0.756154018555668,0.879310605090998,0.879310605090998,0.939416659367678,0.979676110612855
"Space Systems",2003,5208172909.6601,7462206079.6115,366,1958.2024617378,0.7170774482459,0.777516848162019,0.877963567139558,0.877963567139558,0.940252774726164,0.980753851335396
"Space Systems",2004,6126678143.1602,8551297330.95328,428,2302.40113723309,0.749195220616657,0.788982106149904,0.872169061555457,0.872169061555457,0.925506798533049,0.967797601553893
"Space Systems",2005,6383450249.2656,8614153727.55379,470,2261.79922657136,0.682511277039284,0.746531890766998,0.875007629561081,0.875007629561081,0.927552352475079,0.964880359925853
"Space Systems",2006,7883684089.5679,10277342434.5253,468,2324.02836135472,0.706453367261761,0.755417867109096,0.881517491806711,0.881517491806711,0.940412904986875,0.970412707582765
"Space Systems",2007,8069238241.2337,10234026195.4719,599,2099.01981084099,0.714588508247355,0.729252670259485,0.853094046666743,0.853094046666743,0.927745790467944,0.964084555236085
"Space Systems",2008,9424818455.3168,11551326232.1056,592,1906.56536665597,0.723869177156484,0.71920419797427,0.877261356343451,0.877261356343451,0.941332403927316,0.970743472091425
"Space Systems",2009,10254231699.4654,12586571026.3363,593,2475.01985382352,0.754440343650079,0.711669268160676,0.878405645078186,0.878405645078186,0.942523340946883,0.973487780565429
"Space Systems",2010,9089367407.3932,10959982366.9624,674,2262.51529635878,0.688899715388332,0.710317778115216,0.831703000906142,0.831703000906142,0.914589350879027,0.962911583270386
"Space Systems",2011,10298401710.0025,12130465216.6241,669,2741.40303120037,0.76317650689627,0.739658159975971,0.883680741455584,0.883680741455584,0.940959970366557,0.972294810229424
"Space Systems",2012,9949330376.4938,11495456319.0126,689,1706.51090427301,0.775687209256481,0.735439882270799,0.875580934024989,0.875580934024989,0.94065160110631,0.970116630473585
"Space Systems",2013,7571179669.3494,8625262267.05582,662,2285.6454942643,0.72799336744338,0.763989700519361,0.870066518158109,0.870066518158109,0.936325179117321,0.97310886917724
"Space Systems",2014,7849485533.8651,8801723204.04577,661,2407.30077861095,0.791508530020276,0.834490961809962,0.895539314729572,0.895539314729572,0.940577208510507,0.971511477677749
"Space Systems",2015,5963062519.4985,6650953211.24385,585,1923.71311725394,0.703196885626879,0.793219243032141,0.85132958570842,0.85132958570842,0.92600757556316,0.966954425325192
"Space Systems",2016,6075865714.2822,6734511938.96378,583,1769.20737740716,0.696458887585928,0.761393280109248,0.853435653238021,0.853435653238021,0.919714336511269,0.959193261804335
"Space Systems",2017,6050578378.7743,6595130430.42379,581,1719.41866593644,0.660675758500762,0.74046396368132,0.824368862053542,0.824368862053542,0.91734279246581,0.962575561580103
"Space Systems",2018,5945524610.1526,6335970424.05397,538,1152.4523073875,0.536704071694525,0.630598523139736,0.785353065180094,0.785353065180094,0.883865067890134,0.954156571665013
"Space Systems",2019,7216445280.1359,7557220048.92923,524,1661.6072878044,0.739458190286569,0.681085562121985,0.80520878473103,0.80520878473103,0.877919045910598,0.952119666280496
"Space Systems",2020,7236937622.9167,7427873968.14356,392,1753.76848609811,0.733080594473985,0.662826080048589,0.809487343497981,0.809487343497981,0.894655536778458,0.968576286732086
"Space Systems",2021,8730681553.422,8730681553.422,381,2008.53073743203,0.634178203450317,0.682347380437999,0.830369445703862,0.830369445703862,0.909648137980215,0.970583421878556
NA,1989,NA,NA,7,0,0,0,0,0,0,0
NA,1990,NA,NA,1279,0,0,0,0,0,0,0
NA,2000,29503352.0086,45354141.6885589,87,1650.49528192304,0.288800438837339,0.720510205209678,0.888713957114016,0.888713957114016,0.988101123886877,0.999789217130772
NA,2001,9825233.9425,14712383.7480573,111,851.54125252359,0.157551119820068,0.512589777193727,0.748741306792542,0.748741306792542,0.921471306504498,0.987692056884502
NA,2002,84074351.1754,123965678.025272,118,1782.73347503329,0.198667076179843,0.782755410099681,0.905201842558979,0.905201842558979,0.978434643324203,0.99795720660254
NA,2003,75741000.174,108520773.36487,158,3680.05809782423,0.0523838612781997,0.818493683374223,0.920909353380094,0.920909353380094,0.985489339631281,0.997583500560677
NA,2004,7078195.7826,9879375.95045451,156,1670.86218948724,0.00352828476948213,0.675577627424509,0.757710105393007,0.757710105393007,0.820357379748088,0.909356301086315
NA,2005,3802636.1223,5131471.35927154,105,1459.35776141996,0,0.714335647087924,0.810804338570344,0.810804338570344,0.89002159573192,0.972036904026663
NA,2006,109748294.8077,143070269.499573,287,2709.42700944943,0.0191979447678613,0.722442959440431,0.81310949111819,0.81310949111819,0.92742750018281,0.990797354188352
NA,2007,18047585.0499,22889330.1503818,28,8661.4609638319,0,0.99246973366329,1,1,1,1
NA,2008,368043.2192,451084.26360141,96,2741.61179234179,0,0.836524226607475,0.986046538562516,0.986046538562516,1,1
NA,2009,986168.1333,1210473.45305617,23,3988.83663635563,0.53735701865078,1,1,1,1,1
NA,2010,-253919.658,-306176.970252241,26,9716.10650971826,0,1,1,1,1,1
NA,2011,-140825.1013,-165877.583828181,28,10000,0,1,1,1,1,1
NA,2012,-6477.8001,-7484.45023684978,7,0,0,0,0,0,0,0
NA,2013,-99723.1206,-113606.875920057,9,0,0,0,0,0,0,0
NA,2015,30000,33460.7587434948,2,5555.55555555555,0,1,1,1,1,1
NA,2016,3581529.4308,3969780.41413515,7,5241.95584611452,0,1,1,1,1,1
NA,2017,1345607,1466711.62945732,5,9707.20717434018,0,1,1,1,1,1
NA,2018,-212795.3672,-226769.753951165,3,10000,0,1,1,1,1,1
NA,2019,465885,487885.007898111,2,10000,0,1,1,1,1,1
NA,2020,314555.625,322854.729474503,4,9384.39560862663,0,1,1,1,1,1
NA,2021,386316,386316,4,9495.69033872609,0,1,1,1,1,1
