"SimpleArea","ProductServiceOrRnDarea","ProductOrServiceCode","ProductOrServiceCodeText","MDAcat","Fiscal.Year","Action_Obligation"
"Products","Ships","2030","DECK MACHINERY","Other via Platform Portfolio",2012,304551.8907
"Products","Ships","2030","DECK MACHINERY","Other via Platform Portfolio",2013,80724.9
"Products","Ships","2030","DECK MACHINERY","Other via Platform Portfolio",2014,80724.9
"Products","Ships","2030","DECK MACHINERY","Other via Platform Portfolio",2015,7256.9985
"Products","Ships","2030","DECK MACHINERY","Other via Platform Portfolio",2016,362860.1876
"Products","Ships","2030","DECK MACHINERY","Other via Platform Portfolio",2017,181430.1015
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",1991,349000
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",1992,30000
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",1996,385978
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",1997,255000
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",2000,81288
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",2005,80193
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",2007,3626
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",2009,68574
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",2010,22584
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",2011,6255
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",2012,59800
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",2013,76530
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",2014,59482.4
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",2017,310569
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",2018,31473
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",2019,0
"Products","Ships","2040","MARINE HARDWARE AND HULL ITEMS","Other via Platform Portfolio",2020,912.8
"Products","Ships","2050","BUOYS","Other via Platform Portfolio",1990,49000
"Products","Ships","2050","BUOYS","Other via Platform Portfolio",1991,-32000
"Products","Ships","2050","BUOYS","Other via Platform Portfolio",1992,92208
"Products","Ships","2050","BUOYS","Other via Platform Portfolio",1994,-31200
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",1992,172586
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",1993,146355
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",1994,68050
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",1995,119507
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",1998,20684000
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",1999,16866000
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2000,1319031
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2001,2968863
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2002,9626846
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2003,2267453
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2005,60778
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2006,56473
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2007,6704
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2008,3464
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2009,14074019.5
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2010,14307622
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2011,7868154
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2012,6781721.2402
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2013,8359118
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2014,238589.53
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2015,430873.4058
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2016,0
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2017,8100
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2018,24256.79
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2019,-245.5
"Products","Ships","2090","MISC SHIP & MARINE EQ","Other via Platform Portfolio",2020,272275.7968
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",1990,2020000
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",1991,176000
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",1992,42879
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",1993,586513
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",1994,-88648
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",1995,472020
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",1997,396408
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",1998,221760
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",1999,195296
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2002,392106
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2003,370005
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2004,334663
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2005,354257
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2006,274379.5
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2007,406207.8438
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2008,1655828.3125
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2009,496349.54
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2010,328736.7202
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2011,420133.75
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2012,0
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2014,599529.28
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2015,0
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2016,-10816.4004
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2017,0
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2018,499998.9688
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2019,499998.9688
"Products","Ships","4220","MARINE LIFESAVING & DIVING EQ","Other via Platform Portfolio",2020,0
"Products","Ships","4460","AIR PURIFICATION EQUIPMENT","Other via Platform Portfolio",1993,154640
"Products","Ships","4460","AIR PURIFICATION EQUIPMENT","Other via Platform Portfolio",2002,128452
"Products","Ships","4460","AIR PURIFICATION EQUIPMENT","Other via Platform Portfolio",2004,-2292
"Products","Ships","4460","AIR PURIFICATION EQUIPMENT","Other via Platform Portfolio",2008,3248
"Products","Ships","4460","AIR PURIFICATION EQUIPMENT","Other via Platform Portfolio",2015,80564
"Products","Ships","4460","AIR PURIFICATION EQUIPMENT","Other via Platform Portfolio",2020,1087.88
"Products","Ships","4620","WATER DISTILL EQ-MARINE & INDUST","Other via Platform Portfolio",2009,3624
"R&D","Advanced Component Development & Prototypes (6.4)","AA24","AGRICULTURE MARKETING (ENGINEERING)","Other via Platform Portfolio",1997,2475940
"R&D","Advanced Component Development & Prototypes (6.4)","AB94","R&D- COMMUNITY SERVICE/DEVELOPMENT: OTHER (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2005,736211
"R&D","Advanced Component Development & Prototypes (6.4)","AB94","R&D- COMMUNITY SERVICE/DEVELOPMENT: OTHER (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2006,2908174
"R&D","Advanced Component Development & Prototypes (6.4)","AB94","R&D- COMMUNITY SERVICE/DEVELOPMENT: OTHER (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2007,4346866
"R&D","Advanced Component Development & Prototypes (6.4)","AB94","R&D- COMMUNITY SERVICE/DEVELOPMENT: OTHER (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2008,1761289
"R&D","Advanced Component Development & Prototypes (6.4)","AB94","R&D- COMMUNITY SERVICE/DEVELOPMENT: OTHER (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2009,4197676.6875
"R&D","Advanced Component Development & Prototypes (6.4)","AB94","R&D- COMMUNITY SERVICE/DEVELOPMENT: OTHER (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2010,1571481.5596
"R&D","Advanced Component Development & Prototypes (6.4)","AB94","R&D- COMMUNITY SERVICE/DEVELOPMENT: OTHER (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2011,1216800.625
"R&D","Advanced Component Development & Prototypes (6.4)","AB94","R&D- COMMUNITY SERVICE/DEVELOPMENT: OTHER (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2012,0
"R&D","Advanced Component Development & Prototypes (6.4)","AB94","R&D- COMMUNITY SERVICE/DEVELOPMENT: OTHER (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2014,0
"R&D","Advanced Component Development & Prototypes (6.4)","AB94","R&D- COMMUNITY SERVICE/DEVELOPMENT: OTHER (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2016,0
"R&D","Advanced Component Development & Prototypes (6.4)","AB94","R&D- COMMUNITY SERVICE/DEVELOPMENT: OTHER (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2019,-23000.0098
"R&D","Advanced Component Development & Prototypes (6.4)","AC14","DEFENSE AIRCRAFT (ENGINEERING)","Other via Platform Portfolio",1990,25988000
"R&D","Advanced Component Development & Prototypes (6.4)","AC14","DEFENSE AIRCRAFT (ENGINEERING)","Other via Platform Portfolio",1992,717682
"R&D","Advanced Component Development & Prototypes (6.4)","AC14","DEFENSE AIRCRAFT (ENGINEERING)","Other via Platform Portfolio",1994,-39333
"R&D","Advanced Component Development & Prototypes (6.4)","AC14","DEFENSE AIRCRAFT (ENGINEERING)","Other via Platform Portfolio",1996,-91985
"R&D","Advanced Component Development & Prototypes (6.4)","AC14","DEFENSE AIRCRAFT (ENGINEERING)","Other via Platform Portfolio",1998,435473
"R&D","Advanced Component Development & Prototypes (6.4)","AC14","DEFENSE AIRCRAFT (ENGINEERING)","Other via Platform Portfolio",2006,4021491
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1990,1385680000
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1991,1139008000
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1992,948802650
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1993,590459184
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1994,850720772
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1995,443530238
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1996,527529952
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1997,399057516
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1998,162831966
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1999,85149032
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2000,47518360
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2001,60453106
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2002,94983600
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2003,364938053
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2004,463475994
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2005,553839103
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2006,630292731.6797
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2007,1021253268.5645
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2008,1005828300.598
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2009,1540619463.7585
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2010,1611094662.2168
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2011,1258951564.0966
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2012,994384555.1181
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2013,601256520.6908
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2014,785336653.2904
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2015,448636020.7545
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2016,676553572.9511
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2017,982316060.3272
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2018,1282692645.8383
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2019,1705585899.6966
"R&D","Advanced Component Development & Prototypes (6.4)","AC24","R&D- DEFENSE SYSTEM: MISSILE/SPACE SYSTEMS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2020,2392487010.2726
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",1990,4025000
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",1991,355000
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",1998,4159585
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",1999,164000
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2003,4768396
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2004,198504
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2005,1159023
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2006,2996203
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2008,1389117
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2009,5980852
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2010,3192079.65
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2011,-2098255.34
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2012,297316.96
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2013,374208.29
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2014,73392.94
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2015,15000
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2016,-24045.4004
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2017,-122.42
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2018,955411
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2019,0
"R&D","Advanced Component Development & Prototypes (6.4)","AC34","DEFENSE SHIPS (ENGINEERING)","Other via Platform Portfolio",2020,474281
"R&D","Advanced Component Development & Prototypes (6.4)","AC44","R&D- DEFENSE SYSTEM: TANK/AUTOMOTIVE (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1990,826000
"R&D","Advanced Component Development & Prototypes (6.4)","AC44","R&D- DEFENSE SYSTEM: TANK/AUTOMOTIVE (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1991,1083000
"R&D","Advanced Component Development & Prototypes (6.4)","AC44","R&D- DEFENSE SYSTEM: TANK/AUTOMOTIVE (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1992,1366705
"R&D","Advanced Component Development & Prototypes (6.4)","AC44","R&D- DEFENSE SYSTEM: TANK/AUTOMOTIVE (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1993,1251761
"R&D","Advanced Component Development & Prototypes (6.4)","AC44","R&D- DEFENSE SYSTEM: TANK/AUTOMOTIVE (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1994,345292
"R&D","Advanced Component Development & Prototypes (6.4)","AC44","R&D- DEFENSE SYSTEM: TANK/AUTOMOTIVE (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1995,171247
"R&D","Advanced Component Development & Prototypes (6.4)","AC44","R&D- DEFENSE SYSTEM: TANK/AUTOMOTIVE (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2002,50101
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1990,576236000
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1991,232316869
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1992,292384371
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1993,284609997
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1994,476179227
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1995,467118378
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1996,435522810
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1997,459150765
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1998,719622126
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",1999,622577851
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2000,639405836
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2001,607239401
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2002,861974875
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2003,608885137
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2004,514894070
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2005,565025291
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2006,472343619
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2007,516482700
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2008,407891435.375
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2009,277291159.4604
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2010,162018313.6646
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2011,13377124.1305
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2012,60356572.6362
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2013,46803499.24
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2014,78354679.16
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2015,68977535.4704
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2016,68646808.7426
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2017,58350860.5013
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2018,52837982.465
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2019,55506964.6825
"R&D","Advanced Component Development & Prototypes (6.4)","AC54","R&D- DEFENSE SYSTEM: WEAPONS (ENGINEERING DEVELOPMENT)","Other via Platform Portfolio",2020,67035241.5842
