"","CSIScontractID","IsOriginal","IsComplete","Action.Obligation","IsClosed","IsTerminated","LastCurrentCompletionDate","MinOfSignedDate","MaxBoostDate","MinOfEffectiveDate","StartFiscal_Year","WhyMissing"
"7134",62583997,NA,1,-4e-04,0,1,2015-12-18,2015-03-05,2015-03-05,2015-03-05,2015,"Unknown Close/Term"
"7135",3358296,NA,1,0,1,0,NA,2008-09-22,2009-09-02,2008-09-23,2008,"Close/Term LastCurrent Out of Range"
"7136",25893702,NA,1,-28766,0,0,2013-06-30,2013-08-19,NA,2013-08-13,2013,"Unknown Other"
"7137",18190033,NA,1,50050,1,1,2017-12-08,2010-03-10,2011-10-29,2010-03-10,2010,"Close/Term LastCurrent Out of Range"
"7138",17853507,NA,1,-42,1,0,1998-12-24,2010-07-21,NA,2010-07-21,2010,"Unknown Close/Term"
"7139",1326188,NA,1,8577.48,1,0,2020-06-12,2010-06-10,2010-06-10,2010-06-10,2010,"Close/Term LastCurrent Out of Range"
"7140",8147818,NA,1,0,0,1,NA,2011-10-28,2011-10-28,2011-10-28,2012,"Close/Term LastCurrent Out of Range"
"7141",27601646,NA,1,25000,1,0,2017-12-27,2014-09-23,2014-09-23,2014-09-23,2014,"Close/Term LastCurrent Out of Range"
"7142",25561790,NA,1,-1044.6,1,0,2014-03-31,2013-03-06,NA,2013-03-06,2013,"Unknown Close/Term"
"7143",66501314,NA,1,0,1,1,2017-11-02,2015-10-14,2015-10-14,2015-10-14,2016,"Close/Term LastCurrent Out of Range"
"7144",66439015,NA,1,0,1,1,2017-03-15,2015-10-22,2015-10-22,2015-10-22,2016,"Close/Term LastCurrent Out of Range"
"7145",3372130,NA,1,0,0,1,NA,2008-01-25,2008-01-25,2008-01-25,2008,"Close/Term LastCurrent Out of Range"
"7146",25439121,NA,1,-6000,1,1,2013-11-08,2014-02-28,NA,2014-02-28,2014,"Unknown Close/Term"
"7147",62901704,NA,1,0,1,1,NA,2015-02-24,2015-02-24,2015-02-27,2015,"Close/Term LastCurrent Out of Range"
"7148",62289804,NA,1,56288,1,0,2017-06-14,2015-06-12,2016-05-26,2015-06-15,2015,"Close/Term LastCurrent Out of Range"
"7149",26980163,NA,1,412576.69,0,0,2001-07-15,2014-10-08,NA,1998-05-26,2015,"Unknown Other"
"7150",28281969,NA,1,0.005,0,1,2017-10-02,2013-10-04,2013-10-04,2013-10-04,2014,"Close/Term LastCurrent Out of Range"
"7151",28531656,NA,1,-1e-04,1,1,2034-05-24,2013-12-08,2013-12-08,2013-12-08,2014,"Close/Term LastCurrent Out of Range"
"7152",26310488,NA,1,-22260.25,0,0,2012-11-30,2012-12-12,NA,2012-12-11,2013,"Unknown Other"
"7153",27556412,NA,1,0,1,1,NA,2014-01-13,2014-01-13,2014-01-15,2014,"Close/Term LastCurrent Out of Range"
"7154",27259576,NA,1,0,0,1,NA,2014-07-15,2014-07-15,2014-07-15,2014,"Close/Term LastCurrent Out of Range"
"7155",27247495,NA,1,0,0,1,NA,2014-08-01,2014-08-01,2014-08-07,2014,"Close/Term LastCurrent Out of Range"
"7156",18730383,NA,1,0,1,0,2020-07-29,2008-06-30,2008-06-30,2008-06-30,2008,"Close/Term LastCurrent Out of Range"
"7157",60368321,NA,1,700671,0,0,2016-04-24,2015-09-28,2015-09-28,2015-09-25,2015,"Unknown Other"
"7158",27573444,NA,1,6215.375,0,1,2018-06-04,2014-06-04,2014-06-04,2014-06-04,2014,"Close/Term LastCurrent Out of Range"
"7159",61980703,NA,1,58184.2983,1,1,2018-02-18,2015-03-20,2015-03-20,2015-07-17,2015,"Close/Term LastCurrent Out of Range"
"7160",8341506,NA,1,1345024.96,1,0,2020-12-12,2009-07-16,2009-07-16,2009-07-15,2009,"Close/Term LastCurrent Out of Range"
"7161",26362817,NA,1,0,0,1,NA,2013-09-26,2014-09-23,2013-09-26,2013,"Close/Term LastCurrent Out of Range"
"7162",62493553,NA,1,0,0,0,2016-05-16,2015-03-21,2015-03-21,2015-03-21,2015,"Unknown Other"
"7163",1426055,NA,1,0,1,0,NA,2008-09-30,NA,2008-09-30,2008,"Close/Term LastCurrent Out of Range"
"7164",25578731,NA,1,449.28,0,0,2012-11-09,2012-11-07,2012-11-07,2012-11-07,2013,"Unknown Other"
"7165",565263,NA,1,181143,0,0,1999-04-23,2009-02-20,NA,1999-04-23,2009,"Unknown Other"
"7166",62469257,NA,1,82865,1,1,2019-06-07,2015-02-24,2015-02-24,2015-02-24,2015,"Close/Term LastCurrent Out of Range"
"7167",62255917,NA,1,25908,1,0,2017-11-16,2014-11-13,2016-11-02,2014-11-13,2015,"Close/Term LastCurrent Out of Range"
"7168",25319187,NA,1,-5163.75,1,1,2013-05-28,2013-02-27,NA,2013-02-27,2013,"Unknown Close/Term"
"7169",7977864,NA,1,-0.0087,0,1,2014-03-24,2012-09-07,2012-09-07,2012-09-07,2012,"Unknown Close/Term"
"7170",25881101,NA,1,332674.8789,1,0,2018-09-30,2013-08-08,2013-08-08,2013-08-08,2013,"Close/Term LastCurrent Out of Range"
"7171",60366695,NA,1,0.009,0,1,2017-01-03,2015-09-22,2016-10-25,2015-09-21,2015,"Close/Term LastCurrent Out of Range"
"7172",18966734,NA,1,0,1,0,1999-11-12,2008-12-09,NA,2008-12-09,2009,"Unknown Close/Term"
"7173",27149143,NA,1,284102.3,0,1,2017-11-24,2013-11-27,2016-11-22,2013-11-25,2014,"Close/Term LastCurrent Out of Range"
"7174",8061784,NA,1,3267.1,1,0,2020-10-15,2010-09-29,2010-09-29,2010-09-28,2010,"Close/Term LastCurrent Out of Range"
"7175",26303971,NA,1,114083.31,0,0,2014-03-31,2013-10-30,2013-10-30,2013-10-01,2014,"Unknown Other"
"7176",27263186,NA,1,0,1,1,NA,2013-11-19,2014-03-27,2013-11-19,2014,"Close/Term LastCurrent Out of Range"
"7177",27403934,NA,1,0,0,1,2014-03-20,2013-12-23,2013-12-23,2013-12-23,2014,"Unknown Close/Term"
"7178",61979725,NA,1,-3468.75,0,0,2015-06-19,2015-02-18,2015-02-18,2015-01-26,2015,"Unknown Other"
"7179",3520535,NA,1,0,1,0,NA,2010-04-19,2011-08-25,2010-04-08,2010,"Close/Term LastCurrent Out of Range"
"7180",66602839,NA,1,-5760,1,1,2015-08-03,2015-11-24,NA,2015-11-24,2016,"Unknown Close/Term"
"7181",66694266,NA,1,0,0,1,2016-08-05,2015-11-04,2015-11-04,2015-11-04,2016,"Unknown Close/Term"
"7182",66457165,NA,1,0,1,1,NA,2015-12-09,2015-12-09,2015-12-09,2016,"Close/Term LastCurrent Out of Range"
"7183",25318377,NA,1,0,0,0,2014-07-31,2014-06-26,NA,2014-06-26,2014,"Unknown Other"
"7184",25581615,NA,1,1305,0,0,2013-04-09,2013-05-14,2013-05-14,2013-05-07,2013,"Unknown Other"
"7185",4168065,NA,1,0,0,1,NA,2012-07-12,2012-07-12,2012-10-01,2012,"Close/Term LastCurrent Out of Range"
"7186",26320923,NA,1,-544.87,1,0,2012-11-30,2013-07-01,NA,2013-06-24,2013,"Unknown Close/Term"
"7187",8663831,NA,1,0,1,0,NA,2008-06-25,2011-09-22,2008-06-19,2008,"Close/Term LastCurrent Out of Range"
"7188",25442188,NA,1,0,0,0,2013-10-21,2013-04-24,NA,2013-04-24,2013,"Unknown Other"
"7189",26297112,NA,1,189595.4687,0,1,2030-12-25,2013-06-28,2013-06-28,2013-07-01,2013,"Close/Term LastCurrent Out of Range"
"7190",60464161,NA,1,3155977.0538,1,0,2017-03-31,2014-12-24,2016-12-28,2014-12-24,2015,"Close/Term LastCurrent Out of Range"
"7191",25345047,NA,1,0,0,0,2015-01-21,2013-03-22,NA,2013-03-22,2013,"Unknown Other"
"7192",25461632,NA,1,0,0,0,2014-12-23,2012-11-15,NA,2012-11-15,2013,"Unknown Other"
"7193",25145225,NA,1,0,0,1,NA,2013-04-01,NA,2013-04-01,2013,"Close/Term LastCurrent Out of Range"
"7194",1275882,NA,1,0,0,1,NA,2009-12-16,2009-12-16,2009-12-09,2010,"Close/Term LastCurrent Out of Range"
"7195",27225967,NA,1,31929.9102,1,0,2017-09-30,2014-02-07,2016-07-12,2014-02-10,2014,"Close/Term LastCurrent Out of Range"
"7196",62270852,NA,1,0,0,0,2015-01-26,2015-09-26,NA,2015-09-26,2015,"Unknown Other"
"7197",24581486,NA,1,0,0,1,2020-12-31,2012-07-13,2012-07-13,2012-07-13,2012,"Close/Term LastCurrent Out of Range"
"7198",8238822,NA,1,0,0,1,NA,2010-02-12,2010-02-12,2010-01-29,2010,"Close/Term LastCurrent Out of Range"
"7199",26329006,NA,1,0,0,0,2012-12-13,2012-12-13,NA,2012-12-13,2013,"Unknown Other"
"7200",62909484,NA,1,9996,0,1,2018-05-17,2015-05-15,2015-05-15,2015-05-15,2015,"Close/Term LastCurrent Out of Range"
"7201",19108961,NA,1,-9723.5195,1,0,2012-04-30,2012-05-09,NA,2012-04-30,2012,"Unknown Close/Term"
"7202",62950510,NA,1,0,0,1,NA,2015-09-10,2015-09-10,2015-09-10,2015,"Close/Term LastCurrent Out of Range"
"7203",8090492,NA,1,0,0,1,NA,2011-09-13,NA,2011-08-01,2011,"Close/Term LastCurrent Out of Range"
"7204",25259291,NA,1,0,0,0,2014-07-15,2014-05-29,NA,2014-05-28,2014,"Unknown Other"
"7205",62908047,NA,1,941426.8838,1,0,2020-09-30,2015-05-29,2016-08-04,2015-05-28,2015,"Close/Term LastCurrent Out of Range"
"7206",25254711,NA,1,0,0,1,NA,2013-04-03,2013-04-03,2013-04-03,2013,"Close/Term LastCurrent Out of Range"
"7207",26318655,NA,1,-18079.1,0,0,2013-11-18,2013-06-18,NA,2013-06-18,2013,"Unknown Other"
"7208",18867406,NA,1,152916.9619,1,0,2020-03-31,2009-09-28,2011-03-08,2009-10-01,2009,"Close/Term LastCurrent Out of Range"
"7209",1306207,NA,1,0,0,1,NA,2010-06-03,2010-06-03,2010-06-02,2010,"Close/Term LastCurrent Out of Range"
"7210",62428266,NA,1,0,0,1,NA,2015-02-20,2015-02-20,2015-02-20,2015,"Close/Term LastCurrent Out of Range"
"7211",25407505,NA,1,-10972.8,1,1,2014-03-04,2014-07-02,NA,2014-07-02,2014,"Unknown Close/Term"
"7212",66514592,NA,1,0,0,0,2016-04-18,2015-10-19,2015-10-19,2015-10-19,2016,"Unknown Other"
"7213",9912156,NA,1,-1885.65,0,0,2011-04-24,2010-04-24,NA,2010-04-23,2010,"Unknown Other"
"7214",62551111,NA,1,0,1,1,NA,2015-06-01,2015-07-16,2015-07-01,2015,"Close/Term LastCurrent Out of Range"
"7215",1305861,NA,1,0,1,0,NA,2009-08-19,2009-08-19,2009-08-19,2009,"Close/Term LastCurrent Out of Range"
"7216",1406589,NA,1,0,0,1,NA,2009-07-14,2009-07-14,2009-07-14,2009,"Close/Term LastCurrent Out of Range"
"7217",1530565,NA,1,489924,1,1,NA,2011-08-31,NA,1997-08-08,2011,"Close/Term LastCurrent Out of Range"
"7218",61218698,NA,1,0,1,0,2019-11-06,2014-11-10,2014-11-10,2014-11-10,2015,"Close/Term LastCurrent Out of Range"
"7219",25566888,NA,1,0,0,1,NA,2013-08-29,2013-08-29,2013-08-29,2013,"Close/Term LastCurrent Out of Range"
"7220",62917192,NA,1,33877.4199,1,0,2017-11-02,2014-10-03,2016-10-07,2014-10-03,2015,"Close/Term LastCurrent Out of Range"
"7221",1426443,NA,1,0,1,0,NA,2010-06-25,2011-07-27,2010-06-25,2010,"Close/Term LastCurrent Out of Range"
"7222",26432371,NA,1,0,0,0,2015-09-30,2014-09-09,NA,2014-09-10,2014,"Unknown Other"
"7223",60684719,NA,1,509575.7995,0,1,2018-01-24,2014-12-11,2015-10-01,2014-12-11,2015,"Close/Term LastCurrent Out of Range"
"7224",28386437,NA,1,33240,0,1,2017-10-15,2014-06-26,2014-06-26,2014-06-26,2014,"Close/Term LastCurrent Out of Range"
"7225",64666574,NA,1,-1299.08,0,0,2005-09-06,2011-05-03,NA,2011-05-02,2011,"Unknown Other"
"7226",62281873,NA,1,8000,1,0,2016-09-30,2015-06-18,2015-06-18,2015-06-18,2015,"Unknown Close/Term"
"7227",25553779,NA,1,85475121.2376,0,1,2019-09-30,2013-06-14,2016-07-29,2013-06-14,2013,"Close/Term LastCurrent Out of Range"
"7228",2572706,NA,1,0,1,1,NA,2012-09-25,2012-09-25,2012-10-01,2012,"Close/Term LastCurrent Out of Range"
"7229",8469181,NA,1,0,1,0,NA,2010-02-04,2010-02-04,2010-02-03,2010,"Close/Term LastCurrent Out of Range"
"7230",28387584,NA,1,16986.6306,1,0,2017-09-30,2014-02-07,2016-10-01,2014-02-07,2014,"Close/Term LastCurrent Out of Range"
"7231",25886518,NA,1,0,0,0,2014-06-30,2013-10-31,NA,2013-10-31,2014,"Unknown Other"
"7232",60371383,NA,1,167644.4609,1,0,2017-03-15,2015-07-20,2016-03-04,2015-07-20,2015,"Close/Term LastCurrent Out of Range"
"7233",62587905,NA,1,0,1,1,2015-10-21,2015-05-14,2015-05-14,2015-05-14,2015,"Unknown Close/Term"
"7234",25335917,NA,1,-7246.75,0,0,2013-10-22,2013-04-15,NA,2013-04-15,2013,"Unknown Other"
"7235",25000275,NA,1,80255.8125,1,0,2020-10-28,2011-09-28,2011-09-28,2011-09-28,2011,"Close/Term LastCurrent Out of Range"
"7236",26205683,NA,1,0,0,0,2015-03-16,2015-01-12,NA,2015-01-12,2015,"Unknown Other"
"7237",1404343,NA,1,0,1,0,NA,2012-06-12,2012-06-12,2012-06-12,2012,"Close/Term LastCurrent Out of Range"
"7238",25245484,NA,1,0,0,1,2012-11-23,2012-10-09,2014-09-03,2012-10-09,2013,"Unknown Close/Term"
"7239",27194802,NA,1,0,0,1,2014-06-03,2013-12-05,2013-12-05,2013-12-05,2014,"Unknown Close/Term"
"7240",26849968,NA,1,32052983,0,0,1998-12-31,2015-08-12,NA,1993-05-04,2015,"Unknown Other"
"7241",25856482,NA,1,30000,0,0,2014-01-31,2013-08-16,2013-08-16,2013-08-14,2013,"Unknown Other"
"7242",60854760,NA,1,140000,0,1,2018-09-28,2014-10-06,2014-10-16,2014-10-06,2015,"Close/Term LastCurrent Out of Range"
"7243",7987036,NA,1,31802.3906,0,1,2060-12-25,2008-07-10,2008-07-10,2008-07-10,2008,"Close/Term LastCurrent Out of Range"
"7244",2146882,NA,1,3476,1,1,2019-02-03,2009-01-07,2009-01-07,2009-01-07,2009,"Close/Term LastCurrent Out of Range"
"7245",2567375,NA,1,0,1,0,NA,2008-05-20,2008-05-20,2008-05-20,2008,"Close/Term LastCurrent Out of Range"
"7246",26367267,NA,1,40149.1797,1,0,2018-06-07,2013-09-13,2013-09-13,2013-09-13,2013,"Close/Term LastCurrent Out of Range"
"7247",1348844,NA,1,0,1,0,NA,2009-03-17,2009-03-17,2009-03-16,2009,"Close/Term LastCurrent Out of Range"
"7248",1419900,NA,1,0,1,0,NA,2008-08-15,2012-10-01,2008-08-15,2008,"Close/Term LastCurrent Out of Range"
"7249",1373732,NA,1,0,1,0,NA,2011-11-10,2011-11-10,2011-11-10,2012,"Close/Term LastCurrent Out of Range"
"7250",25563253,NA,1,37800,0,0,2013-09-19,2013-06-12,2013-09-05,2013-06-12,2013,"Unknown Other"
"7251",62683530,NA,1,-15988.8,0,1,2015-03-16,2015-07-01,NA,2015-07-01,2015,"Unknown Close/Term"
"7252",25663204,NA,1,0,0,0,2014-02-28,2013-02-28,2013-02-28,2013-02-28,2013,"Unknown Other"
"7253",7972278,NA,1,0,0,1,2060-12-25,2008-12-12,2008-12-12,2008-12-12,2009,"Close/Term LastCurrent Out of Range"
"7254",62703939,NA,1,0,0,0,2015-07-14,2015-02-02,NA,2015-02-02,2015,"Unknown Other"
"7255",25152815,NA,1,2540898,0,1,2017-10-30,2013-05-30,2013-05-30,2013-05-31,2013,"Close/Term LastCurrent Out of Range"
"7256",62468501,NA,1,39500.8,1,1,2015-09-21,2015-01-20,2015-01-20,2015-01-20,2015,"Unknown Close/Term"
"7257",3157620,NA,1,0,0,1,NA,2009-09-28,2009-09-28,2009-10-01,2009,"Close/Term LastCurrent Out of Range"
"7258",61804528,NA,1,0,0,1,NA,2015-06-18,2015-06-18,2015-06-17,2015,"Close/Term LastCurrent Out of Range"
"7259",60441828,NA,1,19061.4604,1,0,2017-01-16,2015-08-13,2015-08-13,2015-08-13,2015,"Close/Term LastCurrent Out of Range"
"7260",61820870,NA,1,368950.5,1,0,2017-06-30,2015-07-29,2015-07-29,2015-07-29,2015,"Close/Term LastCurrent Out of Range"
"7261",62497564,NA,1,84908.8,0,1,2018-03-05,2015-09-04,2015-09-04,2015-09-04,2015,"Close/Term LastCurrent Out of Range"
"7262",9393297,NA,1,0,0,0,2009-09-01,2009-01-14,NA,2009-01-14,2009,"Unknown Other"
"7263",27810704,NA,1,26339.28,1,0,2014-03-21,2014-03-04,NA,2014-03-04,2014,"Unknown Close/Term"
"7264",62911901,NA,1,3888789.3281,0,1,2017-10-31,2015-09-29,2016-11-25,2015-10-01,2015,"Close/Term LastCurrent Out of Range"
"7265",3006801,NA,1,0,1,0,NA,2008-09-23,NA,2008-09-23,2008,"Close/Term LastCurrent Out of Range"
"7266",18946040,NA,1,0,0,0,2015-10-22,2012-09-06,2012-09-06,2012-09-06,2012,"Unknown Other"
"7267",25323656,NA,1,43744.6,1,1,2019-09-28,2012-10-04,2014-12-17,2012-10-04,2013,"Close/Term LastCurrent Out of Range"
"7268",63024843,NA,1,346,0,1,2017-01-27,2012-11-01,2016-12-15,2012-11-01,2013,"Close/Term LastCurrent Out of Range"
"7269",9942685,NA,1,-17881.5996,0,0,2010-09-15,2009-06-01,NA,2009-06-01,2009,"Unknown Other"
"7270",8567722,NA,1,0,0,1,NA,2008-09-25,2008-09-25,2008-09-25,2008,"Close/Term LastCurrent Out of Range"
"7271",19184260,NA,1,2112775,1,0,2017-08-01,2012-03-09,2012-12-05,2012-03-08,2012,"Close/Term LastCurrent Out of Range"
"7272",62970205,NA,1,0,1,1,2017-10-02,2015-07-22,2015-07-22,2015-07-22,2015,"Close/Term LastCurrent Out of Range"
"7273",9413352,NA,1,0,1,0,2009-03-16,2008-01-15,2009-05-06,2008-01-15,2008,"Unknown Close/Term"
"7274",62376119,NA,1,0,0,0,2016-01-15,2015-02-11,NA,2015-02-11,2015,"Unknown Other"
"7275",2341679,NA,1,359431.297,1,0,2017-02-27,2011-08-15,2016-08-26,2011-08-18,2011,"Close/Term LastCurrent Out of Range"
"7276",66308868,NA,1,0,1,1,2017-11-28,2015-12-09,2015-12-09,2015-12-09,2016,"Close/Term LastCurrent Out of Range"
"7277",62465796,NA,1,0,0,1,NA,2015-03-25,2015-03-25,2015-03-25,2015,"Close/Term LastCurrent Out of Range"
"7278",8399662,NA,1,0,0,1,NA,2012-08-15,NA,2012-08-15,2012,"Close/Term LastCurrent Out of Range"
"7279",8093374,NA,1,0,0,1,NA,2011-04-21,2011-04-21,2011-04-12,2011,"Close/Term LastCurrent Out of Range"
"7280",19104307,NA,1,-4616.1899,1,0,2001-02-12,2012-08-14,NA,2012-08-09,2012,"Unknown Close/Term"
"7281",25237338,NA,1,-2169.94,0,0,2013-04-19,2013-09-05,NA,2013-09-05,2013,"Unknown Other"
"7282",27596872,NA,1,1886283.0797,1,0,2017-03-31,2013-10-28,2016-11-29,2013-10-01,2014,"Close/Term LastCurrent Out of Range"
"7283",1423766,NA,1,0,1,0,NA,2009-03-31,NA,2009-04-01,2009,"Close/Term LastCurrent Out of Range"
"7284",25305904,NA,1,0,0,1,NA,2013-08-01,2013-11-04,2013-08-01,2013,"Close/Term LastCurrent Out of Range"
"7285",9392402,NA,1,0,0,0,2000-06-15,2008-09-27,NA,2008-09-27,2008,"Unknown Other"
"7286",7879726,NA,1,0,0,1,NA,2009-03-16,NA,2009-03-16,2009,"Close/Term LastCurrent Out of Range"
"7287",8313047,NA,1,14910.31,1,0,2018-06-15,2008-06-13,2015-05-06,2008-06-16,2008,"Close/Term LastCurrent Out of Range"
"7288",62946652,NA,1,2210882,0,1,2017-06-15,2015-05-01,2015-05-01,2015-04-29,2015,"Close/Term LastCurrent Out of Range"
"7289",23881560,NA,1,10545736.5774,1,1,2018-09-30,2012-09-06,2016-11-02,2012-10-01,2012,"Close/Term LastCurrent Out of Range"
"7290",24533463,NA,1,0,0,1,2030-12-25,2010-07-27,2010-07-27,2010-07-27,2010,"Close/Term LastCurrent Out of Range"
"7291",9279616,NA,1,-1303.12,0,0,2002-12-31,2009-08-05,NA,2009-08-03,2009,"Unknown Other"
"7292",26367339,NA,1,9602810.26,1,0,2017-11-13,2013-09-27,2014-08-28,2013-09-27,2013,"Close/Term LastCurrent Out of Range"
"7293",3265485,NA,1,-1e-04,0,1,2017-10-06,2012-05-02,2012-05-02,2012-05-02,2012,"Close/Term LastCurrent Out of Range"
"7294",18190673,NA,1,29862,1,1,2017-10-28,2011-02-23,2011-10-29,2011-02-23,2011,"Close/Term LastCurrent Out of Range"
"7295",8664441,NA,1,0,1,0,NA,2009-09-30,2015-05-01,2009-10-19,2009,"Close/Term LastCurrent Out of Range"
"7296",27165082,NA,1,0,1,1,NA,2014-08-20,2014-08-20,2014-08-20,2014,"Close/Term LastCurrent Out of Range"
"7297",27272287,NA,1,0,0,0,2014-08-20,2014-05-22,2014-05-22,2014-05-22,2014,"Unknown Other"
"7298",26206486,NA,1,0,0,0,2014-05-31,2013-05-16,NA,2013-05-16,2013,"Unknown Other"
"7299",26392247,NA,1,-554810.57,1,0,2002-07-31,2013-09-16,NA,2013-09-16,2013,"Unknown Close/Term"
"7300",4312939,NA,1,0,0,1,NA,2012-04-18,2012-04-18,2012-04-18,2012,"Close/Term LastCurrent Out of Range"
"7301",62238243,NA,1,0,0,1,2017-02-01,2015-06-18,2015-06-18,2015-06-18,2015,"Close/Term LastCurrent Out of Range"
"7302",8012194,NA,1,270239.3955,1,1,2017-10-31,2012-08-29,2016-11-02,2012-09-01,2012,"Close/Term LastCurrent Out of Range"
"7303",26329309,NA,1,-31944,0,0,2013-08-04,2013-05-30,NA,2013-05-30,2013,"Unknown Other"
"7304",5283469,NA,1,0,0,1,2013-03-01,2012-08-08,2012-08-08,2012-08-08,2012,"Unknown Close/Term"
"7305",8294266,NA,1,0,1,0,NA,2008-12-23,2011-09-28,2008-12-23,2009,"Close/Term LastCurrent Out of Range"
"7306",1431564,NA,1,0,1,1,NA,2008-02-05,NA,2008-02-05,2008,"Close/Term LastCurrent Out of Range"
"7307",26429928,NA,1,3524,0,0,2013-11-29,2014-01-30,2014-01-30,2013-09-24,2014,"Unknown Other"
"7308",25461550,NA,1,0,0,0,2014-06-13,2013-12-12,NA,2013-12-12,2014,"Unknown Other"
"7309",1602053,NA,1,1155387,1,1,NA,2012-09-27,NA,1999-01-29,2012,"Close/Term LastCurrent Out of Range"
"7310",2571410,NA,1,0,0,1,NA,2010-11-23,2010-11-23,2010-11-23,2011,"Close/Term LastCurrent Out of Range"
"7311",2922622,NA,1,0,1,0,NA,2009-10-09,2010-07-26,2009-10-01,2010,"Close/Term LastCurrent Out of Range"
"7312",14474716,NA,1,0,1,1,NA,2010-10-03,NA,2010-10-03,2011,"Close/Term LastCurrent Out of Range"
"7313",25305838,NA,1,0,0,1,NA,2013-06-24,2013-09-10,2013-08-01,2013,"Close/Term LastCurrent Out of Range"
"7314",18940165,NA,1,0,0,0,2011-07-14,2009-10-21,2009-10-21,2009-10-21,2010,"Unknown Other"
"7315",26205081,NA,1,0,0,0,2014-04-25,2013-09-24,NA,2013-09-24,2013,"Unknown Other"
"7316",62250406,NA,1,0,0,1,NA,2015-09-08,2015-09-08,2015-09-08,2015,"Close/Term LastCurrent Out of Range"
"7317",25558822,NA,1,0,0,1,NA,2013-02-06,2013-02-06,2013-03-01,2013,"Close/Term LastCurrent Out of Range"
"7318",27357163,NA,1,19156.6234,0,1,2018-06-20,2013-12-06,2014-05-06,2013-12-06,2014,"Close/Term LastCurrent Out of Range"
"7319",8327428,NA,1,13757219.1602,0,1,2022-09-30,2010-06-21,2012-02-29,2010-06-21,2010,"Close/Term LastCurrent Out of Range"
"7320",26204966,NA,1,-500.16,0,0,2015-01-15,2014-05-02,NA,2014-05-02,2014,"Unknown Other"
"7321",62564768,NA,1,0,1,1,2017-04-28,2014-12-15,2014-12-15,2014-12-15,2015,"Close/Term LastCurrent Out of Range"
"7322",62045678,NA,1,0,0,0,2016-01-15,2015-01-16,NA,2015-01-16,2015,"Unknown Other"
"7323",4168265,NA,1,0,0,1,NA,2012-09-05,2013-04-25,2013-04-25,2012,"Close/Term LastCurrent Out of Range"
"7324",8366242,NA,1,0,0,1,NA,2012-02-21,2012-02-21,2012-02-21,2012,"Close/Term LastCurrent Out of Range"
"7325",1400473,NA,1,0,0,1,NA,2012-01-25,2012-01-25,2012-01-25,2012,"Close/Term LastCurrent Out of Range"
"7326",66346736,NA,1,0,1,1,2017-11-20,2015-12-21,2015-12-21,2015-12-21,2016,"Close/Term LastCurrent Out of Range"
"7327",61159592,NA,1,585688,1,0,2017-06-09,2015-08-25,2015-08-25,2015-08-25,2015,"Close/Term LastCurrent Out of Range"
"7328",27248767,NA,1,0,1,0,2017-10-09,2014-04-28,2014-04-28,2014-04-28,2014,"Close/Term LastCurrent Out of Range"
"7329",3385221,NA,1,0,1,0,NA,2010-04-30,2010-04-30,2010-05-01,2010,"Close/Term LastCurrent Out of Range"
"7330",18279210,NA,1,15666.9697,1,0,2020-10-22,2010-09-23,2010-09-23,2010-09-22,2010,"Close/Term LastCurrent Out of Range"
"7331",7976455,NA,1,0,0,1,NA,2011-07-29,2011-07-29,2011-07-29,2011,"Close/Term LastCurrent Out of Range"
"7332",27549269,NA,1,46067.0702,1,0,2019-09-30,2014-02-28,2015-09-02,2014-02-26,2014,"Close/Term LastCurrent Out of Range"
"7333",61985077,NA,1,0,0,1,NA,2015-09-14,2015-09-14,2015-09-17,2015,"Close/Term LastCurrent Out of Range"
"7334",62491693,NA,1,0,0,0,2015-06-01,2014-12-11,2014-12-11,2014-12-11,2015,"Unknown Other"
"7335",27786994,NA,1,3763415.49,1,0,2017-06-11,2014-06-12,2016-06-08,2014-06-12,2014,"Close/Term LastCurrent Out of Range"
"7336",25713685,NA,1,-1537.81,1,0,2014-03-10,2014-08-01,NA,2014-08-01,2014,"Unknown Close/Term"
"7337",9902951,NA,1,-140478.1699,1,0,2002-12-31,2011-06-29,NA,2011-06-27,2011,"Unknown Close/Term"
"7338",61469073,NA,1,0,0,0,2015-01-25,2015-01-19,NA,2015-01-19,2015,"Unknown Other"
"7339",1602209,NA,1,68213,1,1,NA,2012-04-05,2012-04-05,1998-07-07,2012,"Close/Term LastCurrent Out of Range"
"7340",3097928,NA,1,0,1,1,NA,2008-06-13,NA,2008-06-13,2008,"Close/Term LastCurrent Out of Range"
"7341",27304179,NA,1,40000,0,1,2019-05-25,2014-03-14,2014-03-14,2014-03-14,2014,"Close/Term LastCurrent Out of Range"
"7342",25244031,NA,1,-1400,1,0,2018-09-21,2013-09-26,2016-09-30,2013-10-01,2013,"Close/Term LastCurrent Out of Range"
"7343",60343216,NA,1,0,1,0,2020-07-30,2015-08-04,2015-08-04,2015-08-04,2015,"Close/Term LastCurrent Out of Range"
"7344",61980111,NA,1,0,1,1,2020-07-07,2015-07-08,2015-07-08,2015-07-22,2015,"Close/Term LastCurrent Out of Range"
"7345",4167258,NA,1,0,0,1,NA,2011-03-28,2011-04-25,2011-04-01,2011,"Close/Term LastCurrent Out of Range"
"7346",2157229,NA,1,2878,1,0,2020-07-13,2011-07-12,2011-07-12,2011-07-13,2011,"Close/Term LastCurrent Out of Range"
