"Product or Service Code","Contracting Agency ID","Dollars Obligated"
"V213","2036","$773,272.65"
"V213","2100","$1,803,641.76"
"V213","3600","$656,751.17"
"V213","5700","$0.00"
"V213","7014","$3,108,243.40"
"V213","7015","$59,592.00"
"V213","8000","$171,892.00"
"V213","8600","$1,583,579.26"
"V213","9504","$35,486.65"
"V213","9543","$275,000.00"
"V213","97F5","$31,920.00"
"V214","12C2","$4,987.50"
"V214","12D2","($165.00)"
"V214","1443","$22,041.31"
"V214","1448","$50,000.00"
"V214","1700","$425,149.54"
"V214","1900","$58,165.80"
"V214","2100","$12,000.00"
"V214","3300","$4,300.00"
"V214","3600","$0.00"
"V214","6800","$6,298,307.06"
"V214","6938","$21,300.00"
"V214","7008","$182,827.00"
"V214","7022","($107,406.00)"
"V214","97ZS","$30,000.00"
"V221","12C2","$56,653,695.01"
"V221","12D0","$46,232.72"
"V221","1330","$946.00"
"V221","1406","$111,883,210.45"
"V221","1422","($24,854.45)"
"V221","1540","$1,420,446.81"
"V221","1544","$483,947.33"
"V221","1605","$0.00"
"V221","1700","$4,036,836.43"
"V221","1900","$60,000.00"
"V221","2044","$5,296.00"
"V221","2100","$4,093,129.07"
"V221","3600","$1,216,331.94"
"V221","4732","$2,368,228.36"
"V221","5700","$2,676,039.36"
"V221","6920","$421,002.00"
"V221","7008","$44,685.20"
"V221","7014","$6,250.00"
"V221","7022","$0.00"
"V221","7200","($1.00)"
"V221","7529","$45,365.00"
"V221","8900","$539,196.00"
"V221","9776","$1,504,992,025.37"
"V221","97F2","$35,266.33"
"V221","97ZS","$835,392.35"
"V222","12C2","$3,600.00"
"V222","12K3","$19,169.00"
"V222","1344","($23,749.71)"
"V222","1422","$147,720.41"
"V222","1436","($0.01)"
"V222","1450","$114,771.48"
"V222","1501","$0.00"
"V222","1524","$185,589.00"
"V222","1540","$107,432.05"
"V222","1544","$0.00"
"V222","1549","$44,485.00"
"V222","1560","$0.00"
"V222","1605","$0.00"
"V222","1700","$1,212,639.09"
"V222","1900","$603,992.80"
"V222","2036","$506,481.97"
"V222","2100","$2,235,754.12"
"V222","2400","($64,454.01)"
"V222","3300","$9,395.00"
"V222","3600","$20,803,280.46"
"V222","5700","$6,402,755.78"
"V222","6925","($375.00)"
"V222","7008","$469,285.83"
"V222","7013","$40,313.64"
"V222","7015","$119,707.69"
"V222","7022","$64,500.00"
"V222","7526","$2,325.96"
"V222","9100","$326,368.88"
"V222","97AK","$1,215,555.89"
"V222","97F2","$55,292,603.81"
"V222","97F5","($1,500.00)"
"V222","97HW","$9,700.00"
"V223","1900","$192,181.09"
"V223","2100","($3,875.10)"
"V224","12C2","$0.00"
"V224","1330","$1,248,741.13"
"V224","1434","$73,855.75"
"V224","1443","$269,154.00"
"V224","1700","$303,320.00"
"V224","1900","$1,080,000.00"
"V224","2100","$477,317.00"
"V224","97ZS","$0.00"
"V225","1443","($26,755.00)"
"V225","1540","$3,956,971.46"
"V225","1544","$0.00"
"V225","1560","$44,887.50"
"V225","1700","$4,498,989.43"
"V225","1900","$1,898,207.63"
"V225","2036","$25,000.00"
"V225","2100","$8,424,880.47"
"V225","3300","$3,796.20"
"V225","3600","$128,297,303.16"
"V225","5700","$6,667,574.29"
"V225","7022","$74,523.00"
"V225","7505","$14,371,047.45"
"V225","7527","$1,186,217.37"
"V225","8900","$44,006.10"
"V225","97DH","$659,778.09"
"V225","97F2","$71,833.48"
"V226","1443","($16,068.49)"
"V226","1544","($987.08)"
"V226","1900","$601,667.05"
"V226","2100","$93,427.06"
"V226","3600","$19,510,193.99"
"V226","4732","$0.00"
"V226","5700","$0.00"
"V226","7200","$0.00"
"V226","7529","$19,030.28"
"V226","97F2","($1,221.81)"
"V226","97ZS","$111,712.01"
"V227","12C2","$93,568.17"
"V227","1406","$1,247,083.62"
"V227","1434","$520,000.00"
"V227","1544","$93,643.50"
"V227","1700","$1,407,608.94"
"V227","2100","$136,000.00"
"V227","3600","$216,141.15"
"V227","5700","$2,696,727.58"
"V227","7008","$42,059.50"
"V227","7200","$5,927.68"
"V228","1700","$8,424,759.82"
"V228","1900","$146,556.29"
"V228","2100","$38,814.51"
"V228","7008","$222,380.19"
"V229","1145","$1,300.00"
"V229","12G2","$60,000.00"
"V229","12K3","($6,766.00)"
"V229","1323","$3,003,829.83"
"V229","1330","($15,750.70)"
"V229","1341","$918,000.00"
"V229","1406","$52,416.00"
"V229","1422","$304,751.00"
"V229","1425","$58,408.00"
"V229","1448","$62,543.83"
"V229","1560","$32,585.75"
"V229","1605","$463,480.35"
"V229","1625","$560,000.00"
"V229","1900","$225,704.06"
"V229","2036","$49,806.50"
"V229","2046","$30,240.00"
"V229","2100","$1,547,219.58"
"V229","3600","$3,845,756.01"
"V229","4100","($35,132.10)"
"V229","5700","$10,711.50"
"V229","6800","$312,480.00"
"V229","7001","($20,481.99)"
"V229","7015","$10,968.00"
"V229","7022","$605,164.44"
"V229","7200","$8,358.68"
"V229","8000","$250,000.00"
"V229","8600","$1,265,218.27"
"V229","8960","$952,462.10"
"V229","9000","$23,254.15"
"V229","9300","$38,700.06"
"V229","9507","$288,000.00"
"V229","9513","$4,500.00"
"V229","9763","$3,510.00"
"V229","97F5","$0.00"
"V229","97ZS","$127,750.00"
"V231","1145","$313,200.00"
"V231","1204","($39,064.80)"
"V231","1205","($534.68)"
"V231","12C2","$973,810.00"
"V231","12C3","($5,000.00)"
"V231","12D0","$67,071.42"
"V231","12D2","($98,569.23)"
"V231","12E3","$176,450.23"
"V231","12K3","$61,810.09"
"V231","1301","$321,843.24"
"V231","1323","$79,109.35"
"V231","1330","$5,256,400.75"
"V231","1341","$145,145.00"
"V231","1344","$13,056.00"
"V231","1406","$0.00"
"V231","1422","$311,622.53"
"V231","1438","$3,625.53"
"V231","1443","$25,000.00"
"V231","1448","($57,425.00)"
"V231","1501","($461.30)"
"V231","1524","$227,725.12"
"V231","1544","($24,132.40)"
"V231","1549","$1,225,023.02"
"V231","1550","($30,552.50)"
"V231","1560","$483,481.00"
"V231","1605","($1,132.89)"
"V231","1625","$0.00"
"V231","1700","$137,849,948.50"
"V231","1900","$49,515,366.99"
"V231","2001","$148,134.93"
"V231","2036","($10,808.00)"
"V231","2041","$0.00"
"V231","2046","$153,613.53"
"V231","2050","($4,807.00)"
"V231","2100","$265,325,285.44"
"V231","2400","($117,000.00)"
"V231","3300","$65,016.80"
"V231","3600","$22,251,581.02"
"V231","4500","$64,789.60"
"V231","4732","$0.00"
"V231","5000","$15,950.00"
"V231","5700","$11,577,618.01"
"V231","6000","($12,530.90)"
"V231","6901","$71,490.00"
"V231","6925","$33,240.47"
"V231","6930","$0.00"
"V231","6938","$22,080.05"
"V231","6957","($40.00)"
"V231","7003","($78,167.84)"
"V231","7008","$8,004,825.99"
"V231","7012","($33,900.00)"
"V231","7013","$136,036.64"
"V231","7014","$104,164.42"
"V231","7015","$11,817,684.54"
"V231","7022","$3,667,029.79"
"V231","7200","$177,966.18"
"V231","7523","$16,538.07"
"V231","7526","($634.94)"
"V231","7527","$61,770.50"
"V231","7529","$2,123,591.84"
"V231","8900","($8,437.32)"
"V231","9100","$65,512.97"
"V231","9568","$117,645.00"
"V231","9577","$214,717.34"
"V231","9748","($10,181.00)"
"V231","9761","($21,719.08)"
"V231","97AE","$125,364.62"
"V231","97F2","$14,100.00"
"V231","97F5","$638,173.46"
"V231","97HW","$621,485.00"
"V231","97ZS","$229,582.16"
"V241","1422","$40,147.65"
"V241","2100","$1,000,794.13"
"V241","5700","$35,800.68"
"V241","7008","$13,940.00"
"V251","1145","$0.00"
"V251","12C2","$12,840.00"
"V251","7008","$441,777.78"
"V251","7200","($7,558.33)"
"V251","7529","$320,880.00"
"V301","1145","$315,000.00"
"V301","1205","$1,128,443.11"
"V301","12C2","$80,309.42"
"V301","12D0","$67,662.00"
"V301","12E3","$1,000.00"
"V301","12H2","$208,884.25"
"V301","12K3","$28,377.48"
"V301","1330","($14,000.00)"
"V301","1344","$1,000.00"
"V301","1406","$1,498,197.29"
"V301","1422","($23,160.35)"
"V301","1434","($27,380.00)"
"V301","1448","$0.00"
"V301","1450","($1,461.50)"
"V301","1501","$142,333.75"
"V301","1524","$427,684.84"
"V301","1540","$12,580,000.00"
"V301","1544","($251,658.37)"
"V301","1605","$13,712.57"
"V301","1700","$1,362,119.68"
"V301","1900","$5,217,384.03"
"V301","19BM","$19,835.66"
"V301","2001","$606,877.52"
"V301","2036","$80,000.00"
"V301","2041","$917.33"
"V301","2046","$0.00"
"V301","2050","$988,515.39"
"V301","2100","$13,347,077.84"
"V301","2700","($18.97)"
"V301","2800","$4,509,006.45"
"V301","3100","$0.00"
"V301","3300","$19,998.00"
"V301","3600","$6,022,596.79"
"V301","4704","$115,497.93"
"V301","4732","$2,463,049.56"
"V301","4740","$4,082,344.02"
"V301","5000","$194,289.30"
"V301","5700","$3,871,605.24"
"V301","6800","$1,748,400.10"
"V301","6920","($1,653.00)"
"V301","7001","$114,621.11"
"V301","7003","$11,176.20"
"V301","7008","$6,016.00"
"V301","7009","$7,070,000.00"
"V301","7012","$49,751.19"
"V301","7013","$182,525.14"
"V301","7014","$68,046.06"
"V301","7015","$613,963.24"
"V301","7022","$766,016.71"
"V301","7300","($5,630.00)"
"V301","7524","($464,513.33)"
"V301","7529","$1,941,863.27"
"V301","7570","$0.00"
"V301","8000","$27,679.44"
"V301","8600","$1,923,677.14"
"V301","8900","($15,055.78)"
"V301","9100","$745,709.94"
"V301","955F","$0.00"
"V301","9568","$15,060.00"
"V301","9594","$163,252.99"
"V301","9763","($204,920.00)"
"V301","97DH","$542,657.29"
"V301","97F2","$0.00"
"V301","97F5","$0.00"
"V301","97ZS","$0.00"
"V302","1100","$215,907.00"
"V302","1145","$472,423.96"
"V302","1153","($487.83)"
"V302","1205","$468,095.30"
"V302","1301","$526,304.00"
"V302","1330","($4,339.42)"
"V302","1341","($371,849.79)"
"V302","1450","$468,780.63"
"V302","1501","$10,800.00"
"V302","1524","$1,050,771.23"
"V302","1560","$583,821.92"
"V302","1900","$2,397,031.28"
"V302","2046","$671,000.00"
"V302","2050","$123,209.42"
"V302","2100","$1,443,761.00"
"V302","2400","($74,938.38)"
"V302","2900","($832.21)"
"V302","4732","$0.00"
"V302","4900","$0.00"
"V302","5700","$0.00"
"V302","7003","$0.00"
"V302","7009","$2,597,835.28"
"V302","7013","$1,985,078.13"
"V302","7022","$50,000.00"
"V302","7200","$895,477.34"
"V302","7300","$9,073.24"
"V302","7529","$4,246,308.40"
"V302","7570","$5,941,162.40"
"V302","9506","$7,113.56"
"V302","9543","$253,938.00"
"V302","955F","$326,870.00"
"V302","9577","($6,262.50)"
"V302","9748","$1.30"
"V302","97F2","$678,342.64"
"V999","1145","$51,707.96"
"V999","1153","$6,247.00"
"V999","1205","$1,185,366.76"
"V999","12C2","$342,987.78"
"V999","12C3","($4,369.62)"
"V999","12D0","$221,392.27"
"V999","12D2","($14,270.29)"
"V999","12E3","$30,000.00"
"V999","12H2","$23,843.54"
"V999","12K3","($1,414.15)"
"V999","1323","$94,892.00"
"V999","1341","$96,360.00"
"V999","1344","($1,088,137.62)"
"V999","1406","$1,119,016.32"
"V999","1422","$0.00"
"V999","1425","($7,700.00)"
"V999","1434","$0.00"
"V999","1443","$551,799.97"
"V999","1501","$1,111,217.51"
"V999","1504","$219,524.10"
"V999","1524","$601,167.50"
"V999","1540","$2,569,946.28"
"V999","1542","$275,100.00"
"V999","1544","$181,729.59"
"V999","1549","$2,846,067.41"
"V999","1550","$507,000.00"
"V999","1560","$276,387.20"
"V999","1605","$660,474.49"
"V999","1645","$0.00"
"V999","1665","$1,585,856.53"
"V999","1700","$4,184,624.46"
"V999","1900","$9,881,712.78"
"V999","2001","$28,612.04"
"V999","2004","$160,012.80"
"V999","2036","$474,018.72"
"V999","2046","$28,200.00"
"V999","2050","$92,759.83"
"V999","2100","$3,696,849.75"
"V999","2700","$13,129.59"
"V999","3100","$777,000.00"
"V999","3300","$34,777.00"
"V999","3400","$0.00"
"V999","3600","$37,950,877.99"
"V999","4100","$0.00"
"V999","4732","$0.00"
"V999","4740","$263,555.57"
"V999","5000","$43,870.00"
"V999","5700","$3,089,305.94"
"V999","6800","$73,388.04"
"V999","6901","$17,395,335.43"
"V999","6920","($728,120.85)"
"V999","6925","$2,090.33"
"V999","6930","($4,782.67)"
"V999","6938","$0.00"
"V999","6940","$50,000.00"
"V999","7001","$1,682,093.65"
"V999","7003","($49,268.95)"
"V999","7008","$327,736.31"
"V999","7009","$172,724.01"
"V999","7012","$5,169,445.05"
"V999","7013","$0.00"
"V999","7014","$47,180,639.66"
"V999","7015","$3,450,956.52"
"V999","7022","$3,000,250.00"
"V999","7100","$0.00"
"V999","7200","$148,663.60"
"V999","7505","$69,997,706.53"
"V999","7523","$30,581.21"
"V999","7526","$36,649.00"
"V999","7527","$963,979.03"
"V999","7529","$40,120.00"
"V999","7570","$368,103.91"
"V999","7700","$360,837.49"
"V999","8000","$203,494.35"
"V999","8300","$193,000.00"
"V999","8900","$234,872.00"
"V999","9300","$3,000.00"
"V999","9516","$17,743.00"
"V999","9543","$95,150.00"
"V999","9568","$34,700.00"
"V999","9577","($3,802.79)"
"V999","9748","($10,942.28)"
"V999","9761","$34,195,826.20"
"V999","9776","$15,906,257.10"
"V999","97AK","$270,613.44"
"V999","97AS","($29,716.69)"
"V999","97AV","$347,613.67"
"V999","97DH","($1,052,628.48)"
"V999","97F2","$37,705.00"
"V999","97F5","$0.00"
"V999","97JC","$1,480.00"
"V999","97ZS","$628,204.41"
"W010","1448","$75,000.00"
"W010","1645","$3,928.80"
"W010","2100","($5,087.78)"
"W010","7012","$2,281.77"
"W010","7014","$1,176.75"
"W012","12C2","$57,158.65"
"W012","1422","$89,762.06"
"W012","5700","$49,000.00"
"W012","8000","$50,700.00"
"W015","12C2","$11,559,294.43"
"W015","12H2","$15,430.00"
"W015","12K3","$112,076.86"
"W015","1406","$44,876,419.58"
"W015","1544","$17,117,180.80"
"W015","1549","$6,634,713.50"
"W015","1700","$373,843.72"
"W015","2100","$489,392.80"
"W015","5700","$17,740.00"
"W015","6920","$3,798,358.73"
"W015","7008","$11,748,446.66"
"W015","8000","$195,580.00"
"W016","12H2","$36,000.00"
"W016","1549","$0.00"
"W017","2100","$21,900.00"
"W017","5700","$23,520.00"
"W018","1524","$10,500.00"
"W018","1544","$90,066.60"
"W018","2100","$70,560.00"
"W018","6920","($2,254.98)"
"W018","7200","$33,182.49"
"W019","1434","$0.00"
"W019","1443","$642,778.38"
"W019","1700","$2,077,057.78"
"W019","1900","$11,511.86"
"W019","2100","$200,341.79"
"W019","5700","$45,127.00"
"W019","7008","$459,151.12"
"W019","7014","$10,617.00"
"W019","9763","($23,117.16)"
"W019","97ZS","$257,953.40"
"W020","12C2","$5,165.50"
"W020","12C3","($107,401.01)"
"W020","12D0","$157,730.40"
"W020","1330","($3,291.01)"
"W020","1425","$52,500.00"
"W020","1434","$98,590.00"
"W020","1443","$40,250.00"
"W020","1448","$30,568.24"
"W020","1700","$684,408.44"
"W020","2100","$4,279,684.57"
"W020","7008","$91,363.98"
"W020","97ZS","$7,698.00"
"W022","1700","$48,952.00"
"W022","2100","$168,724.50"
"W022","5700","$1,370,389.86"
"W023","1205","$60,150.00"
"W023","12C2","$476,160.95"
"W023","12K3","$47,126.25"
"W023","1301","$0.00"
"W023","1323","$650,000.00"
"W023","1330","$3,932.50"
"W023","1344","$3,990.00"
"W023","1406","$11,700.00"
"W023","1422","$261,545.79"
"W023","1425","$148,061.00"
"W023","1434","($1,410.00)"
"W023","1443","$38,323.07"
"W023","1448","$34,983.30"
"W023","1450","($14,528.99)"
"W023","1524","($39,951.39)"
"W023","1540","$95,689.86"
"W023","1542","$118,220.00"
"W023","1544","$45,220.00"
"W023","1549","$40,557.37"
"W023","1605","$1,390.00"
"W023","1700","$18,639,412.84"
"W023","1900","$2,751,493.92"
"W023","19BM","$594,303.64"
"W023","2050","$1,500.00"
"W023","2100","$43,453,589.78"
"W023","2700","($0.50)"
"W023","3100","($619.33)"
"W023","3600","$3,954,853.33"
"W023","4500","$4,257.00"
"W023","4732","$57,987,874.77"
"W023","4740","($4,409.93)"
"W023","5700","$29,098,037.23"
"W023","6800","$8,358.85"
"W023","6901","$6,146.00"
"W023","7008","$263,181.60"
"W023","7009","$141,660.00"
"W023","7013","$0.00"
"W023","7014","$114,978.32"
"W023","7015","($15,750.00)"
"W023","7022","$34,883.45"
"W023","7200","$26,407.00"
"W023","8000","$376,620.14"
"W023","8600","$39,747.96"
"W023","8900","$114,608.00"
"W023","9100","$85,069.00"
"W023","9543","$5,928.00"
"W023","97AS","$89,305.00"
"W023","97AZ","$141,579.06"
"W023","97DH","$69,872.20"
"W023","97F1","($11,705.00)"
"W023","97F2","$3,758,725.77"
"W023","97ZS","$724,985.91"
"W024","12C2","$320,392.27"
"W024","12H2","$76,897.86"
"W024","1422","$276,837.00"
"W024","1443","$21,598.00"
"W024","1448","$42,392.96"
"W024","1450","($447.60)"
"W024","1540","$59,513.83"
"W024","1700","$14,871.25"
"W024","2100","$367,247.82"
"W024","3600","$364,612.66"
"W024","4732","$0.00"
"W024","5700","$492,241.02"
"W024","7022","$309,421.25"
"W024","7527","($11,127.28)"
"W024","8000","$27,123.96"
"W024","97AS","$0.00"
"W025","12C2","$3,470.38"
"W025","1425","$14,050.00"
"W025","1700","$112,411.15"
"W025","1900","$33,552.77"
"W025","2100","$1,579,485.06"
"W025","3600","$25,605.80"
"W025","4732","$0.00"
"W025","5700","$204,251.80"
"W025","6800","$0.00"
"W025","7008","$7,263.12"
"W025","7009","$227,695.00"
"W025","7022","$941.93"
"W025","7200","$15,256.05"
"W025","8900","$144,903.82"
"W025","97F2","$961,074.54"
"W028","1443","$175,000.00"
"W028","1700","$945,683.29"
"W029","1900","$50,512.96"
"W029","5700","($900.00)"
"W030","1448","($4,360.80)"
"W030","1700","$453,540.24"
"W030","1900","$27,154.36"
"W030","2100","$10,957,241.79"
"W030","3600","$21,860.00"
"W030","5700","$3,767,351.00"
"W030","7008","$279,229.77"
"W031","1700","$3,183.00"
"W032","1700","$12,732.00"
"W034","1450","($3.42)"
"W034","1700","$33,813.00"
"W034","5700","$49,205.00"
"W035","12C2","$35,019.08"
"W035","1422","$23,466.34"
"W035","1436","$6,899.66"
"W035","1448","($0.04)"
"W035","1450","$362.00"
"W035","1524","$3,735.00"
"W035","1540","$10,312.96"
"W035","1605","$2,664.00"
"W035","1700","$3,313,152.44"
"W035","1900","$10,850.78"
"W035","2100","$358,786.12"
"W035","3600","$222,844.38"
"W035","5700","$319,879.68"
"W035","7003","($12,690.00)"
"W035","7008","$11,474.04"
"W035","7009","$1,120,449.89"
"W035","7014","$75,226.00"
"W035","7527","$12,550.00"
"W035","8000","$207.00"
"W035","8900","($13,574.40)"
"W035","97AS","$23,760.00"
"W035","97ZS","$90,621.23"
"W036","12C2","$39,732.47"
"W036","12H2","$24,000.00"
"W036","12K3","$2,736.50"
"W036","1330","$14,200.00"
"W036","1406","$23,675.24"
"W036","1422","$716,766.35"
"W036","1425","$202,180.30"
"W036","1434","$35,181.00"
"W036","1443","$294,350.28"
"W036","1448","$66,946.81"
"W036","1450","$43,249.80"
"W036","1549","$2,300.60"
"W036","1700","$1,290,888.46"
"W036","1900","$660,000.00"
"W036","2050","($2,584.05)"
"W036","2100","$1,496,172.19"
"W036","3600","$1,484,186.61"
"W036","5700","$367,152.75"
"W036","6000","$56,290.68"
"W036","7012","$82,606.44"
"W036","7014","$18,045.98"
"W036","7527","($6,771.96)"
"W036","8000","$31,850.00"
"W037","12C2","$210,257.00"
"W037","12H2","$161,734.89"
"W037","1448","$14,364.64"
"W037","7008","$14,125.22"
"W038","12C2","$456,720.19"
"W038","1422","$521,146.46"
"W038","1425","$2,235,405.97"
"W038","1434","$97,916.31"
"W038","1443","$381,730.27"
"W038","1448","$554,229.78"
"W038","1450","$71,824.00"
"W038","1700","$4,813,019.71"
"W038","1900","$90,243.19"
"W038","2100","$12,120,145.85"
"W038","3300","$17,954.98"
"W038","4732","$6,644,173.97"
"W038","5700","$4,861,183.91"
"W038","6800","$11,397.20"
"W038","6925","$38,689.00"
"W038","7008","$11,870.26"
"W038","7014","$1,168,560.00"
"W038","7022","$33,653.75"
"W038","7527","($7,423.39)"
"W038","8000","$691,770.00"
"W038","97AS","$4,640.00"
"W038","97ZS","$315,955.92"
"W039","12C2","$4,395.00"
"W039","1323","$265,576.00"
"W039","1422","$24,365.00"
"W039","1425","$49,880.00"
"W039","1443","$15,000.00"
"W039","1524","$23,411.52"
"W039","1542","$13,874.40"
"W039","1700","$9,717,363.11"
"W039","1900","$85,884.37"
"W039","2041","$27,837.00"
"W039","2100","$6,367,075.81"
"W039","3600","$2,813.64"
"W039","4732","$4,928,154.76"
"W039","5700","$232,103.30"
"W039","6920","$221,707.96"
"W039","7008","$23,599.39"
"W039","7022","$870,945.67"
"W039","7505","$92,000.00"
"W039","7527","$24,990.00"
"W039","7529","$14,678.00"
"W039","7570","$75,721.95"
"W039","97AS","$87,781.73"
"W039","97ZS","$248,242.51"
"W040","1501","($2,914.51)"
"W040","2100","($776.26)"
"W040","7001","($392.70)"
"W040","7013","$63,651.20"
"W041","12C2","$11,003.50"
"W041","12H2","$153,178.75"
"W041","1443","$50,050.32"
"W041","1540","$99,490.14"
"W041","1542","$14,650.00"
"W041","1700","$1,877,117.14"
"W041","2044","$68,865.00"
"W041","2100","$1,969,539.31"
"W041","3600","$1,392,620.66"
"W041","4732","$54,958.15"
"W041","5700","$390,763.16"
"W041","6938","$25,736.00"
"W041","7008","$153,941.81"
"W041","7012","$188,100.00"
"W041","7014","$0.00"
"W041","7022","($721.00)"
"W041","7505","$36,367.49"
"W041","7527","$384,109.45"
"W041","97AZ","$134,442.33"
"W042","12C2","$35,396.60"
"W042","1422","$48,603.68"
"W042","1443","$0.00"
"W042","1700","$226,143.68"
"W042","5700","$29,865.00"
"W043","12C2","$36,872.95"
"W043","1425","$946,879.64"
"W043","1450","($8.96)"
"W043","1700","$2,854,027.97"
"W043","2100","$198,048.70"
"W043","4732","$164,136.12"
"W043","5700","$16,951.29"
"W043","7008","$31,022.36"
"W043","7009","$12,213.60"
"W043","7015","$43,802.10"
"W043","7527","$134,152.00"
"W043","8000","$9,780.00"
"W044","3600","$226,062.28"
"W045","12C2","$576,743.96"
"W045","1443","$82,878.26"
"W045","1700","$1,956,747.33"
"W045","1900","$0.00"
"W045","2044","$30,000.00"
"W045","2100","$5,951,387.48"
"W045","3600","$430,566.99"
"W045","5700","$282,193.00"
"W045","6925","$12,636.00"
"W045","7008","$72,040.40"
"W045","7014","$577,920.78"
"W045","7022","$43,545.65"
"W045","9100","($5.00)"
"W046","12C2","$414,956.64"
"W046","12H2","$4,973.69"
"W046","1540","$45,635.00"
"W046","1700","$654,872.00"
"W046","1900","$90,711.72"
"W046","19BM","$4,042.00"
"W046","2100","$297,137.78"
"W046","3600","$117,858.24"
"W046","4740","$6,480.00"
"W046","5700","$173,355.48"
"W046","6800","$72,381.22"
"W046","7008","$20,168.50"
"W046","7013","($25,747.31)"
"W047","5700","$5,618.49"
"W049","1205","$6,054.24"
"W049","12C2","$33,100.00"
"W049","1605","$89,848.72"
"W049","1645","$6,181.31"
"W049","1700","$1,208,552.63"
"W049","1900","$62,699.16"
"W049","2036","$10,418.76"
"W049","2100","$161,281.29"
"W049","3300","$5,455.00"
"W049","3600","($8,707.08)"
"W049","5700","$279,455.62"
"W049","6800","($15.91)"
"W049","6920","$12,514.56"
"W049","7008","$95,940.59"
"W049","7014","$18,553.60"
"W049","7527","$26,224.83"
"W049","7529","$3,128.91"
"W049","9568","$101,500.00"
"W049","97AS","$5,237.00"
"W049","97ZS","($1,431.00)"
"W051","12C2","$10,000.00"
"W052","1425","($24,955.40)"
"W052","1700","$3,900.00"
"W052","2100","($6,667.11)"
"W053","5700","$294,549.50"
"W054","12C2","$112,583.92"
"W054","12K3","$8,832.00"
"W054","1422","$235,171.62"
"W054","1425","$56,011.32"
"W054","1434","$4,240.80"
"W054","1443","$219,895.47"
"W054","1448","$31,093.62"
"W054","1450","($636.64)"
"W054","1540","$74,993.00"
"W054","1544","($625.24)"
"W054","1700","$24,405,653.72"
"W054","1900","$20,538.24"
"W054","2100","($29,839.90)"
"W054","3600","$892,064.01"
"W054","4740","$3,270.88"
"W054","5700","$4,583,413.27"
"W054","6800","$69,600.00"
"W054","6925","$18,758.31"
"W054","7008","$15,550.00"
"W054","7009","$340,340.14"
"W054","7014","$93,615,486.01"
"W054","7527","$72,471.20"
"W054","8000","$15,964.80"
"W054","97DH","$81,308.65"
"W056","12C2","$33,911.48"
"W056","1443","$108,053.82"
"W056","2036","$25,771.20"
"W056","2100","$2,901,153.45"
"W056","3600","$309,629.00"
"W056","4732","$0.00"
"W056","5700","$365,286.79"
"W056","7008","$23,687.50"
"W056","7009","$19,993.00"
"W056","7022","($23,975.02)"
"W058","12C2","$32,092.44"
"W058","1422","$34,782.63"
"W058","1434","$29,203.20"
"W058","1438","($3,695.25)"
"W058","1443","$10,712.28"
"W058","1450","$44,231.16"
"W058","1501","($27,119.77)"
"W058","1524","$101,467.24"
"W058","1540","$439,698.78"
"W058","1544","$433,006.51"
"W058","1549","($1,122.07)"
"W058","1560","$618,294.90"
"W058","1700","$227,732.38"
"W058","1900","$27,011.45"
"W058","2036","$112,137.98"
"W058","2100","$574,791.31"
"W058","3600","$3,186.26"
"W058","5700","$106,348.43"
"W058","6938","$605.04"
"W058","7009","$83,263.08"
"W058","7022","$107,636.28"
"W058","8000","$116,544.34"
"W058","97F2","$21,662.50"
"W059","12C2","$18,017.33"
"W059","1422","$36,870.78"
"W059","1700","$1,590,764.93"
"W059","1900","$192,122.04"
"W059","2100","$1,321,545.69"
"W059","3300","$8,636.00"
"W059","3600","$905,672.06"
"W059","4740","$1,494,662.40"
"W059","5700","$165,791.52"
"W059","6800","$6,000.00"
"W059","7008","$882.00"
"W059","7009","$209,785.00"
"W059","7012","$0.00"
"W059","7022","($341.83)"
"W059","8900","$84,290.01"
"W059","955F","$0.00"
"W059","9568","$30,000.00"
"W059","97AK","$1,112,734.63"
"W060","12C2","$34,877.25"
"W060","1434","$3,700.00"
"W060","1700","$83,988.00"
"W060","1900","$4,800.00"
"W060","3300","$35,338.90"
"W060","4740","$49,353.10"
"W060","5700","$13,188.00"
"W060","7013","$279,650.33"
"W060","7200","$1,150,589.00"
"W060","8000","$10,955.20"
"W060","97AK","$4,368.00"
"W061","12C2","$7,754.50"
"W061","1330","($31.70)"
"W061","1448","$89,993.20"
"W061","1450","$46,983.00"
"W061","1549","$18,685.15"
"W061","1700","$1,063,309.60"
"W061","1900","$694,132.92"
"W061","2100","$562,458.84"
"W061","3300","$5,500.00"
"W061","3600","$1,599,533.72"
"W061","4732","$0.00"
"W061","5700","$2,326,132.13"
"W061","6800","$30,000.00"
"W061","7022","$142,939.41"
"W061","8000","$24,660.00"
"W061","97ZS","$309,783.56"
"W062","12C2","$3,293.00"
"W062","1443","$9,854.76"
"W062","1700","$73,038.54"
"W062","1900","$34,654.33"
"W062","2100","$167,194.57"
"W062","3600","$32,777.02"
"W062","5700","$0.00"
"W062","7009","$30,520.00"
"W062","7022","$66,450.00"
"W063","12C2","$2,877.00"
"W063","1425","($23,858.25)"
"W063","1443","$11,956.00"
"W063","1524","$269.40"
"W063","1700","$21,750.36"
"W063","1900","$220,653.08"
"W063","3600","$9,564.37"
"W063","5700","$65,331.38"
"W063","7001","$8,432,634.73"
"W063","7008","$17,568.00"
"W063","7012","$0.00"
"W063","7527","$10,399.76"
"W063","97AK","$1,672.57"
"W065","12C2","$2,823.60"
"W065","1540","$801,866.85"
